Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0940795,0.05891448,-1.245407,0.13027962,0.6018205,1237.056,0.0001556105,3.5491257,0.31885746,0.09359964,-1.1490332,0.24545993,0.076195434,862.6221,-0.0004669944,4.225406,520,0.99999976
2,4.093902,0.05892937,-1.2455988,0.13143231,0.60154426,1236.5261,0.00015541157,3.5489914,0.31926304,0.0943102,-1.1523569,0.24398841,0.07635154,863.8241,-0.0004674546,4.226205,519,0.99513364
3,4.0964403,0.059096545,-1.2469761,0.124923535,0.60017085,1233.7582,0.00015597722,3.549882,0.31830695,0.0938767,-1.1538664,0.2404189,0.075063296,850.02606,-0.00046892953,4.2302036,518,0.9898946
4,4.096177,0.060365543,-1.2524343,0.12386048,0.612049,1258.1481,0.0001545024,3.571639,0.32299,0.09283156,-1.1597579,0.23313898,0.07484211,839.3221,-0.00047063496,4.195948,517,0.9858258
5,4.0938315,0.05895443,-1.2433063,0.13264997,0.6006158,1234.6962,0.00015750615,3.5493245,0.32109994,0.0926435,-1.1600388,0.23600866,0.07442705,839.8221,-0.00047011612,4.195345,516,0.98153996
6,4.0966935,0.06150018,-1.2625111,0.118728116,0.6171271,1268.6962,0.00015572103,3.5950377,0.31936792,0.09437439,-1.1601996,0.24102381,0.07533343,850.6221,-0.00046975468,4.215945,515,0.9777868
7,4.0945063,0.058958232,-1.2446059,0.12963924,0.5994395,1232.2861,0.00015747517,3.5490918,0.32014206,0.09269124,-1.1631972,0.23731934,0.07413391,838.4241,-0.00046858029,4.193301,514,0.97421
8,4.0955257,0.059070844,-1.2451004,0.12784626,0.5999449,1233.3201,0.00015546939,3.5495136,0.3202458,0.093779214,-1.1637591,0.23963754,0.07474738,842.5241,-0.00046970948,4.2023854,513,0.9699805
9,4.092973,0.058857184,-1.2402737,0.13319778,0.59957266,1232.5721,0.00016018082,3.5497484,0.3195093,0.09459261,-1.1635451,0.2431002,0.075657755,856.5241,-0.00046716921,4.2136683,512,0.96524453
10,4.0931664,0.059010662,-1.2416167,0.13319078,0.6007271,1234.9142,0.0001602604,3.549285,0.31844285,0.093324035,-1.1646472,0.24229503,0.07431595,842.3261,-0.0004663851,4.2013226,511,0.9600899
11,4.0985613,0.060541924,-1.2623944,0.11146291,0.60283315,1239.2341,0.00015841177,3.5737188,0.3187391,0.094221994,-1.1632711,0.2455534,0.07553495,857.7261,-0.0004675449,4.2135463,510,0.95505023
12,4.0967555,0.059230648,-1.2471974,0.124106675,0.6004004,1234.2261,0.00015871927,3.549458,0.3183833,0.09489423,-1.1615983,0.2469648,0.07596435,860.1321,-0.00046499522,4.233358,509,0.9495332
13,4.0931835,0.058898333,-1.239785,0.13227597,0.60046494,1234.3541,0.00016010874,3.5495906,0.31862524,0.09352742,-1.1639172,0.24551174,0.075387254,855.2301,-0.00046315003,4.213689,508,0.9436648
14,4.0958524,0.060297843,-1.2470087,0.124604024,0.61226445,1258.6361,0.0001575871,3.5737605,0.31841588,0.09416986,-1.1631316,0.24703561,0.07602223,861.2301,-0.0004617423,4.225248,507,0.9377172
15,4.096856,0.060411293,-1.2524358,0.12064149,0.60963356,1253.2361,0.00015628977,3.5739899,0.32007164,0.094260015,-1.163502,0.2470844,0.076736726,867.6261,-0.00046048628,4.225205,506,0.93190026
16,4.0974865,0.06043281,-1.2554183,0.116262764,0.6075575,1248.9861,0.00015702144,3.5734856,0.32001418,0.09485059,-1.1625043,0.24872397,0.07745489,874.5361,-0.0004599638,4.2346306,505,0.9259293
17,4.0981436,0.060445942,-1.2583777,0.11437715,0.6055699,1244.8921,0.00016007961,3.5732002,0.32004738,0.093390495,-1.1627107,0.24400094,0.07683035,869.52606,-0.00045522765,4.2269855,504,0.91933656
18,4.096734,0.059184343,-1.2448105,0.12288879,0.6018911,1237.3601,0.00015950501,3.5510237,0.3201032,0.09392864,-1.1611851,0.24606097,0.077749856,879.9281,-0.00045428248,4.2384167,503,0.9127734
19,4.0942664,0.05895882,-1.2381748,0.12913884,0.6025585,1238.7382,0.00015875213,3.5506723,0.3194667,0.09422244,-1.1614202,0.246753,0.07800226,880.2321,-0.0004511991,4.253416,502,0.90573907
20,4.0955267,0.059034597,-1.2408848,0.12610425,0.60301054,1239.7041,0.00015775858,3.5514476,0.32087702,0.09413018,-1.1618904,0.24724989,0.078713395,887.6281,-0.00045060628,4.248293,501,0.8991401
21,4.094603,0.05888215,-1.2375659,0.13011357,0.604344,1242.3701,0.00015889866,3.5511303,0.31856576,0.093983755,-1.1584225,0.25188866,0.079007104,897.2261,-0.0004492321,4.2571487,500,0.8894565
22,4.0947876,0.060217284,-1.2388934,0.12898141,0.6190051,1272.5402,0.00015853831,3.5743604,0.31942296,0.09371732,-1.1594803,0.2503472,0.0791435,895.63007,-0.00044601085,4.257979,499,0.8815839
23,4.0965176,0.060325097,-1.2462027,0.12048691,0.6137348,1261.6881,0.00015836283,3.574836,0.31892958,0.09406721,-1.1581265,0.25200462,0.07990939,905.7261,-0.00044280937,4.26855,498,0.8755176
24,4.0959663,0.06019799,-1.241186,0.12223747,0.61535907,1265.0201,0.0001585074,3.5748463,0.31972322,0.0940259,-1.1591464,0.25161552,0.07986925,900.9261,-0.00044244784,4.2663574,497,0.8688171
25,4.093445,0.058764774,-1.2333474,0.13107133,0.6045091,1242.7201,0.00016178189,3.5523417,0.32110864,0.094056554,-1.1634574,0.24751875,0.08062043,908.9241,-0.00043940073,4.270864,496,0.8631942
26,4.0930734,0.058710344,-1.2311317,0.1324085,0.6049341,1243.6022,0.00016086058,3.553021,0.31932798,0.093249686,-1.1619705,0.24805675,0.080029145,906.0241,-0.0004375795,4.2694626,495,0.8561685
27,4.0965586,0.060285922,-1.2458297,0.120504074,0.61487234,1264.0641,0.00015818869,3.575485,0.31914145,0.09365653,-1.1613762,0.24883625,0.08082215,915.1241,-0.00043387082,4.2800627,494,0.8516834
28,4.092769,0.058685128,-1.229899,0.13204461,0.6052848,1244.4501,0.00016297476,3.5527568,0.31887364,0.09332607,-1.1601728,0.24962485,0.08085436,917.1201,-0.0004331673,4.2804937,493,0.8467524
29,4.095624,0.058993794,-1.23617,0.12551974,0.60589796,1245.6962,0.00015694702,3.5524232,0.31849736,0.093813986,-1.1597142,0.25132766,0.081486404,924.0221,-0.00043223955,4.2889175,492,0.8418677
30,4.0969563,0.0602068,-1.2451808,0.11896831,0.6140392,1262.4362,0.00015796452,3.5755696,0.31916374,0.09363487,-1.1583443,0.250061,0.0816985,924.82007,-0.00043129845,4.2909255,491,0.8365519
31,4.095325,0.06018614,-1.2380775,0.12497591,0.6195028,1273.7041,0.00015952265,3.5755274,0.31849447,0.09391189,-1.1571863,0.25259444,0.08258308,938.32007,-0.0004292322,4.3020988,490,0.8320062
32,4.0960035,0.058935758,-1.2342584,0.12613544,0.6063935,1246.7482,0.0001588501,3.552882,0.319693,0.09387727,-1.1589003,0.25192723,0.08271669,934.7221,-0.00042761408,4.3004475,489,0.82709193
33,4.096353,0.060140625,-1.2415161,0.121039,0.61585253,1266.1542,0.00015835173,3.5759335,0.3191184,0.09447637,-1.1575731,0.25378656,0.083490916,945.5241,-0.0004261598,4.3109894,488,0.8228049
34,4.09531,0.060101964,-1.2346952,0.12534466,0.6198835,1274.3341,0.00015946166,3.576164,0.31940746,0.09422099,-1.1570587,0.25407648,0.08350761,944.3281,-0.0004264892,4.310588,487,0.8180301
35,4.0951676,0.05882814,-1.2320324,0.12675297,0.6061503,1246.1141,0.00015923625,3.5535843,0.32031232,0.094077274,-1.1583077,0.25157088,0.08391137,947.6241,-0.00042397314,4.312748,486,0.81371737
36,4.092856,0.058547728,-1.2264751,0.13098581,0.606069,1245.9822,0.00016351818,3.5541084,0.31936842,0.09449063,-1.1573999,0.25519687,0.08441793,955.0261,-0.00042404747,4.3210835,485,0.8091812
37,4.0961485,0.058818355,-1.232021,0.12483754,0.6058491,1245.5182,0.00015769004,3.5527647,0.31979066,0.09432518,-1.1563532,0.25361693,0.084755056,959.5281,-0.00042246102,4.3231635,484,0.80512476
