Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0966268,0.056518532,-1.2076998,0.014965737,0.348,313.68,0.000628364,5.5261307,0.2334728,0.11153184,-0.5997659,0.74111944,0.058,895.92,-0.0009387408,6.4164205,603,0.86269283
2,4.096796,0.056477387,-1.210915,0.012259489,0.346,311.76,0.0006298816,5.519704,0.23254704,0.11104898,-0.577707,0.75091785,0.057,881.58,-0.0009770115,6.399039,602,0.8711319
3,4.0966535,0.056497443,-1.2091128,0.012308544,0.344,309.0,0.00063543656,5.509869,0.23163067,0.11057802,-0.5431513,0.76420134,0.056,871.08,-0.0010158634,6.386104,601,0.87842226
4,4.096701,0.05674699,-1.210582,0.01284439,0.343,308.82,0.00063783646,5.509549,0.2311165,0.10983171,-0.5349209,0.7663528,0.055,855.48,-0.001045108,6.371012,600,0.88499594
5,4.096354,0.05648269,-1.2078444,0.016654616,0.345,310.02,0.00063534506,5.5125427,0.23194888,0.110542916,-0.55870235,0.7570686,0.056,869.7,-0.0010109623,6.385472,599,0.89762974
6,4.0964828,0.056458134,-1.2083945,0.017377777,0.345,310.74,0.0006336245,5.51628,0.2322177,0.1107291,-0.5629579,0.75495625,0.056,874.08,-0.0009992054,6.3902507,598,0.9040375
7,4.0964317,0.0566027,-1.2089332,0.015923752,0.344,310.14,0.0006365829,5.5096045,0.23151395,0.11034362,-0.55240345,0.75860876,0.055,862.5,-0.0010295332,6.3722863,597,0.9104223
8,4.09675,0.05657872,-1.210454,0.014359918,0.342,307.8,0.00063930446,5.5031996,0.23104028,0.10988715,-0.5361422,0.7650727,0.054,847.74,-0.0010676916,6.35539,596,0.9166999
9,4.0965223,0.056531355,-1.2115519,0.015510541,0.34,305.7,0.00064389553,5.4963846,0.2308924,0.109910265,-0.5267013,0.76760817,0.054,839.82,-0.0010819848,6.345731,595,0.92278624
10,4.096361,0.056390233,-1.2092445,0.017362952,0.341,307.02,0.00063825684,5.4996977,0.2313772,0.11018848,-0.53807867,0.76344436,0.055,851.88,-0.0010543364,6.360841,594,0.93405724
11,4.096376,0.056509748,-1.2087605,0.017352,0.343,308.7,0.00063827063,5.5058885,0.23154034,0.11016743,-0.54418623,0.7609642,0.055,856.92,-0.0010460992,6.366833,593,0.9391384
12,4.096686,0.056477033,-1.2085885,0.017290315,0.342,307.8,0.00063994376,5.502866,0.23143286,0.11021344,-0.5375325,0.76466626,0.055,851.04,-0.0010543364,6.3600807,592,0.94381857
13,4.096383,0.056587093,-1.209971,0.017264506,0.341,306.54,0.0006424617,5.499644,0.23075251,0.10970538,-0.53182966,0.76455414,0.054,839.94,-0.0010718912,6.3458853,591,0.9480772
14,4.0962195,0.056599125,-1.2117103,0.017676637,0.339,304.86,0.00064545334,5.49205,0.23083411,0.109457925,-0.5221953,0.7674526,0.054,834.36,-0.0010824068,6.342506,590,0.9518943
15,4.096578,0.056567702,-1.2093734,0.018876428,0.341,306.84,0.0006432523,5.4993463,0.23099318,0.10979341,-0.53146875,0.7655652,0.055,844.5,-0.0010711974,6.3518996,589,0.95813894
16,4.096465,0.056491353,-1.2085168,0.017768076,0.342,307.86,0.00063969835,5.502671,0.23131305,0.109763965,-0.5386881,0.76225936,0.055,851.28,-0.0010563381,6.3624115,588,0.9606385
17,4.0965285,0.056677833,-1.2093431,0.017629076,0.342,307.74,0.00064161554,5.502945,0.23148601,0.109842986,-0.53651136,0.7631936,0.054,844.98,-0.0010632002,6.3557158,587,0.9628401
18,4.0964284,0.056485604,-1.2103019,0.016712306,0.339,304.98,0.00064401294,5.4929786,0.23091985,0.1096235,-0.5288362,0.7654838,0.054,839.28,-0.0010863874,6.34658,586,0.96483517
19,4.096502,0.056577884,-1.2115306,0.017359616,0.337,303.78,0.0006491909,5.4892626,0.23042984,0.10925766,-0.5212226,0.7682991,0.054,832.74,-0.0011011708,6.3402824,585,0.96671534
20,4.096616,0.056591853,-1.2095437,0.019623645,0.34,305.88,0.0006455761,5.49606,0.23123543,0.1095827,-0.53165543,0.76354486,0.054,836.22,-0.0010947392,6.3450336,584,0.97048044
21,4.0963354,0.056468096,-1.2092435,0.019220263,0.34,306.0,0.0006445565,5.495645,0.23125409,0.10974773,-0.53237903,0.7642337,0.054,841.92,-0.0010740978,6.351404,583,0.9724035
22,4.096523,0.05647827,-1.2118315,0.019148251,0.339,305.58,0.00064568047,5.495584,0.23153034,0.10981429,-0.5381657,0.759777,0.053,836.4,-0.0010866278,6.345849,582,0.97429323
23,4.0962815,0.056574956,-1.210718,0.01698914,0.338,304.26,0.0006471354,5.4891076,0.2307946,0.10955842,-0.520562,0.76832235,0.054,835.98,-0.0011005672,6.3428273,581,0.97609663
24,4.0965137,0.056685373,-1.2119536,0.017956678,0.337,303.66,0.0006503433,5.48839,0.23047003,0.10944624,-0.5157368,0.77075964,0.054,837.12,-0.0010986102,6.3430867,580,0.97776127
25,4.0962653,0.056516424,-1.2104965,0.021102538,0.338,303.78,0.0006493422,5.48883,0.23096187,0.10944623,-0.52740854,0.7640851,0.053,830.1,-0.0011000662,6.33799,579,0.98048306
26,4.096401,0.05650605,-1.2097433,0.019603718,0.34,305.58,0.00064696796,5.495703,0.23051876,0.10945447,-0.5233981,0.76729035,0.054,842.94,-0.0010787486,6.3513675,578,0.9815297
27,4.096501,0.056649957,-1.2111938,0.01691777,0.339,305.76,0.00064607465,5.4952927,0.23098162,0.10950681,-0.5239326,0.7664636,0.053,838.86,-0.0010878113,6.347767,577,0.982419
28,4.096334,0.056600563,-1.2122407,0.0190637,0.338,303.66,0.00064985006,5.488287,0.23096807,0.10934616,-0.5255186,0.7652888,0.053,828.24,-0.0011055997,6.3353057,576,0.9831934
29,4.096422,0.056442365,-1.2132552,0.019282503,0.335,301.38,0.0006520605,5.481888,0.23074317,0.10927768,-0.5151066,0.7700318,0.053,835.86,-0.0011063314,6.344712,575,0.9838948
30,4.0963793,0.05659549,-1.2131526,0.019006765,0.339,305.04,0.0006459547,5.4919915,0.23071808,0.10946562,-0.5275539,0.76528996,0.053,830.46,-0.0010997133,6.3364525,574,0.9852352
31,4.0964494,0.05658233,-1.2107499,0.016140101,0.34,305.76,0.0006446419,5.4966288,0.23107304,0.10981248,-0.5256004,0.76761633,0.054,850.02,-0.001066624,6.359805,573,0.9858732
32,4.0962515,0.056558613,-1.2119457,0.019557532,0.337,303.84,0.0006473883,5.4882703,0.23100224,0.10957567,-0.52195275,0.76815355,0.053,827.88,-0.0011085627,6.3322444,572,0.9864359
33,4.096604,0.056631137,-1.2134664,0.019918395,0.336,301.8,0.00065571634,5.482281,0.23050275,0.10928509,-0.5209991,0.76755905,0.053,821.46,-0.0011196695,6.3255143,571,0.9868789
34,4.096485,0.05669675,-1.212766,0.021289848,0.335,301.5,0.00065571634,5.4816575,0.23070398,0.109572746,-0.5166811,0.76975065,0.053,826.74,-0.0011096405,6.3323874,570,0.9871588
35,4.096411,0.056591883,-1.2116212,0.019304171,0.337,303.78,0.00065073813,5.4888024,0.23104957,0.109085105,-0.52440715,0.76255184,0.054,846.3,-0.001084916,6.3591347,569,0.9870825
36,4.0963783,0.05670251,-1.2124052,0.01940354,0.339,305.82,0.0006462191,5.4954805,0.2302702,0.10976209,-0.51554084,0.77111113,0.054,851.76,-0.0010783679,6.357493,568,0.986815
37,4.0965614,0.05659392,-1.2133127,0.016899759,0.339,304.74,0.0006453074,5.492302,0.23113066,0.109692656,-0.5287699,0.7646234,0.054,848.4,-0.0010751295,6.358228,567,0.9865637
38,4.096612,0.056503642,-1.2138959,0.015529077,0.336,302.52,0.0006486557,5.485465,0.23117225,0.109422795,-0.5248656,0.7654862,0.054,841.08,-0.0010910878,6.350054,566,0.98645973
39,4.0966043,0.05659963,-1.2135314,0.01645347,0.335,301.62,0.0006542727,5.4822903,0.23032723,0.10920412,-0.5233895,0.76511943,0.053,837.9,-0.0010997133,6.3442144,565,0.98663807
40,4.0965266,0.05652262,-1.2119508,0.018275514,0.338,303.66,0.0006496956,5.4894505,0.2307393,0.1092049,-0.5260753,0.7643335,0.054,844.32,-0.0010863388,6.3555884,564,0.98830605
41,4.0966387,0.056628644,-1.2128928,0.017097725,0.339,304.8,0.00064671814,5.492375,0.23088576,0.109545365,-0.5260022,0.7650542,0.054,843.96,-0.0010852212,6.354037,563,0.9896617
42,4.0961995,0.056541763,-1.2116231,0.018901065,0.337,303.3,0.0006486557,5.489177,0.23094288,0.109545976,-0.52490836,0.76497585,0.054,843.9,-0.0010826857,6.3531075,562,0.99103165
