Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.093864,0.05666076,-1.2096671,0.067894794,0.412,247.14,0.0008279356,5.297279,0.2402305,0.11650843,-0.7901805,0.6682578,0.064,953.46,-0.0007423905,6.4986386,273,0.83792067
2,4.094129,0.056675807,-1.2103789,0.06925434,0.41,245.94,0.0008304268,5.294158,0.23912859,0.11516399,-0.75729555,0.68018144,0.062,938.1,-0.00077777775,6.4829574,272,0.84709454
3,4.094042,0.056630917,-1.213279,0.067077376,0.409,245.1,0.0008324958,5.2899046,0.23720345,0.114397414,-0.7225428,0.6966545,0.061,929.16,-0.00081824115,6.4696865,271,0.8562689
4,4.094012,0.05654769,-1.2120798,0.067372695,0.408,244.74,0.0008324958,5.2905126,0.23679902,0.11378263,-0.71405715,0.69858605,0.061,916.8,-0.00084598514,6.4576683,270,0.8623848
5,4.0939074,0.05661395,-1.2133923,0.067580596,0.407,244.32,0.00083333335,5.285308,0.23625633,0.11374302,-0.7033719,0.7017877,0.059,911.52,-0.0008595496,6.452245,269,0.87155914
6,4.0940003,0.05667836,-1.2139108,0.065124795,0.407,244.2,0.0008350084,5.285577,0.23588687,0.1133747,-0.69132537,0.7078265,0.059,901.98,-0.0008782958,6.44238,268,0.8807335
7,4.094031,0.0566673,-1.21653,0.06403322,0.405,243.3,0.00083710026,5.281742,0.23477861,0.1130002,-0.6592963,0.7216559,0.058,888.06,-0.00090063235,6.4227424,267,0.8960242
8,4.094162,0.056911845,-1.2136621,0.06340042,0.403,242.28,0.0008421762,5.277589,0.23366608,0.11190603,-0.6351635,0.7307245,0.056,854.34,-0.0009820726,6.3878384,266,0.9143729
9,4.0946794,0.056798544,-1.2145354,0.06068316,0.401,240.66,0.00084258325,5.2696877,0.2331248,0.111646436,-0.6131645,0.7388394,0.055,849.54,-0.0009998012,6.381112,265,0.9174309
10,4.094591,0.056785762,-1.2140399,0.058334105,0.402,241.26,0.00084303797,5.2744164,0.23372635,0.1119,-0.6150802,0.73843265,0.056,853.56,-0.0009833822,6.386568,264,0.9204893
11,4.094548,0.05677494,-1.2145404,0.059929542,0.402,240.66,0.0008438926,5.273275,0.23294502,0.111599855,-0.6176006,0.7378907,0.055,856.62,-0.0009771144,6.387215,263,0.92354727
12,4.0944433,0.05677655,-1.212461,0.0628631,0.402,241.2,0.00084216724,5.2739844,0.23382293,0.11183862,-0.6246729,0.7328309,0.056,861.72,-0.0009690821,6.397443,262,0.92966366
13,4.0943685,0.056985613,-1.2165048,0.061042316,0.403,241.62,0.00084516563,5.2774186,0.23344584,0.11143204,-0.6114775,0.74026257,0.056,856.2,-0.0009814925,6.3920608,261,0.93272114
14,4.0940948,0.056823697,-1.2151046,0.05987852,0.402,240.96,0.0008447373,5.273651,0.23360315,0.11174592,-0.615821,0.73823434,0.055,858.54,-0.0009734427,6.394028,260,0.938838
15,4.0944757,0.056979775,-1.216643,0.057768676,0.401,240.9,0.00084559445,5.2736692,0.23392193,0.11213197,-0.60948855,0.74089384,0.056,859.8,-0.0009974068,6.3625517,259,0.94189596
16,4.0945354,0.056913875,-1.2167975,0.057652965,0.401,240.78,0.0008447373,5.2746215,0.23214561,0.11117015,-0.5850026,0.7508566,0.055,854.7,-0.0010022115,6.3865666,258,0.9449539
17,4.0942106,0.05690424,-1.2145197,0.058920454,0.402,240.78,0.00084430934,5.273468,0.23239306,0.11099124,-0.58890724,0.7479568,0.055,851.04,-0.001010779,6.382529,257,0.9480119
18,4.0943913,0.056697566,-1.2154429,0.058420714,0.4,239.82,0.00084642676,5.270561,0.23201051,0.110999994,-0.57489836,0.75362337,0.055,850.62,-0.0010166767,6.377947,256,0.9510703
19,4.0943427,0.05673321,-1.216581,0.05804271,0.399,239.7,0.00084516563,5.2699666,0.23229112,0.11082958,-0.57410747,0.7531372,0.054,847.44,-0.001029711,6.380774,255,0.95412827
20,4.094698,0.05684879,-1.2145681,0.05649313,0.399,239.82,0.0008447373,5.27014,0.23237754,0.11089058,-0.56401014,0.75670046,0.054,840.18,-0.0010348718,6.369492,254,0.96636057
21,4.094768,0.05699564,-1.2170914,0.05140413,0.397,238.68,0.00084897684,5.266856,0.23179021,0.11026474,-0.5497523,0.76066566,0.053,820.5,-0.0010768572,6.349923,253,0.9755349
22,4.094714,0.056636665,-1.2179708,0.051286884,0.393,236.04,0.000851356,5.255013,0.23097213,0.10994562,-0.54361224,0.7626944,0.052,813.06,-0.001107375,6.3385115,252,0.97859335
23,4.094835,0.05686111,-1.2175572,0.051880352,0.395,237.3,0.0008516063,5.257876,0.2307962,0.10988965,-0.5382995,0.7664409,0.053,816.42,-0.0010928962,6.343257,251,0.9816513
24,4.0945024,0.056762002,-1.2173404,0.05082842,0.395,236.64,0.00085251493,5.25854,0.23144095,0.11006438,-0.5500811,0.7599009,0.053,820.8,-0.0011052166,6.349095,250,0.98470926
25,4.0946784,0.056716923,-1.2187023,0.052532814,0.394,236.28,0.0008521754,5.2542257,0.23100576,0.110145636,-0.5396532,0.76507264,0.053,818.58,-0.0011066843,6.343696,249,0.9877672
26,4.094798,0.05678151,-1.2188632,0.049364053,0.394,236.76,0.0008516624,5.2588387,0.23095939,0.11013008,-0.53265965,0.7686867,0.053,822.72,-0.0010957703,6.348791,248,0.9877672
27,4.094532,0.05698975,-1.2182243,0.052380156,0.395,237.42,0.0008511541,5.2573266,0.23073643,0.11000499,-0.5340885,0.7675757,0.052,819.06,-0.0010943314,6.3456397,247,0.98470926
28,4.0947433,0.056856982,-1.2178752,0.05148825,0.395,237.24,0.0008507564,5.2579856,0.230979,0.10974102,-0.53956497,0.7641982,0.053,820.14,-0.0010800438,6.3481708,246,0.98470926
