Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0969825,0.056639805,-1.2162241,0.011599586,0.35,314.58,0.00062328595,5.5258336,0.23125389,0.11001049,-0.54030746,0.76362157,0.06,935.46,-0.00095842953,6.455909,393,0.9032254
2,4.0967517,0.056713566,-1.21099,0.010688072,0.35,314.34,0.00062562374,5.526905,0.23172972,0.11018708,-0.547303,0.7581409,0.059,918.84,-0.00097027974,6.437038,392,0.91129017
3,4.0968804,0.056700725,-1.2119671,0.010580472,0.348,312.78,0.0006274289,5.5195932,0.23100586,0.10995917,-0.54565763,0.75824565,0.058,910.02,-0.0009908839,6.4272795,391,0.9193549
4,4.0969734,0.056509532,-1.210522,0.0115022445,0.346,311.88,0.00062820996,5.5169373,0.23182605,0.11034138,-0.5590187,0.7542614,0.058,902.52,-0.0009880952,6.420403,390,0.92473125
5,4.096831,0.05662908,-1.2091095,0.0094676,0.348,312.9,0.00062719296,5.5198274,0.23144954,0.11031064,-0.5582926,0.7549101,0.058,899.34,-0.0009861111,6.4147606,389,0.9327955
6,4.0969586,0.056581665,-1.2108186,0.0084414,0.346,311.82,0.0006285284,5.517608,0.23168798,0.110466875,-0.5569482,0.7567992,0.058,896.16,-0.0009944477,6.41199,388,0.93548393
7,4.096995,0.056612972,-1.2110949,0.0097187245,0.346,311.7,0.00062915566,5.517076,0.23174335,0.11035886,-0.54982126,0.75982726,0.057,888.66,-0.0009987967,6.4042954,387,0.9435482
8,4.096934,0.056514632,-1.2099361,0.008443633,0.346,310.8,0.0006310741,5.514222,0.23160961,0.11022018,-0.55277646,0.7579879,0.057,887.46,-0.0010034116,6.4030824,386,0.9462366
9,4.0967693,0.056555644,-1.2133768,0.00916091,0.344,310.14,0.00063116,5.5136685,0.23052183,0.10984353,-0.53005385,0.76811534,0.056,881.04,-0.0010292289,6.3964486,385,0.9543009
10,4.096924,0.056439236,-1.2107147,0.006856818,0.343,309.3,0.00063229323,5.514712,0.23099066,0.109847024,-0.53205717,0.7673435,0.057,878.16,-0.0010343409,6.3948474,384,0.9596772
