Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0902095,0.056830995,-1.1983359,0.15215667,0.448,268.44,0.00081107335,5.36405,0.22009093,0.08307402,0.7435788,0.82844347,0.095,1540.8,-0.0015027076,7.084368,121,0.702703
2,4.090196,0.056858357,-1.198017,0.15174219,0.447,268.2,0.0008103086,5.3642025,0.22553931,0.084412865,0.34771496,0.64594275,0.095,1521.72,-0.0014977376,7.079488,120,0.72972965
3,4.0906644,0.056758102,-1.1961695,0.14907236,0.444,266.52,0.0008111595,5.3584256,0.23624344,0.0905437,-0.38163236,0.3883498,0.096,1458.66,-0.001400886,7.0349736,119,0.75289583
4,4.0906625,0.05678668,-1.199709,0.13963592,0.444,266.58,0.00081103,5.3591633,0.23798825,0.091527976,-0.51684445,0.32767808,0.096,1461.06,-0.0014113355,7.034038,118,0.76833963
5,4.0907645,0.056615103,-1.198171,0.14037286,0.442,265.08,0.000810899,5.355854,0.24281153,0.09500099,-0.79720235,0.23804359,0.097,1436.64,-0.0013545925,7.012225,117,0.78764486
6,4.0907254,0.056842815,-1.1993065,0.14179678,0.444,266.22,0.0008123181,5.359141,0.24625483,0.09704604,-0.92999756,0.18958119,0.097,1422.84,-0.00132083,7.000904,116,0.80308914
7,4.0912833,0.05668245,-1.1973743,0.13836987,0.442,264.9,0.0008099613,5.3537416,0.25032717,0.10038841,-1.086676,0.14735293,0.098,1402.2,-0.00125,6.9841886,115,0.81853294
8,4.091396,0.05671636,-1.1967833,0.13466705,0.442,265.08,0.0008086689,5.3580933,0.25319234,0.10286193,-1.1842163,0.12272313,0.098,1389.66,-0.0011927045,6.9710765,114,0.8301158
9,4.0912867,0.05649579,-1.1986641,0.12865666,0.438,263.1,0.00080825243,5.3514886,0.25560984,0.106253155,-1.2653177,0.12687442,0.098,1376.28,-0.0010892388,6.9524755,113,0.8416991
10,4.091603,0.05645733,-1.1983725,0.12491768,0.437,262.38,0.00081028626,5.3490434,0.25858036,0.10893507,-1.3334521,0.11868834,0.098,1359.6,-0.0009903382,6.937368,112,0.8571429
