Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0944657,0.056592397,-1.2132295,0.056713663,0.389,233.22,0.0008672228,5.2198386,0.23020504,0.11028007,-0.52103704,0.77857786,0.052,814.68,-0.0011118568,6.307853,313,0.73684216
2,4.095268,0.05679293,-1.214453,0.044836704,0.379,227.4,0.0008828208,5.19484,0.23024213,0.11071554,-0.534156,0.77481097,0.048,743.34,-0.0012004744,6.2145166,312,0.77562284
3,4.0947356,0.0566418,-1.2138331,0.045391764,0.376,226.08,0.00088644883,5.1904426,0.2299153,0.110144384,-0.51946324,0.78082126,0.047,738.66,-0.0012263223,6.2103543,311,0.78947353
4,4.0949516,0.05675106,-1.2131299,0.0493223,0.378,227.04,0.0008872965,5.194287,0.23078433,0.11021404,-0.53912544,0.7696548,0.048,739.92,-0.001199904,6.216689,310,0.8033242
5,4.095237,0.056766838,-1.2119755,0.05035246,0.377,226.2,0.00089213083,5.189595,0.23086092,0.11016697,-0.531064,0.77330977,0.048,738.24,-0.001216545,6.2152634,309,0.81717443
6,4.0947614,0.056564886,-1.2110331,0.051264115,0.375,225.0,0.00089585566,5.1854134,0.22995014,0.11011318,-0.52256364,0.77885675,0.047,735.48,-0.0012263223,6.2063804,308,0.8282547
7,4.0944533,0.056726277,-1.2104602,0.053285733,0.375,225.3,0.00089812814,5.1845922,0.23018292,0.11035029,-0.52402186,0.77782756,0.047,733.62,-0.0012300123,6.200982,307,0.83933496
8,4.0948496,0.05658729,-1.2123178,0.05190358,0.374,224.4,0.00089812814,5.181268,0.2304583,0.11010641,-0.5265947,0.7760202,0.046,729.78,-0.0012245149,6.1986976,306,0.8504152
9,4.095018,0.05666777,-1.2106607,0.052577313,0.374,224.28,0.00089812814,5.1814504,0.23001236,0.110139176,-0.5189392,0.7788628,0.047,732.0,-0.0012392532,6.2005444,305,0.84487534
10,4.094338,0.056707855,-1.2119229,0.056815706,0.376,225.54,0.0008989572,5.1844945,0.23078473,0.11063698,-0.5393525,0.77265495,0.048,747.78,-0.001180161,6.222507,304,0.8753462
11,4.0946054,0.05660094,-1.2093103,0.054510325,0.373,224.22,0.00089980103,5.185005,0.23033838,0.110905915,-0.5235992,0.7792824,0.048,745.44,-0.0011930327,6.2154865,303,0.88642645
12,4.0946302,0.056906734,-1.2121531,0.053786628,0.375,225.36,0.00090053765,5.1885796,0.23090154,0.110204495,-0.53784186,0.7737507,0.047,735.54,-0.0012100122,6.212162,302,0.89473677
13,4.0948744,0.05675361,-1.2135985,0.055811375,0.374,224.34,0.0009009493,5.184801,0.22991401,0.110430725,-0.5330238,0.7761601,0.047,737.64,-0.0012126775,6.2102747,301,0.9030466
14,4.095054,0.056805924,-1.2127125,0.05150643,0.374,224.46,0.0009014337,5.1854644,0.23022017,0.11060007,-0.53835267,0.77274406,0.047,736.02,-0.0011997593,6.2078085,300,0.9113569
