Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.096906,0.05648896,-1.2108271,0.011238349,0.344,310.2,0.00063146604,5.510163,0.22550748,0.109221704,-0.40825397,0.8398869,0.062,986.58,-0.00096006144,6.4886413,592,0.83346415
2,4.096544,0.05646879,-1.2095252,0.017407693,0.348,312.66,0.00063003524,5.5230994,0.22634362,0.10961038,-0.43234584,0.83037287,0.063,1003.62,-0.0009322829,6.5081677,591,0.8633313
3,4.09637,0.05643899,-1.2060188,0.016261432,0.349,313.74,0.00062775466,5.527621,0.22659065,0.10972653,-0.43899906,0.8259123,0.064,1007.7,-0.000924175,6.511999,590,0.87309027
4,4.096447,0.056487404,-1.208769,0.017545488,0.346,311.64,0.00063181244,5.519653,0.2254769,0.109683566,-0.4134471,0.8403224,0.062,993.84,-0.0009542781,6.4935594,589,0.8803401
5,4.0964236,0.05656252,-1.2088691,0.017246064,0.345,309.96,0.0006366183,5.512266,0.22452316,0.10873118,-0.39007136,0.84432405,0.06,973.38,-0.000997992,6.4732513,588,0.8859458
6,4.096628,0.056457195,-1.2092253,0.01842399,0.342,307.86,0.00063998974,5.506162,0.22451374,0.10815339,-0.3664381,0.85271,0.06,954.54,-0.0010364843,6.4597297,587,0.89077234
7,4.096383,0.056504704,-1.207553,0.020009857,0.345,310.44,0.0006356147,5.516035,0.22540835,0.10913356,-0.4007283,0.8415031,0.062,982.2,-0.00097580015,6.4856243,586,0.90135384
8,4.0963783,0.056559756,-1.2084635,0.021438377,0.346,311.46,0.0006339894,5.5156603,0.22547305,0.10907709,-0.4032369,0.8402562,0.062,976.74,-0.0009741024,6.4769287,585,0.9076772
9,4.0964775,0.056456402,-1.2085724,0.019256901,0.344,309.06,0.0006385696,5.506506,0.22542882,0.1088409,-0.4037234,0.8377438,0.061,964.14,-0.0010034014,6.4643984,584,0.9143586
10,4.0963616,0.0564855,-1.2100813,0.019720262,0.341,306.84,0.0006423611,5.499041,0.22383025,0.10826073,-0.3645184,0.85359234,0.059,954.36,-0.0010424588,6.4506536,583,0.92110205
11,4.096157,0.056636676,-1.2120466,0.020354751,0.338,304.74,0.0006493002,5.492113,0.22374175,0.1080277,-0.36639184,0.848866,0.059,947.46,-0.0010602179,6.443283,582,0.9276109
12,4.0963006,0.056492522,-1.2085412,0.020007184,0.342,307.86,0.00064157014,5.5024924,0.22525913,0.10836913,-0.39067766,0.8418717,0.06,958.74,-0.0010157367,6.45965,581,0.9388075
13,4.0963626,0.056484915,-1.2089378,0.020634005,0.342,308.64,0.00063979527,5.505762,0.22483738,0.10869325,-0.38784656,0.8430198,0.061,965.7,-0.0010137457,6.4636245,580,0.9433093
14,4.096259,0.056430258,-1.2082034,0.022387443,0.341,306.96,0.00064122333,5.499144,0.2237954,0.10831121,-0.3645997,0.8536184,0.06,960.96,-0.0010398414,6.4564686,579,0.9472027
15,4.0962315,0.056614738,-1.2101462,0.01968246,0.34,305.64,0.0006469597,5.4959702,0.2257666,0.108598486,-0.394428,0.8356606,0.059,945.12,-0.0010279992,6.448192,578,0.95059776
16,4.096568,0.05656524,-1.209806,0.020116027,0.337,303.72,0.0006494431,5.4893394,0.22422569,0.10801648,-0.3699413,0.84897774,0.059,940.74,-0.0010593579,6.4397693,577,0.9536042
17,4.0963855,0.056401093,-1.2087326,0.021792337,0.34,305.88,0.0006445388,5.495635,0.22453707,0.1082003,-0.37877002,0.846401,0.059,954.3,-0.001031348,6.4542065,576,0.95888233
18,4.096267,0.056565635,-1.2088661,0.02184133,0.341,307.62,0.0006422136,5.501808,0.22497164,0.10844824,-0.38671875,0.84296036,0.06,957.12,-0.0010285006,6.458114,575,0.96133184
19,4.0965157,0.056465093,-1.2103612,0.020558173,0.34,306.0,0.00064518204,5.495675,0.225286,0.10830955,-0.38793105,0.8382624,0.06,946.92,-0.0010380117,6.4505954,574,0.9637494
20,4.0963054,0.05665291,-1.20975,0.020070637,0.34,305.82,0.0006480041,5.4960384,0.22481129,0.10833477,-0.37196967,0.84776795,0.058,929.34,-0.0010659411,6.4287524,573,0.96620274
21,4.0962014,0.056605745,-1.2112793,0.02284349,0.337,303.54,0.0006518055,5.4878006,0.2242795,0.10807542,-0.36740258,0.8489186,0.059,937.26,-0.0010670081,6.435921,572,0.96876097
22,4.0962095,0.056553446,-1.2099844,0.02253758,0.34,305.76,0.0006477523,5.4950337,0.2244851,0.10819309,-0.37148774,0.84725153,0.059,944.34,-0.0010498521,6.443972,571,0.9744272
23,4.0962944,0.05645158,-1.2097834,0.021603124,0.34,305.88,0.00064505695,5.495771,0.22485939,0.10823103,-0.37449688,0.84806967,0.059,946.5,-0.0010467543,6.448955,570,0.97742987
24,4.0960827,0.056566484,-1.209749,0.021699036,0.34,305.76,0.0006468531,5.4957504,0.22480842,0.108207695,-0.38526323,0.8417509,0.058,939.66,-0.0010505179,6.4379587,569,0.9803276
25,4.0963306,0.05649748,-1.2094998,0.024373556,0.336,302.76,0.0006516927,5.4845796,0.22477944,0.10823527,-0.37620926,0.84508896,0.058,930.0,-0.0010734102,6.43007,568,0.9829469
26,4.0962205,0.05642367,-1.2122622,0.023206817,0.335,301.5,0.00065419945,5.481252,0.22434126,0.10773157,-0.3740085,0.84525967,0.057,928.92,-0.0010812851,6.430079,567,0.9851141
27,4.0960712,0.056555696,-1.2088052,0.02208427,0.338,304.74,0.0006490478,5.492433,0.22469793,0.108128436,-0.37768978,0.8447654,0.059,942.06,-0.0010523538,6.4425015,566,0.98745966
28,4.0963316,0.056662906,-1.2111614,0.023164246,0.34,305.88,0.00064724917,5.494747,0.2246282,0.10798049,-0.37288383,0.8469221,0.059,948.0,-0.0010505179,6.450167,565,0.98766994
29,4.096366,0.05653722,-1.2106122,0.020702181,0.338,304.68,0.00064840005,5.4919806,0.22466591,0.10830804,-0.38482472,0.8416096,0.059,943.86,-0.001048796,6.4426627,564,0.9874902
30,4.0963926,0.05658351,-1.2117251,0.020220127,0.337,303.84,0.00064893893,5.488329,0.22482343,0.1082249,-0.379621,0.8442571,0.059,947.76,-0.001044932,6.449238,563,0.98712444
31,4.096481,0.056644503,-1.211679,0.02185063,0.335,301.98,0.0006548084,5.481601,0.22432956,0.10781357,-0.36463147,0.84884167,0.058,935.1,-0.0010592497,6.436108,562,0.9867778
32,4.096206,0.056574926,-1.2108067,0.021472553,0.338,304.8,0.0006491909,5.491362,0.22456405,0.1082134,-0.37897497,0.8441361,0.059,951.06,-0.0010424509,6.451599,561,0.98691225
33,4.0961227,0.056600302,-1.2112293,0.022406569,0.338,303.9,0.0006510721,5.492411,0.22457704,0.10808173,-0.3795178,0.8425033,0.058,931.44,-0.0010686528,6.4305935,560,0.9875145
34,4.0961266,0.05655878,-1.2103391,0.022821411,0.337,303.6,0.00065140845,5.4894333,0.22542658,0.107807845,-0.3842008,0.8423292,0.058,928.68,-0.001063807,6.436008,559,0.988379
35,4.0962543,0.056640062,-1.212295,0.02255156,0.336,302.88,0.00065324997,5.484411,0.22275679,0.10766463,-0.32788274,0.87102044,0.06,961.2,-0.001059539,6.4565825,558,0.98942137
36,4.096467,0.056572676,-1.2121531,0.020949576,0.335,301.62,0.0006553208,5.4810486,0.2246537,0.10816652,-0.37563968,0.8455354,0.059,941.58,-0.001056859,6.4420967,557,0.9905591
