Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0968704,0.056355532,-1.2062726,0.003365462,0.353,317.52,0.0006153279,5.5413866,0.23581369,0.113158666,-0.65389013,0.7209816,0.061,935.82,-0.0008490406,6.4595537,473,0.846828
2,4.096995,0.056477506,-1.2039379,0.004563766,0.354,319.26,0.0006119074,5.5441623,0.23560032,0.112968534,-0.64793813,0.72078025,0.061,936.9,-0.0008598291,6.461505,472,0.8581271
3,4.0971375,0.056516655,-1.2061236,0.0017356408,0.352,317.28,0.0006160353,5.538001,0.2341267,0.11184072,-0.6150501,0.7335213,0.06,920.88,-0.0009109787,6.4442787,471,0.8672886
4,4.0971794,0.05660461,-1.2083333,0.0020612983,0.35,315.0,0.0006194527,5.5310435,0.23243867,0.11088753,-0.5706187,0.75220597,0.059,909.78,-0.0009556575,6.429147,470,0.8749895
5,4.0973186,0.056435466,-1.2113854,-0.002182552,0.347,312.06,0.0006219558,5.521713,0.23342027,0.11062315,-0.5824589,0.7369321,0.058,894.9,-0.0009726239,6.4182525,469,0.881907
6,4.0971847,0.05653249,-1.2105092,0.001108604,0.35,314.28,0.0006207325,5.5279446,0.2324557,0.11061614,-0.5667957,0.7519627,0.058,898.68,-0.0009723843,6.4209185,468,0.8959465
7,4.0970855,0.05638098,-1.2099162,0.0034399475,0.349,314.28,0.00061926036,5.527874,0.23231937,0.11080854,-0.57274735,0.7514447,0.058,904.44,-0.00096415565,6.424411,467,0.90350676
8,4.0971217,0.056437645,-1.2099229,0.0019280779,0.348,313.2,0.00062196486,5.5219784,0.23219414,0.11058531,-0.5580995,0.75519836,0.058,895.8,-0.0009833333,6.411736,466,0.91115904
9,4.096877,0.056498524,-1.2126632,0.0018810778,0.345,310.86,0.00062531326,5.5141597,0.23191847,0.11012735,-0.5467067,0.75920135,0.057,885.42,-0.0010076122,6.402345,465,0.918664
10,4.097171,0.05646119,-1.2144803,0.0024326406,0.343,308.76,0.00062933535,5.50795,0.23231217,0.11005617,-0.5756778,0.7416543,0.056,869.82,-0.0010188024,6.3856215,464,0.92578316
11,4.097031,0.056729607,-1.2129953,0.0044036037,0.346,312.06,0.00062781957,5.5174613,0.2313182,0.1098731,-0.54474115,0.7591921,0.057,880.86,-0.0010239719,6.395485,463,0.93796253
12,4.09676,0.056654446,-1.211819,0.0055601224,0.348,312.9,0.00062406017,5.5200524,0.23189129,0.11045532,-0.54875714,0.75793535,0.057,885.72,-0.0010064025,6.399328,462,0.9428916
13,4.0968924,0.056475505,-1.2128363,0.0035936376,0.345,310.86,0.00062705023,5.5145965,0.23149988,0.109803915,-0.54536253,0.7579113,0.056,879.18,-0.0010206797,6.3947463,461,0.9471688
14,4.096992,0.056662638,-1.212784,0.002844767,0.345,310.08,0.0006301197,5.51115,0.23199846,0.1099208,-0.5480386,0.75224084,0.056,869.76,-0.0010381837,6.385005,460,0.95090294
15,4.0973034,0.05658997,-1.2154471,0.003624122,0.342,307.86,0.00063350983,5.504287,0.23107208,0.10979063,-0.5494833,0.75680345,0.056,861.9,-0.0010367126,6.3718815,459,0.9541998
16,4.0968127,0.056589786,-1.213073,0.0050829174,0.344,309.78,0.00062981196,5.509967,0.23142521,0.109697215,-0.53899676,0.7600354,0.056,872.04,-0.0010363711,6.38829,458,0.9599047
17,4.096945,0.056615483,-1.2138176,0.0047865305,0.345,310.92,0.00062868244,5.5137486,0.23193862,0.10998426,-0.5472617,0.7548084,0.056,876.06,-0.0010292613,6.392076,457,0.9624896
18,4.097243,0.056559674,-1.2132553,0.0041889194,0.344,310.26,0.00062875374,5.5108733,0.23116016,0.109877795,-0.5381868,0.76055026,0.057,879.96,-0.0010295332,6.3932395,456,0.9649935
19,4.0970225,0.05670596,-1.2148633,0.004260083,0.343,308.82,0.00063248834,5.506685,0.23173194,0.109869465,-0.54960394,0.75286865,0.055,862.44,-0.0010525214,6.3760276,455,0.96748686
20,4.096883,0.05663438,-1.2161212,0.0039808857,0.342,306.96,0.0006347382,5.501007,0.23139988,0.10992601,-0.5328154,0.76196367,0.055,857.34,-0.0010487244,6.368506,454,0.97003937
21,4.096866,0.056631118,-1.2146114,0.005797901,0.343,308.88,0.00063214015,5.5066524,0.23163755,0.10965067,-0.5403084,0.7585839,0.056,868.26,-0.0010442773,6.3837714,453,0.975575
22,4.096924,0.056702066,-1.2149545,0.005400656,0.344,310.14,0.00063074986,5.5106974,0.23109095,0.109586306,-0.53971636,0.75867045,0.056,874.26,-0.0010319918,6.3855867,452,0.9784975
23,4.096894,0.05654838,-1.2165078,0.0054402235,0.342,307.8,0.0006336508,5.503755,0.23172432,0.10955735,-0.54409176,0.75341064,0.055,862.02,-0.0010467543,6.377928,451,0.98135996
24,4.0968556,0.056607846,-1.2144538,0.0036616528,0.341,307.26,0.0006344951,5.4999967,0.23187257,0.10962863,-0.54431677,0.75439864,0.055,858.36,-0.0010492282,6.373811,450,0.9840317
25,4.096885,0.05662668,-1.2168475,0.0039551123,0.34,305.76,0.00063827063,5.496717,0.23115899,0.109615594,-0.54062605,0.75851214,0.055,852.18,-0.0010702091,6.362891,449,0.986382
26,4.0968,0.056629475,-1.2150866,0.0071066134,0.342,307.8,0.0006364329,5.504156,0.23107213,0.109708905,-0.5398084,0.75947744,0.056,865.92,-0.0010512017,6.3786163,448,0.98963404
27,4.0969334,0.05673072,-1.2161652,0.0049961894,0.343,308.76,0.00063349854,5.5071793,0.23132476,0.109687276,-0.541,0.75792104,0.056,871.98,-0.0010429703,6.386192,447,0.9905119
28,4.097167,0.05666857,-1.2159111,0.005926995,0.342,307.92,0.0006338028,5.5041265,0.23186778,0.10963323,-0.54836583,0.75197005,0.056,861.6,-0.0010555204,6.377206,446,0.9910202
29,4.096938,0.056611557,-1.216441,0.0019276345,0.341,306.9,0.0006351626,5.5003014,0.23188666,0.10980272,-0.55144686,0.75136477,0.056,862.08,-0.0010561893,6.3771863,445,0.9912648
30,4.097115,0.056739524,-1.2176826,0.003006997,0.341,306.9,0.0006363406,5.5001926,0.23116675,0.109590575,-0.52982914,0.7627377,0.055,865.68,-0.0010536759,6.379168,444,0.99135303
31,4.0969524,0.05679286,-1.2175134,0.006716207,0.343,308.04,0.0006358565,5.503551,0.23133817,0.10962282,-0.53442895,0.76111597,0.056,869.52,-0.0010474102,6.3846273,443,0.99146175
32,4.0969443,0.056708723,-1.2152469,0.006110881,0.343,308.94,0.00063277484,5.5074553,0.23161852,0.10975403,-0.5398874,0.75848305,0.057,877.02,-0.001030433,6.3934855,442,0.9915533
33,4.09714,0.056633677,-1.2148703,0.0066467314,0.34,306.18,0.0006377973,5.4999175,0.23157714,0.10958584,-0.5448416,0.75531864,0.054,849.24,-0.0010670081,6.3628874,441,0.9916277
34,4.0968494,0.05665014,-1.2182586,0.0061981822,0.339,304.68,0.0006398867,5.49265,0.23149504,0.10949609,-0.54767996,0.75275075,0.055,849.72,-0.0010644885,6.3626738,440,0.9916501
35,4.0968294,0.056749586,-1.2199632,0.0070468164,0.339,304.74,0.0006423611,5.492266,0.23116651,0.10935629,-0.52744836,0.76297635,0.054,853.26,-0.0010798122,6.366696,439,0.99158335
36,4.0971317,0.056689203,-1.2169638,0.0072046216,0.341,306.9,0.00063609844,5.4994726,0.23133813,0.10975307,-0.53793013,0.7587124,0.056,871.5,-0.001050543,6.3844647,438,0.9910641
37,4.0969195,0.056617197,-1.2161465,0.0049856217,0.342,308.04,0.0006331684,5.5037427,0.23130105,0.10977375,-0.53859335,0.7593074,0.056,880.08,-0.0010383023,6.3948216,437,0.9907007
38,4.0969224,0.056659393,-1.2168758,0.0033940293,0.342,307.8,0.00063389225,5.5032697,0.23117845,0.10963866,-0.5326326,0.76088333,0.056,872.7,-0.0010411445,6.3867755,436,0.99042654
39,4.0970516,0.056798458,-1.218788,0.005210819,0.341,306.96,0.00063609844,5.4995413,0.23151262,0.10941669,-0.5460042,0.75330645,0.056,863.58,-0.0010548523,6.3791447,435,0.99036646
40,4.097008,0.056647282,-1.2187194,0.0056346827,0.339,304.74,0.0006391461,5.493469,0.23084626,0.10919286,-0.52543366,0.7652462,0.055,864.84,-0.0010670081,6.379272,434,0.99064636
41,4.096922,0.056662824,-1.2172967,0.0060861195,0.341,306.84,0.0006362591,5.5001163,0.23109977,0.10952048,-0.5375582,0.75856495,0.056,876.78,-0.0010326311,6.391759,433,0.9926567
42,4.097251,0.05663542,-1.2166145,0.003940033,0.341,306.84,0.0006362827,5.500332,0.23111506,0.1094499,-0.541606,0.7572347,0.056,873.66,-0.0010373617,6.3887644,432,0.99422073
43,4.0969324,0.05683055,-1.2184447,0.006292918,0.341,306.9,0.0006381755,5.499778,0.23161736,0.10968015,-0.546558,0.7525991,0.056,870.48,-0.0010401158,6.385863,431,0.9957905
44,4.096837,0.056820504,-1.2184423,0.007319524,0.34,305.76,0.0006409765,5.4960914,0.23141788,0.10981696,-0.5440096,0.7563045,0.055,862.2,-0.0010467543,6.374754,430,0.9970741
45,4.096862,0.056684166,-1.2192262,0.008138009,0.337,302.94,0.00064505695,5.4858093,0.23110276,0.10936281,-0.5257752,0.7622285,0.055,857.1,-0.0010695244,6.3705215,429,0.99777937
46,4.096871,0.056822345,-1.2168566,0.00876083,0.34,305.76,0.00064250093,5.496303,0.23104236,0.10946223,-0.5330982,0.76068467,0.055,866.82,-0.0010600296,6.380191,428,0.99640703
47,4.0971084,0.056686044,-1.2185751,0.006207684,0.341,306.72,0.00063706806,5.5004163,0.23127097,0.109483674,-0.53741753,0.7581859,0.056,874.8,-0.0010429703,6.3906984,427,0.9944763
48,4.0970173,0.056578692,-1.2173929,0.006159206,0.34,305.88,0.0006368045,5.496439,0.2322961,0.10955779,-0.5482368,0.7508388,0.056,867.06,-0.0010425708,6.387251,426,0.9922595
49,4.096947,0.05665761,-1.2184435,0.005468124,0.338,304.8,0.0006396396,5.4935665,0.23138611,0.10953904,-0.5360148,0.7601006,0.055,865.68,-0.0010536759,6.3806734,425,0.99019575
50,4.097066,0.056704942,-1.2197703,0.007801471,0.338,303.72,0.00064389553,5.489024,0.23114651,0.109437056,-0.5296633,0.76023424,0.056,868.98,-0.0010625264,6.383211,424,0.9887228
51,4.0969224,0.056647334,-1.2190831,0.0066467687,0.339,305.64,0.0006380258,5.496486,0.23130423,0.10969692,-0.53547484,0.7597281,0.056,875.58,-0.0010480669,6.3905096,423,0.9891472
52,4.0972095,0.056749623,-1.2178586,0.007129302,0.339,305.94,0.0006403374,5.4970794,0.23117453,0.109569915,-0.5407803,0.75652933,0.056,871.44,-0.0010480669,6.3855605,422,0.9909711
53,4.096913,0.05665399,-1.2198211,0.008798891,0.337,303.96,0.00064122333,5.4898267,0.23269688,0.1097054,-0.5549197,0.74755955,0.055,856.74,-0.0010549979,6.3764935,421,0.99324083
54,4.0966587,0.056695472,-1.2195557,0.012941757,0.336,302.64,0.00064724917,5.4850235,0.23113118,0.109424114,-0.52537966,0.7629484,0.055,861.18,-0.0010611814,6.374013,420,0.9954457
55,4.0967717,0.056634594,-1.2191074,0.01265868,0.335,300.9,0.0006510417,5.479316,0.23149952,0.10927083,-0.5379332,0.7553247,0.055,857.82,-0.0010755124,6.372927,419,0.9970741
56,4.096809,0.0567968,-1.2179621,0.011473182,0.337,304.08,0.0006463634,5.4886456,0.23144102,0.10942944,-0.544599,0.75428915,0.056,864.9,-0.0010561893,6.3798895,418,0.9967346
57,4.0967517,0.056810353,-1.2187873,0.010891749,0.339,305.04,0.0006433989,5.4915795,0.23088022,0.1094671,-0.53299195,0.7603752,0.056,868.2,-0.0010624467,6.380152,417,0.99482584
58,4.0970798,0.05670751,-1.2197716,0.010219291,0.338,304.02,0.0006431509,5.4892735,0.23189832,0.10945768,-0.5452145,0.75139767,0.055,857.94,-0.0010663255,6.372522,416,0.99245644
59,4.096807,0.05678117,-1.2201103,0.010834966,0.336,303.0,0.00064699794,5.485404,0.23133935,0.109315254,-0.53508854,0.7565897,0.055,860.58,-0.0010702091,6.3741145,415,0.99019575
60,4.0966825,0.056642868,-1.219885,0.013901729,0.334,300.96,0.0006510417,5.4788775,0.2314061,0.10954064,-0.52852476,0.7599691,0.056,862.08,-0.0010688406,6.3743563,414,0.9886141
61,4.0967846,0.056671664,-1.2187567,0.0109993005,0.338,304.02,0.0006444099,5.48911,0.23124659,0.10947358,-0.5353152,0.75882614,0.056,873.96,-0.0010436234,6.3894577,413,0.9895606
62,4.0970116,0.056674574,-1.2200562,0.0068665133,0.339,305.04,0.00063993834,5.4934,0.23172227,0.10962886,-0.5436462,0.755292,0.056,873.36,-0.0010454451,6.389769,412,0.99201584
63,4.096953,0.056833312,-1.2196792,0.009047776,0.339,305.1,0.0006421134,5.492342,0.23174228,0.109498836,-0.54667723,0.7512699,0.056,867.12,-0.0010510226,6.3818913,411,0.99500227
64,4.096645,0.056755375,-1.2210777,0.009891238,0.337,303.0,0.00064699794,5.4858117,0.23163341,0.1098297,-0.5335625,0.7595564,0.056,871.92,-0.0010460992,6.3857384,410,0.99787855
65,4.0965433,0.05684216,-1.2195876,0.015053325,0.334,300.78,0.0006536848,5.478032,0.23166944,0.10932645,-0.5442502,0.7504205,0.055,851.88,-0.0010713525,6.3655615,409,1.0
66,4.096973,0.056713473,-1.218502,0.013619506,0.336,302.04,0.0006499806,5.4820833,0.23127829,0.109254174,-0.54672724,0.7525118,0.055,862.32,-0.0010560529,6.37623,408,0.9996066
67,4.096762,0.05668202,-1.2200382,0.014424849,0.337,303.24,0.000647036,5.4847364,0.23221168,0.109313786,-0.54697996,0.75043637,0.056,863.58,-0.0010510226,6.3824196,407,0.99698114
68,4.0969815,0.056783576,-1.2195461,0.011844467,0.338,304.14,0.0006454721,5.489231,0.23178369,0.1095624,-0.5390083,0.75643957,0.056,870.72,-0.0010460992,6.387203,406,0.993381
69,4.096803,0.05684661,-1.2209214,0.010314574,0.336,303.06,0.0006467469,5.485856,0.23145497,0.10950607,-0.5399683,0.75506717,0.056,870.72,-0.0010460992,6.3851824,405,0.9893389
70,4.096892,0.05686348,-1.2208046,0.012556173,0.335,301.86,0.00065064477,5.481873,0.23149292,0.109380625,-0.5355494,0.7560534,0.056,872.1,-0.001053016,6.388676,404,0.9853864
71,4.0967617,0.056814056,-1.219694,0.011315291,0.338,304.08,0.0006448066,5.489352,0.23158345,0.10953477,-0.54134977,0.7559012,0.057,877.08,-0.0010419248,6.3931746,403,0.9797478
72,4.0969377,0.056702673,-1.2204195,0.008792805,0.339,305.04,0.00064186583,5.492896,0.23143232,0.10958956,-0.54665804,0.75194573,0.057,881.4,-0.001028259,6.396874,402,0.9783163
73,4.096896,0.056879506,-1.2211239,0.008211626,0.339,305.1,0.0006425083,5.49266,0.2316486,0.10941469,-0.5409203,0.755444,0.056,877.26,-0.0010319918,6.394445,401,0.97748613
74,4.0970683,0.056791674,-1.221958,0.00995538,0.337,303.06,0.0006448066,5.4851,0.2316055,0.10949409,-0.52832854,0.76119065,0.057,880.44,-0.0010365605,6.395572,400,0.9769807
75,4.096771,0.05683718,-1.2214007,0.011592028,0.335,300.9,0.0006519474,5.4780273,0.23148634,0.109235294,-0.5468473,0.7491448,0.056,873.96,-0.0010485232,6.3900995,399,0.97652197
76,4.0967035,0.05681229,-1.2200309,0.00916106,0.338,304.08,0.00064415985,5.4889092,0.23191702,0.10947554,-0.5413198,0.75477314,0.057,877.32,-0.0010460992,6.3914742,398,0.97472525
77,4.096935,0.05682356,-1.2214612,0.010252917,0.337,303.96,0.00064493314,5.488596,0.23192747,0.10954129,-0.5527351,0.7487351,0.057,876.84,-0.0010332713,6.39435,397,0.9733386
78,4.0970874,0.056833234,-1.2201618,0.009336186,0.338,304.08,0.00064418756,5.489162,0.23179284,0.109445356,-0.5464396,0.7526978,0.057,877.26,-0.001028259,6.3947735,396,0.97190475
79,4.0967073,0.056866195,-1.2220404,0.0109129865,0.336,303.12,0.000647789,5.4852433,0.2313853,0.109436005,-0.5319328,0.7592931,0.056,875.82,-0.0010460992,6.3916535,395,0.97065306
80,4.0967336,0.056831997,-1.220889,0.014560836,0.334,300.96,0.00065324997,5.4780684,0.23131184,0.10931546,-0.53845376,0.7554052,0.056,877.86,-0.0010460992,6.3939667,394,0.9698124
81,4.0966134,0.056810036,-1.2210371,0.010956414,0.338,304.08,0.0006448066,5.4886117,0.23183623,0.109628,-0.54233587,0.755062,0.057,886.32,-0.0010350877,6.4024577,393,0.97019434
82,4.0969577,0.056865633,-1.2209555,0.007977138,0.34,306.24,0.0006387187,5.4953933,0.23169458,0.10965119,-0.5395843,0.7568362,0.058,892.62,-0.0010137457,6.4116507,392,0.9713516
83,4.097108,0.056710675,-1.2210286,0.0037501983,0.339,305.16,0.00063960167,5.493375,0.23205341,0.109525144,-0.54625237,0.7533614,0.058,890.7,-0.0010173948,6.4091063,391,0.97278976
84,4.097181,0.05678506,-1.2232835,0.0041427813,0.338,304.2,0.0006411244,5.489793,0.23167199,0.10945225,-0.5379502,0.75609064,0.058,895.92,-0.0010228421,6.4163666,390,0.97421265
85,4.0969615,0.056840736,-1.2219303,0.010561034,0.336,302.04,0.0006486871,5.4823194,0.23133132,0.10921416,-0.5349982,0.75568235,0.057,886.8,-0.0010404926,6.4053335,389,0.97532606
86,4.0968547,0.05674134,-1.2200153,0.014833368,0.335,301.14,0.0006516927,5.477943,0.2316658,0.10962,-0.5453262,0.75276834,0.056,869.4,-0.001048572,6.3842745,388,0.97552204
87,4.0968018,0.056712184,-1.2201179,0.013667374,0.336,303.06,0.0006467469,5.484648,0.2320645,0.10958824,-0.5490039,0.750732,0.056,872.04,-0.0010412796,6.390364,387,0.97448206
88,4.0967903,0.05688932,-1.2225423,0.01161023,0.337,303.0,0.00064739364,5.4844866,0.2317914,0.109457664,-0.54999125,0.75144696,0.057,873.24,-0.0010295332,6.390979,386,0.9728875
89,4.0969186,0.056806337,-1.2219069,0.0122987535,0.334,301.08,0.00065143825,5.478631,0.23144959,0.109541535,-0.53956723,0.7554671,0.056,876.06,-0.0010429703,6.39081,385,0.970911
90,4.0966244,0.056854136,-1.2218504,0.017108373,0.332,298.98,0.00065782527,5.4706836,0.23166431,0.10924048,-0.5323042,0.7571552,0.056,873.6,-0.0010541851,6.39236,384,0.96872425
91,4.0965977,0.056771148,-1.2201984,0.015526805,0.336,302.1,0.0006510417,5.4813466,0.23151204,0.109455526,-0.54125714,0.7540989,0.057,880.5,-0.0010381837,6.397566,383,0.9644036
92,4.096739,0.056792006,-1.22097,0.014492814,0.337,303.06,0.000647789,5.4852643,0.23198698,0.10958259,-0.5435711,0.7531367,0.056,878.1,-0.0010416667,6.3959556,382,0.9625659
93,4.0968056,0.056719296,-1.2212964,0.012898838,0.336,302.04,0.0006484375,5.4822526,0.23188356,0.10956186,-0.5446388,0.75415206,0.056,876.24,-0.0010350877,6.3934765,381,0.96111107
94,4.096825,0.056935165,-1.2212279,0.013813523,0.336,301.92,0.00065064477,5.4809756,0.23154497,0.109627016,-0.53289264,0.758661,0.056,880.92,-0.0010350877,6.3969975,380,0.9601617
95,4.096612,0.056921206,-1.2209104,0.015926484,0.333,299.88,0.0006563074,5.474372,0.23183322,0.10941739,-0.53219706,0.75831085,0.057,879.72,-0.0010388269,6.399226,379,0.95984316
96,4.0967083,0.056691308,-1.2209873,0.015472266,0.335,301.08,0.0006516927,5.4776883,0.23154135,0.10938732,-0.54458624,0.75310904,0.057,880.98,-0.0010326311,6.398217,378,0.9615164
97,4.096474,0.05685761,-1.220101,0.017726125,0.335,301.92,0.00065324997,5.4811907,0.2315591,0.10940804,-0.5455205,0.7521163,0.056,870.48,-0.0010485232,6.3862414,377,0.96331024
98,4.0963507,0.056801245,-1.2205559,0.016650574,0.335,300.9,0.0006540831,5.477539,0.23256965,0.109644875,-0.5502538,0.7492015,0.056,865.02,-0.0010368996,6.379528,376,0.9653387
99,4.0963306,0.056690134,-1.2180182,0.021365952,0.331,297.84,0.0006605529,5.467351,0.23150975,0.10914356,-0.5417637,0.7540095,0.055,855.42,-0.0010697322,6.368363,375,0.9672799
100,4.096568,0.056786407,-1.2174915,0.02205445,0.33,296.88,0.0006665338,5.4637814,0.23144767,0.10937224,-0.53978026,0.75456256,0.056,860.76,-0.0010676916,6.3752418,374,0.96881104
101,4.09631,0.056683358,-1.2195158,0.021429515,0.332,298.86,0.000660066,5.4707985,0.23188885,0.10947891,-0.54713327,0.75113976,0.056,867.96,-0.0010492282,6.384226,373,0.9694638
102,4.096282,0.05669025,-1.2178191,0.021014316,0.333,300.06,0.00065782527,5.4739385,0.23199418,0.10960095,-0.54881686,0.75085294,0.055,868.02,-0.0010460992,6.381842,372,0.9685612
103,4.096297,0.05680929,-1.219575,0.021429392,0.333,299.94,0.0006591449,5.474085,0.23162334,0.10934157,-0.54375684,0.7522098,0.056,864.42,-0.0010631265,6.380059,371,0.9672041
104,4.096442,0.05685982,-1.2193532,0.020149326,0.332,299.04,0.0006604645,5.470873,0.23162866,0.10934829,-0.54771227,0.75098413,0.056,865.74,-0.0010548523,6.3791237,370,0.9656906
105,4.096324,0.056818265,-1.2184101,0.024643997,0.33,296.94,0.0006662681,5.4629326,0.23138706,0.10921606,-0.5323312,0.7582749,0.056,868.02,-0.0010636728,6.3838468,369,0.9643192
106,4.096491,0.05668816,-1.218233,0.021548748,0.332,299.04,0.00065888406,5.4700985,0.23167583,0.10930689,-0.55077547,0.74989134,0.056,868.98,-0.0010492282,6.385335,368,0.9631047
107,4.0964417,0.0568398,-1.2184455,0.019988857,0.334,300.96,0.0006563074,5.477869,0.23154753,0.10963295,-0.54324365,0.7546731,0.056,874.38,-0.0010460992,6.389596,367,0.96329165
108,4.0965,0.056872196,-1.2208006,0.02046159,0.333,299.94,0.00065867085,5.473506,0.23146226,0.10940179,-0.5437038,0.7527913,0.056,869.46,-0.0010605102,6.3845778,366,0.9636822
109,4.0964923,0.056755375,-1.2178257,0.02503862,0.331,297.84,0.0006638756,5.467378,0.23149526,0.109322324,-0.5475109,0.75011843,0.056,867.18,-0.0010548523,6.382485,365,0.9640074
110,4.096191,0.056613274,-1.2163917,0.026356326,0.329,295.86,0.0006674692,5.460216,0.23153293,0.109287344,-0.5332808,0.7577761,0.056,865.14,-0.0010605102,6.381733,364,0.9639993
111,4.096106,0.05678968,-1.21613,0.026267376,0.332,298.92,0.000661882,5.4700794,0.23194155,0.109492674,-0.5489773,0.7505129,0.056,864.96,-0.0010416667,6.378811,363,0.96201134
112,4.096351,0.056838047,-1.2163801,0.024661342,0.334,299.94,0.0006613861,5.4742656,0.23158069,0.10946695,-0.5440644,0.7537776,0.055,868.86,-0.0010510226,6.383882,362,0.9601054
113,4.0963225,0.05674856,-1.218773,0.022499183,0.332,298.92,0.0006611243,5.470323,0.23162271,0.10972156,-0.5418899,0.75424445,0.056,865.5,-0.0010492282,6.378541,361,0.9580145
114,4.09643,0.056656152,-1.2168279,0.022411378,0.33,296.88,0.00066480524,5.464252,0.23205832,0.10916815,-0.5515928,0.7465665,0.055,858.78,-0.0010624467,6.377169,360,0.9560809
115,4.096287,0.056716535,-1.217637,0.025710693,0.328,295.62,0.00066961296,5.4597297,0.23097809,0.1091976,-0.53518206,0.7580405,0.056,868.92,-0.0010516878,6.3805404,359,0.95464706
116,4.096117,0.05674084,-1.2174641,0.023130653,0.332,298.98,0.0006602896,5.470398,0.23155224,0.10936644,-0.54483193,0.75170547,0.056,872.52,-0.0010447917,6.3887506,358,0.9545231
117,4.096544,0.05690983,-1.219372,0.020996226,0.334,300.96,0.00065670465,5.47681,0.23136126,0.109385744,-0.5365759,0.7565886,0.056,881.28,-0.0010419248,6.398543,357,0.9557657
118,4.096525,0.056751125,-1.219306,0.022027427,0.332,298.92,0.0006598047,5.4708567,0.23203227,0.10975572,-0.5453496,0.7520881,0.056,870.3,-0.0010381837,6.3866663,356,0.9573722
119,4.0964136,0.05676287,-1.2168024,0.026269756,0.329,296.7,0.00066812924,5.463514,0.23212065,0.10975138,-0.5546117,0.7459952,0.055,856.62,-0.001053016,6.3708105,355,0.95893335
120,4.0959015,0.056681033,-1.2141026,0.029395128,0.327,294.78,0.0006720539,5.456305,0.23182674,0.10957246,-0.54031694,0.75507486,0.055,858.66,-0.0010580169,6.3728566,354,0.96003866
121,4.0961137,0.056722105,-1.2142434,0.029169455,0.33,296.94,0.00066880684,5.462948,0.23186779,0.1094474,-0.55393195,0.74740636,0.055,852.42,-0.0010695244,6.3670316,353,0.95938206
122,4.096347,0.056681942,-1.2163507,0.027175246,0.331,297.84,0.00066454016,5.466301,0.23184834,0.109386824,-0.5452703,0.75092405,0.056,866.58,-0.0010560118,6.3832955,352,0.95764303
123,4.0964875,0.056779247,-1.2166369,0.025287703,0.331,297.9,0.0006638756,5.4671187,0.23228131,0.10942707,-0.55521804,0.7466092,0.055,859.14,-0.0010573476,6.3770175,351,0.9554963
124,4.0964704,0.05670262,-1.2164052,0.026493292,0.329,295.74,0.0006686747,5.45981,0.2322506,0.10956496,-0.5607126,0.7433236,0.055,851.64,-0.0010663255,6.366937,350,0.95337486
125,4.0961175,0.056555863,-1.2157813,0.028034294,0.327,293.82,0.0006736729,5.4523726,0.23148294,0.10945941,-0.53456575,0.7579465,0.055,862.02,-0.0010611814,6.3765965,349,0.9517131
126,4.096254,0.056563936,-1.2164706,0.026055858,0.33,296.88,0.0006650609,5.463352,0.23174894,0.10951943,-0.548438,0.7507945,0.056,866.76,-0.001048572,6.379768,348,0.95136786
127,4.096414,0.05679011,-1.2173649,0.024437936,0.332,298.92,0.0006620462,5.470033,0.23162964,0.10929135,-0.5487043,0.7498548,0.056,871.74,-0.0010536885,6.3884444,347,0.952744
128,4.0963225,0.056820758,-1.2180774,0.02466091,0.332,298.8,0.0006617841,5.469807,0.23179303,0.10960356,-0.54416406,0.7520914,0.056,871.14,-0.0010460992,6.38419,346,0.9546976
129,4.096336,0.056930885,-1.2168686,0.024898585,0.331,297.84,0.0006658692,5.4665093,0.2317087,0.10978458,-0.55243737,0.75002056,0.055,861.9,-0.0010611814,6.3746943,345,0.9568548
130,4.0961914,0.05672172,-1.2157106,0.029316733,0.327,294.66,0.00067165185,5.455936,0.2312751,0.109311916,-0.5371574,0.7563192,0.055,862.98,-0.0010663255,6.3772902,344,0.9588394
131,4.0959272,0.056741778,-1.2127769,0.033794623,0.329,295.92,0.00067474745,5.4586043,0.2323044,0.109362595,-0.5599091,0.7432271,0.054,843.0,-0.0010773541,6.3578305,343,0.96089125
132,4.095946,0.05653736,-1.2140453,0.03364595,0.328,294.9,0.0006720539,5.455522,0.23205988,0.10945476,-0.55550414,0.74637574,0.055,844.02,-0.0010713525,6.3572793,342,0.9607835
133,4.095948,0.05656949,-1.2135032,0.03143221,0.328,294.66,0.00067449076,5.4561515,0.23219487,0.1094162,-0.5570038,0.7448908,0.054,842.28,-0.0010812851,6.3536987,341,0.96015644
134,4.0957804,0.056635566,-1.2131146,0.032531578,0.326,293.76,0.0006776557,5.451717,0.23231366,0.10972952,-0.5541352,0.74681354,0.054,835.38,-0.0010884574,6.3470163,340,0.9592104
135,4.0960307,0.05667415,-1.2117286,0.034936853,0.325,292.8,0.0006814483,5.448824,0.23171024,0.10939372,-0.54519373,0.7514052,0.054,843.42,-0.0010877533,6.355944,339,0.95814705
136,4.096029,0.056644335,-1.212924,0.03363548,0.327,294.78,0.0006743465,5.4560437,0.23224969,0.109894015,-0.5532628,0.7480257,0.054,848.94,-0.0010681866,6.361283,338,0.9564233
