Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0947485,0.056902573,-1.2192347,0.049635958,0.382,229.32,0.0008815208,5.2021117,0.22731595,0.10931413,-0.47437906,0.8050456,0.052,816.78,-0.0011477878,6.3065734,301,0.70262384
2,4.095077,0.056756735,-1.2181287,0.047189035,0.374,224.22,0.0008963283,5.180778,0.22725219,0.109522626,-0.46368855,0.80998963,0.049,777.18,-0.0011918466,6.2547193,300,0.7259474
3,4.0950007,0.056628402,-1.2170664,0.044199742,0.372,223.2,0.00089861336,5.1755867,0.22775713,0.10933115,-0.45715788,0.8111021,0.048,764.04,-0.0012241888,6.2423787,299,0.74052477
4,4.0951195,0.05683024,-1.2155281,0.047615364,0.372,222.96,0.0009045815,5.1757193,0.22725743,0.109449044,-0.45949388,0.80959153,0.048,759.9,-0.0012300123,6.232074,298,0.75801754
5,4.0948997,0.056926925,-1.2163457,0.04425678,0.372,222.9,0.0009036036,5.1755342,0.2266895,0.10910665,-0.44005427,0.8171232,0.047,753.12,-0.0012692307,6.22359,297,0.7725949
6,4.0949445,0.056884408,-1.2143269,0.0475119,0.371,222.18,0.00090777053,5.171233,0.22679481,0.10874968,-0.4369085,0.81712866,0.047,751.98,-0.0012647209,6.2221146,296,0.78425646
7,4.0950413,0.056678023,-1.2152421,0.043285873,0.368,221.04,0.00090702326,5.167665,0.22604315,0.10892141,-0.41333324,0.82829773,0.047,748.86,-0.0012947123,6.2162232,295,0.79591846
8,4.0953784,0.056791622,-1.2129656,0.045649175,0.369,221.22,0.00090818363,5.166924,0.22619736,0.108760275,-0.41577828,0.82906204,0.047,739.74,-0.0013110236,6.206766,294,0.80758
9,4.0951777,0.056603797,-1.2140012,0.045063302,0.367,220.14,0.0009125893,5.1628695,0.22615118,0.10826474,-0.41132352,0.8280806,0.046,738.42,-0.0013034357,6.2072716,293,0.8163266
10,4.0950584,0.056693483,-1.2142949,0.04464369,0.367,220.26,0.0009130913,5.1630454,0.22546671,0.10843044,-0.39588058,0.8365716,0.046,737.4,-0.0013248204,6.200693,292,0.80758
11,4.095246,0.056702897,-1.2124351,0.045501865,0.371,222.48,0.00090442767,5.1727138,0.22581726,0.10913266,-0.41832578,0.8321324,0.048,767.28,-0.001256851,6.237237,291,0.8163266
12,4.095057,0.056816075,-1.2136267,0.04393608,0.369,221.34,0.00090917345,5.1675506,0.22628042,0.10883734,-0.41965368,0.82683694,0.046,729.18,-0.0013202099,6.190976,290,0.83965015
13,4.09509,0.056769315,-1.2118912,0.042641718,0.367,220.56,0.00091265497,5.1685534,0.22622496,0.108419724,-0.42375863,0.8233222,0.045,717.9,-0.0013425176,6.1807356,289,0.8483968
14,4.0947084,0.056720816,-1.2139986,0.041870918,0.366,219.78,0.0009137709,5.162259,0.22635381,0.10877091,-0.4340654,0.81839424,0.045,713.52,-0.0013436064,6.17219,288,0.8600583
15,4.095329,0.056730572,-1.2126682,0.046795204,0.365,219.36,0.00091571093,5.162642,0.22722024,0.10889098,-0.44033575,0.81416804,0.045,708.36,-0.0013590786,6.1694813,287,0.8658891
16,4.095212,0.056572832,-1.2114383,0.043554537,0.364,218.7,0.0009170346,5.159589,0.22735217,0.10884594,-0.43695086,0.81292236,0.045,707.58,-0.0013495935,6.1701293,286,0.8746357
17,4.094833,0.056665447,-1.2154773,0.04547563,0.364,218.52,0.0009160235,5.1574535,0.22712122,0.10868328,-0.42541376,0.8163075,0.045,705.06,-0.0013758574,6.1642056,285,0.88046646
18,4.0949636,0.056717943,-1.2126284,0.04273833,0.365,218.58,0.0009174481,5.158504,0.2269023,0.10870947,-0.42439952,0.8211081,0.045,709.86,-0.0013557718,6.1708665,284,0.8892126
19,4.0948443,0.05667698,-1.2143965,0.041779295,0.364,218.4,0.00091979397,5.158235,0.2270187,0.10872892,-0.44166425,0.81515807,0.045,707.16,-0.0013542527,6.1645827,283,0.8950434
