Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.096757,0.056509126,-1.2081358,0.00864934,0.351,316.02,0.0006211838,5.531266,0.23343448,0.11216623,-0.6009638,0.7464145,0.059,897.6,-0.0009314275,6.4102473,534,0.7888899
2,4.0966897,0.056484133,-1.2081909,0.0041376394,0.349,314.04,0.000622355,5.524792,0.23200919,0.11193765,-0.56680954,0.76340497,0.061,939.66,-0.00089356344,6.4505825,533,0.82086515
3,4.096453,0.056604296,-1.207383,0.014612904,0.349,313.68,0.00062782806,5.526483,0.23214644,0.11065738,-0.56125885,0.7553027,0.056,863.22,-0.0010205535,6.379647,532,0.84920025
4,4.096682,0.056449234,-1.2074186,0.010357364,0.348,313.32,0.0006260957,5.5282507,0.23185796,0.11041733,-0.55778575,0.7571866,0.056,867.42,-0.0010034218,6.385704,531,0.85954905
5,4.096824,0.05639795,-1.2072936,0.010897581,0.346,311.4,0.0006298816,5.5213585,0.23117895,0.11028796,-0.5383938,0.76511776,0.055,860.52,-0.0010416667,6.3736134,530,0.8679681
6,4.096745,0.05656693,-1.2114948,0.007900451,0.343,308.88,0.0006339546,5.511061,0.23080398,0.10935625,-0.5253219,0.7670946,0.054,847.5,-0.0010699721,6.360556,529,0.87502956
7,4.09679,0.056727324,-1.2123611,0.013294411,0.342,307.98,0.00063794636,5.506971,0.23045874,0.109302625,-0.52224874,0.76603866,0.053,842.34,-0.0010840466,6.355548,528,0.8813062
8,4.0965033,0.056504164,-1.2113245,0.013554575,0.343,309.3,0.0006352851,5.513043,0.23099309,0.10976517,-0.5316869,0.7661327,0.054,843.3,-0.0010727351,6.357171,527,0.8936672
9,4.096728,0.056584816,-1.2085689,0.014166369,0.345,310.86,0.0006333839,5.5167217,0.23079385,0.109833136,-0.5336594,0.7661701,0.055,849.54,-0.00105453,6.361568,526,0.9001651
10,4.09687,0.056542687,-1.2116803,0.010769627,0.343,308.88,0.0006356471,5.5072484,0.23011498,0.10919344,-0.5233746,0.76886934,0.054,836.64,-0.0010871965,6.3426304,525,0.9067025
11,4.0968385,0.056547787,-1.2118254,0.013258547,0.341,306.78,0.00064082886,5.500561,0.23116775,0.10955221,-0.5206343,0.76740783,0.053,825.48,-0.00112042,6.3327203,524,0.91312027
12,4.0968447,0.056571845,-1.2127663,0.014547969,0.339,304.92,0.0006437934,5.493787,0.2307641,0.1095231,-0.5261481,0.7675829,0.052,816.36,-0.0011111111,6.3192263,523,0.91926
13,4.0965576,0.056578074,-1.211133,0.016772209,0.341,306.96,0.0006421134,5.499571,0.23063159,0.109542966,-0.53480554,0.76468796,0.053,826.68,-0.0011111111,6.330581,522,0.93010235
14,4.09667,0.056538433,-1.2104576,0.014664168,0.342,307.68,0.00063827063,5.5036864,0.23041084,0.109716445,-0.53425455,0.76451427,0.053,834.84,-0.00109218,6.3377357,521,0.93471193
15,4.096576,0.056461696,-1.211128,0.01466805,0.341,306.54,0.0006416699,5.500029,0.23088756,0.10961829,-0.5342372,0.7615722,0.053,827.1,-0.0011129717,6.331149,520,0.93885374
16,4.0964923,0.0566283,-1.2130833,0.015344108,0.34,305.64,0.00064389553,5.496418,0.2308936,0.1094281,-0.53337586,0.76102495,0.052,819.12,-0.0011137176,6.323846,519,0.94259405
17,4.0966854,0.056515574,-1.2123744,0.01585277,0.338,303.54,0.0006477523,5.4901705,0.23145595,0.1092484,-0.5483313,0.75157386,0.052,802.68,-0.0011286269,6.3050485,518,0.94599676
18,4.0962977,0.056571756,-1.2107004,0.017444212,0.34,305.88,0.00064580905,5.4965343,0.23147412,0.10909865,-0.5345344,0.75896686,0.053,818.46,-0.0011137176,6.328021,517,0.9520478
19,4.096597,0.05673444,-1.2116528,0.017428676,0.342,307.8,0.0006407308,5.5028467,0.2305229,0.10962125,-0.51907635,0.7697322,0.054,834.06,-0.0011077976,6.3394995,516,0.95481014
20,4.0967402,0.05664593,-1.2118158,0.015165422,0.341,306.48,0.0006426011,5.499854,0.2303603,0.10917393,-0.5210285,0.76755947,0.053,828.42,-0.0011044842,6.3341312,515,0.95746183
21,4.096454,0.056654654,-1.212614,0.015923068,0.339,304.68,0.0006467081,5.4926615,0.23075171,0.10940145,-0.52500516,0.7649891,0.052,814.5,-0.001127318,6.3182554,514,0.96005154
22,4.096504,0.056760836,-1.2133645,0.017724305,0.337,303.66,0.0006496956,5.489294,0.2302028,0.10947657,-0.5258526,0.7666,0.051,809.58,-0.0011396891,6.3082666,513,0.9626274
23,4.096395,0.05676836,-1.2118819,0.019549249,0.34,305.58,0.0006475006,5.4954715,0.230253,0.10920485,-0.520518,0.76772165,0.052,824.04,-0.0011137176,6.3281717,512,0.9679065
24,4.0965714,0.056522105,-1.2118858,0.019181969,0.339,304.74,0.0006459547,5.493137,0.230901,0.10950453,-0.5245871,0.76595414,0.052,821.7,-0.0011237712,6.327564,511,0.97054815
25,4.0966616,0.056716558,-1.2131298,0.01794468,0.34,305.76,0.00064543117,5.495702,0.23039426,0.10935648,-0.5189805,0.76913476,0.053,822.72,-0.0011257904,6.327036,510,0.9730549
26,4.096616,0.056559402,-1.2140958,0.018998826,0.336,302.58,0.0006507564,5.486324,0.23089226,0.109309524,-0.5322023,0.75946856,0.051,809.1,-0.0011328304,6.3126864,509,0.97531605
27,4.096387,0.05681724,-1.2139248,0.020818569,0.336,302.64,0.0006537609,5.485017,0.22977829,0.109114096,-0.50654435,0.7743606,0.052,813.78,-0.0011534065,6.3141146,508,0.97722197
28,4.0964875,0.05663653,-1.211708,0.019956289,0.337,303.6,0.0006511537,5.4888577,0.23055176,0.109392636,-0.5180859,0.76825047,0.053,817.92,-0.0011353467,6.3193426,507,0.9795785
29,4.0964985,0.056584712,-1.21255,0.018133894,0.338,304.62,0.0006467081,5.492632,0.23084377,0.10932204,-0.5248201,0.7656592,0.052,824.4,-0.0011103753,6.330986,506,0.9800854
30,4.0964184,0.0566959,-1.2127409,0.017578585,0.338,304.56,0.0006480041,5.492765,0.23041822,0.10908647,-0.51880795,0.76732564,0.053,818.22,-0.0011341022,6.3225613,505,0.98034954
31,4.0966487,0.05669144,-1.213028,0.01953262,0.336,302.64,0.0006518055,5.4858336,0.23060302,0.10951459,-0.51884055,0.76745814,0.052,815.88,-0.0011297164,6.317894,504,0.9805379
32,4.096592,0.05664999,-1.2123462,0.02257561,0.334,300.36,0.0006574803,5.479302,0.23071505,0.10922199,-0.51417375,0.7695995,0.052,812.64,-0.0011333333,6.317403,503,0.9808159
33,4.096322,0.05661445,-1.2125791,0.019511258,0.338,303.72,0.00064959604,5.4892573,0.2310593,0.109414026,-0.51925015,0.7649793,0.053,817.56,-0.0011278784,6.3236847,502,0.9822464
34,4.096473,0.05665317,-1.2139537,0.016813813,0.339,304.74,0.0006467081,5.492912,0.23063642,0.10953758,-0.5203882,0.76812464,0.054,832.26,-0.0011077976,6.3380666,501,0.98338413
35,4.096217,0.056608465,-1.2122151,0.020673696,0.336,302.76,0.0006518055,5.4854326,0.23172046,0.10914911,-0.5394986,0.75570905,0.052,802.68,-0.0011362598,6.311412,500,0.984581
36,4.096184,0.056552175,-1.2120026,0.024890035,0.333,299.4,0.00065992866,5.474784,0.23023018,0.10909448,-0.51596195,0.77002436,0.052,803.64,-0.0011469907,6.3040037,499,0.98565674
37,4.0962667,0.056561105,-1.213127,0.021192105,0.332,298.38,0.0006616382,5.4725223,0.23086251,0.10955344,-0.5223412,0.76645815,0.052,808.5,-0.0011393406,6.31046,498,0.98643017
38,4.0965285,0.05658541,-1.2119261,0.020178849,0.337,302.76,0.0006525987,5.4861674,0.23072463,0.10924786,-0.52208596,0.7657771,0.053,825.48,-0.0011192701,6.3332014,497,0.9864192
39,4.0963783,0.056668602,-1.2136914,0.017319106,0.339,304.5,0.0006482562,5.492839,0.23043263,0.10909812,-0.51918054,0.76820594,0.053,831.66,-0.0011118568,6.3389764,496,0.9857135
40,4.096511,0.056495827,-1.213091,0.016785368,0.336,302.76,0.00064985006,5.48617,0.23002476,0.10919852,-0.5130724,0.7719974,0.053,834.36,-0.0011129717,6.3398247,495,0.9848633
41,4.096636,0.056684233,-1.214319,0.016906565,0.335,301.74,0.00065336464,5.483338,0.23026243,0.109039254,-0.5142782,0.7696399,0.053,823.62,-0.001129178,6.3265333,494,0.98412657
42,4.096278,0.05665,-1.214193,0.019359132,0.333,299.7,0.0006572863,5.4756284,0.23041998,0.109271936,-0.5143961,0.77053595,0.053,818.04,-0.0011230186,6.3217783,493,0.9837637
43,4.096373,0.05672608,-1.2138128,0.017566087,0.337,303.6,0.0006503588,5.4889193,0.2300247,0.10916456,-0.5129101,0.7711029,0.054,835.8,-0.0011077577,6.342215,492,0.98509884
44,4.0961814,0.056658544,-1.2140293,0.018878158,0.337,303.72,0.00064985006,5.4886403,0.23060776,0.10950896,-0.51482046,0.7700732,0.053,832.92,-0.0010980135,6.3396306,491,0.98672104
45,4.0964627,0.05677103,-1.215461,0.018469065,0.337,302.88,0.00065268524,5.489095,0.2305492,0.1092101,-0.51138484,0.7729362,0.053,829.02,-0.0011170688,6.337072,490,0.9885664
46,4.0963974,0.05677158,-1.2157336,0.019197235,0.335,301.62,0.0006552538,5.4820547,0.23091766,0.109399036,-0.5328588,0.76168597,0.052,820.26,-0.0011073975,6.3254685,489,0.9902997
47,4.0962973,0.05669428,-1.2131693,0.017862763,0.332,299.52,0.00065873016,5.475167,0.23083587,0.10919123,-0.5269814,0.76399916,0.052,810.96,-0.00112765,6.315355,488,0.99158573
48,4.0964284,0.05658881,-1.2116437,0.019584164,0.335,301.86,0.00065317086,5.482167,0.23085985,0.1091019,-0.5233901,0.76482815,0.053,829.26,-0.0011152126,6.338694,487,0.99160194
49,4.096206,0.056654155,-1.2132773,0.018469455,0.337,303.66,0.0006501043,5.4887176,0.23147193,0.10941858,-0.5322387,0.759991,0.054,827.52,-0.0011103753,6.3371267,486,0.9904051
50,4.096573,0.056664404,-1.21324,0.01751568,0.336,302.58,0.00065231574,5.486583,0.23052028,0.10918996,-0.51864374,0.76724076,0.053,831.12,-0.0011137176,6.3387017,485,0.9889102
51,4.0966806,0.05676447,-1.2155988,0.020050423,0.336,301.74,0.0006533906,5.48206,0.23032731,0.10931745,-0.5202794,0.7690207,0.052,824.4,-0.0011317987,6.328228,484,0.9875245
52,4.0963016,0.05674538,-1.2163293,0.02116375,0.333,299.4,0.0006597911,5.4751043,0.2306097,0.109259106,-0.5289548,0.76214373,0.053,815.34,-0.001129178,6.31926,483,0.9866586
53,4.0966105,0.0566882,-1.2137802,0.019085282,0.336,302.46,0.0006520605,5.485635,0.23108937,0.109336704,-0.5307695,0.7615641,0.053,831.3,-0.0011085323,6.3405075,482,0.9879699
