Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0963125,0.05671708,-1.2161733,0.022891918,0.351,316.02,0.0006253921,5.5284123,0.23180594,0.11036047,-0.5398835,0.7623512,0.064,987.72,-0.00089681253,6.507808,393,0.8172045
2,4.096412,0.05657193,-1.2090019,0.018093856,0.348,313.56,0.0006304102,5.5231056,0.23257512,0.1110914,-0.58259654,0.74876887,0.059,912.84,-0.0009348442,6.427342,392,0.87096786
3,4.0965247,0.056492984,-1.2076072,0.016999673,0.347,312.66,0.0006309208,5.519949,0.23213156,0.11101621,-0.5688751,0.75420624,0.059,908.28,-0.0009617234,6.421127,391,0.8790326
4,4.0963874,0.056645088,-1.2077305,0.018643891,0.348,312.96,0.00063059654,5.519558,0.23268983,0.11104345,-0.5734574,0.75080925,0.059,900.78,-0.0009607617,6.413735,390,0.87096786
5,4.0963054,0.056484777,-1.206528,0.01693769,0.348,312.66,0.00063114136,5.5236893,0.23210864,0.11084461,-0.5652736,0.7556391,0.058,902.28,-0.0009690821,6.4178987,389,0.89784956
6,4.096552,0.056562502,-1.2065915,0.019436514,0.347,312.06,0.00063155236,5.5196,0.23147643,0.110528946,-0.547316,0.76218003,0.058,894.48,-0.0009910448,6.409846,388,0.9032259
7,4.096494,0.05648478,-1.2087938,0.01771588,0.345,310.56,0.0006331045,5.513386,0.23215702,0.110480286,-0.55674285,0.7571925,0.057,888.96,-0.000996248,6.4073763,387,0.91129065
8,4.096462,0.056523707,-1.207965,0.016961444,0.345,311.1,0.0006344086,5.517152,0.23141761,0.110231474,-0.5439701,0.76298183,0.057,883.92,-0.0010052272,6.399207,386,0.9139786
9,4.0965114,0.056621395,-1.209513,0.016980896,0.345,310.86,0.0006353731,5.517083,0.23114175,0.11018723,-0.5415711,0.7631003,0.056,881.76,-0.001025878,6.391973,385,0.9193549
10,4.0961995,0.056507215,-1.2065862,0.019255267,0.345,310.08,0.0006363752,5.513241,0.23081316,0.11003583,-0.5296673,0.7688453,0.056,879.48,-0.0010324302,6.392621,384,0.92473125
11,4.096426,0.0563604,-1.2077048,0.018621935,0.343,308.82,0.00063813524,5.510827,0.23085777,0.109958224,-0.5252463,0.7705871,0.056,875.46,-0.0010250102,6.3890834,383,0.9301076
12,4.0963626,0.056511234,-1.2072567,0.017543066,0.344,309.72,0.0006365608,5.5139694,0.23093455,0.10981965,-0.53267384,0.7664908,0.056,872.64,-0.0010351967,6.385505,382,0.93548393
13,4.0963445,0.056405377,-1.2094557,0.021275299,0.342,308.4,0.00063895306,5.5097656,0.23080999,0.10994078,-0.5246293,0.77054644,0.055,871.5,-0.0010472621,6.3841176,381,0.93817234
14,4.096587,0.056590486,-1.2079312,0.017853817,0.344,309.6,0.00063794636,5.5106425,0.23023419,0.109550916,-0.52042824,0.77230245,0.056,872.94,-0.0010510226,6.3800797,380,0.9435482
15,4.096439,0.056614406,-1.2080455,0.019467631,0.344,308.94,0.00063881435,5.5064774,0.2304363,0.10969573,-0.52130413,0.7723001,0.056,867.18,-0.0010506329,6.374482,379,0.948925
