Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0970583,0.05676155,-1.214686,0.006637254,0.351,316.08,0.0006192774,5.530614,0.23262568,0.11067051,-0.569671,0.75076723,0.059,908.94,-0.0009575481,6.428413,576,0.76620054
2,4.0970125,0.056685545,-1.2150251,-0.0009162115,0.35,315.3,0.0006165739,5.527752,0.23245822,0.110901274,-0.57513714,0.75112784,0.06,937.14,-0.00091934885,6.457014,575,0.79780626
3,4.0967717,0.05674306,-1.2150251,0.008891856,0.348,313.26,0.00062632695,5.5229406,0.23125362,0.110125996,-0.54323083,0.762692,0.057,889.5,-0.0010076582,6.4080462,574,0.8258333
4,4.096488,0.056621846,-1.2146374,0.010903908,0.349,313.8,0.00062273804,5.526468,0.2312256,0.11028301,-0.5464024,0.76035774,0.058,896.16,-0.0010069652,6.4130015,573,0.8360486
5,4.096794,0.056676146,-1.2140657,0.009990018,0.347,312.78,0.0006270318,5.5237236,0.23143566,0.110018864,-0.5393722,0.7623146,0.057,882.78,-0.0010168289,6.398391,572,0.84439707
6,4.097105,0.056708563,-1.2161173,0.0061313068,0.345,310.2,0.00063144654,5.513931,0.23102371,0.1097161,-0.53371584,0.7633315,0.056,872.34,-0.0010427135,6.389424,571,0.85149145
7,4.0970044,0.056795172,-1.2147061,0.008370612,0.343,308.7,0.0006363406,5.5104704,0.23073784,0.10936613,-0.5240941,0.7674468,0.056,863.7,-0.0010493435,6.380153,570,0.85794306
8,4.0964084,0.05663417,-1.214629,0.012863059,0.345,310.14,0.0006327986,5.512946,0.23104003,0.109776475,-0.53422314,0.76410735,0.056,872.58,-0.0010371292,6.389257,569,0.8712287
9,4.096606,0.056740284,-1.2131165,0.0114414105,0.347,312.0,0.0006308176,5.5194488,0.23109709,0.11007141,-0.53321326,0.7648094,0.057,879.18,-0.0010281719,6.3943596,568,0.87846804
10,4.0967417,0.056769785,-1.214005,0.0127673475,0.345,310.74,0.00063296733,5.5129375,0.23070177,0.10971946,-0.5289172,0.766821,0.055,867.48,-0.0010481317,6.3784094,567,0.8858762
11,4.096792,0.056584846,-1.2138296,0.012761797,0.342,307.68,0.0006373865,5.503327,0.23018555,0.109693654,-0.5170958,0.7720818,0.055,861.36,-0.001059539,6.368681,566,0.89324665
12,4.0964565,0.05660468,-1.2145922,0.015272194,0.34,305.88,0.0006414706,5.4964886,0.22894457,0.10962449,-0.49938503,0.78331727,0.055,862.44,-0.0010755124,6.3641286,565,0.900373
13,4.096659,0.056682114,-1.211707,0.017336823,0.343,308.7,0.00063721754,5.5058856,0.23085761,0.10955142,-0.52905387,0.76691025,0.055,858.18,-0.0010593579,6.370167,564,0.9131141
14,4.0963874,0.056611348,-1.2118233,0.015228215,0.344,309.06,0.000635864,5.505998,0.23089655,0.10947659,-0.5294159,0.76646525,0.055,862.62,-0.0010548523,6.375808,563,0.9185772
15,4.096539,0.056558616,-1.2117205,0.015039176,0.342,307.98,0.0006385696,5.502863,0.23047157,0.109491736,-0.52324206,0.7694364,0.055,860.58,-0.0010612855,6.3707995,562,0.9234929
