Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0946617,0.056643955,-1.2084935,0.054056622,0.388,232.56,0.0008688866,5.216179,0.23234741,0.111607544,-0.5988335,0.74865144,0.052,812.88,-0.0010411445,6.311879,277,0.82242966
2,4.0949903,0.05671407,-1.211326,0.05121549,0.388,232.5,0.0008702449,5.216699,0.23241414,0.111727476,-0.5973032,0.74741274,0.052,806.16,-0.0010541851,6.300731,276,0.838006
3,4.095223,0.056703817,-1.2117548,0.05136913,0.386,231.6,0.00087152777,5.21202,0.2330991,0.11162038,-0.60252887,0.7433876,0.052,801.66,-0.0010611814,6.299085,275,0.82866
4,4.0947723,0.056757797,-1.2124068,0.0525872,0.387,231.78,0.0008735572,5.2113147,0.23218375,0.11138944,-0.58481026,0.7520897,0.051,800.4,-0.0010661528,6.2984114,274,0.86604357
5,4.0948553,0.056707844,-1.2125206,0.05125396,0.384,230.52,0.00087517436,5.2121673,0.23191799,0.11109842,-0.575602,0.7558815,0.051,785.58,-0.0011011311,6.280043,273,0.87850475
6,4.0949063,0.056792654,-1.212755,0.05253215,0.384,230.46,0.00087691774,5.2117286,0.23205858,0.111170605,-0.57581866,0.75492793,0.05,780.78,-0.0011088933,6.274997,272,0.8878503
7,4.0946364,0.05671701,-1.2127591,0.05153092,0.383,229.74,0.00087811734,5.208136,0.23149127,0.110690214,-0.5581145,0.7621679,0.05,773.76,-0.0011326971,6.266455,271,0.8971963
8,4.095103,0.05671523,-1.2112125,0.051449534,0.383,229.44,0.00088121596,5.2084227,0.23187467,0.11083192,-0.5610468,0.7601278,0.05,775.44,-0.0011364152,6.270215,270,0.90342665
9,4.095012,0.056608316,-1.2110481,0.050786868,0.381,228.6,0.00088168075,5.2033057,0.23104389,0.110522725,-0.54770947,0.76547706,0.049,770.34,-0.0011567944,6.2597637,269,0.909657
10,4.094848,0.056612033,-1.2134055,0.048309453,0.381,228.18,0.000884499,5.2033353,0.2309779,0.110471375,-0.54510903,0.7664953,0.049,769.56,-0.0011482255,6.258493,268,0.919003
11,4.0948377,0.056781016,-1.2130657,0.04878613,0.382,228.78,0.00088121596,5.203967,0.23067294,0.11070339,-0.53846467,0.771262,0.049,766.98,-0.0011657368,6.253984,267,0.92523336
12,4.0949183,0.056855015,-1.212299,0.049676638,0.382,228.78,0.0008842641,5.2037644,0.23036917,0.11035116,-0.5319713,0.7735867,0.049,763.32,-0.0011687853,6.249506,266,0.9314642
13,4.095321,0.056670945,-1.2124473,0.04945355,0.379,227.7,0.00088431785,5.1993093,0.23060781,0.110244304,-0.53141916,0.7721655,0.049,761.34,-0.0011764016,6.247653,265,0.93769455
14,4.0954256,0.05666857,-1.212386,0.046886563,0.38,227.58,0.00088365114,5.1952252,0.23037383,0.11044189,-0.53321224,0.7726686,0.049,765.36,-0.0011755743,6.2472925,264,0.9439254
15,4.0949197,0.05670962,-1.21254,0.049499683,0.379,227.46,0.00088676915,5.1944666,0.23047619,0.110309646,-0.53325474,0.7711586,0.049,758.88,-0.0011897983,6.24067,263,0.95015574
16,4.095225,0.05671873,-1.2112813,0.046783164,0.378,226.62,0.00088942307,5.1907287,0.23028147,0.11012414,-0.5282966,0.7727928,0.048,753.9,-0.0011971662,6.2341537,262,0.9532709
17,4.0952106,0.056588966,-1.2113663,0.046504177,0.376,226.14,0.0008872965,5.190747,0.23036452,0.11012746,-0.52001506,0.7762394,0.048,750.0,-0.001212673,6.2295866,261,0.95950174
18,4.095295,0.056761667,-1.2116735,0.04600545,0.378,226.44,0.0008890067,5.1906605,0.23022069,0.11005008,-0.5228013,0.774183,0.048,749.76,-0.0012081513,6.2288585,260,0.9626169
19,4.0949144,0.056744393,-1.2117817,0.044212747,0.377,226.26,0.00089001964,5.190815,0.23019244,0.10967956,-0.51998997,0.7750227,0.048,748.62,-0.0012147716,6.22899,259,0.9657321
20,4.095381,0.056847535,-1.2134054,0.04377346,0.377,226.32,0.0008885356,5.190761,0.23026544,0.10990707,-0.5172407,0.7766364,0.048,749.46,-0.0012153285,6.2292833,258,0.9688473
