Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.0948296,0.056524023,-1.205828,0.056292962,0.39,234.36,0.0008630184,5.2254343,0.23382397,0.11170285,-0.61069626,0.7393395,0.05,775.2,-0.001078683,6.2699604,281,0.7935486
2,4.094906,0.056528382,-1.2078593,0.054017536,0.39,233.7,0.0008650009,5.2213607,0.2331392,0.11142058,-0.5946645,0.7453885,0.05,769.38,-0.0011077976,6.2617307,280,0.8064513
3,4.09465,0.056427144,-1.2104365,0.054331716,0.387,232.32,0.00086541794,5.216598,0.23275606,0.11094978,-0.5899371,0.74697477,0.05,762.18,-0.0011297164,6.2462435,279,0.82258034
4,4.0948396,0.05671051,-1.2109702,0.051527943,0.388,232.68,0.00086933887,5.216436,0.23256572,0.110880256,-0.58251125,0.7492316,0.049,758.22,-0.0011374943,6.2441936,278,0.819355
5,4.094605,0.05648938,-1.2107301,0.055075906,0.389,233.58,0.0008650009,5.2202034,0.23318727,0.111380465,-0.6079595,0.73952615,0.051,774.9,-0.0010905077,6.2650595,277,0.83225775
6,4.0947742,0.05683036,-1.2097377,0.052394424,0.39,233.76,0.00086670136,5.221098,0.23263046,0.11085513,-0.57944554,0.7508561,0.049,760.56,-0.0011307101,6.2525907,276,0.85161304
7,4.094713,0.056816142,-1.2098796,0.050751764,0.387,232.56,0.0008708159,5.2207284,0.23180988,0.11098328,-0.5599093,0.759626,0.049,755.04,-0.0011560627,6.242994,275,0.8645158
8,4.0949564,0.05659519,-1.2109886,0.050495088,0.384,230.82,0.0008707767,5.212036,0.23207688,0.11074437,-0.5630608,0.7583973,0.048,747.6,-0.0011847389,6.235619,274,0.8774195
9,4.0948825,0.056723792,-1.2156329,0.046172082,0.385,230.52,0.000873431,5.212988,0.23168036,0.11041222,-0.5570046,0.7595616,0.048,743.88,-0.0011743227,6.2315054,273,0.8870964
10,4.0952697,0.056746263,-1.2117138,0.04837333,0.384,230.28,0.00087567663,5.213824,0.23166366,0.11001761,-0.5545848,0.7598111,0.047,736.32,-0.0012023638,6.2247977,272,0.8967738
11,4.094945,0.056814797,-1.2087522,0.049834814,0.385,230.88,0.0008746305,5.213056,0.23114736,0.11025189,-0.54396474,0.76512873,0.048,738.48,-0.001204239,6.219577,271,0.9032254
12,4.095053,0.056797247,-1.2135499,0.047406938,0.383,229.8,0.0008777016,5.20772,0.2309495,0.110311605,-0.53931797,0.76689154,0.048,735.3,-0.0012123403,6.21587,270,0.91290283
13,4.095411,0.056736328,-1.2120955,0.047724597,0.382,229.38,0.0008760907,5.2085357,0.23162566,0.1101975,-0.5415313,0.7639243,0.047,729.54,-0.0012192149,6.210216,269,0.9193549
14,4.095164,0.05658414,-1.2121861,0.04724211,0.381,228.42,0.0008790436,5.204103,0.23102055,0.10997872,-0.54112583,0.76503617,0.047,730.86,-0.0012280701,6.2109227,268,0.9258065
15,4.09514,0.056890197,-1.2102442,0.045324344,0.383,229.62,0.00087950745,5.2086864,0.23125747,0.109926976,-0.53551316,0.76643,0.047,726.66,-0.0012354831,6.2016735,267,0.93548393
16,4.0950727,0.05676213,-1.2122622,0.045979243,0.38,228.36,0.0008810534,5.2001057,0.23083183,0.10993614,-0.5315315,0.76822424,0.047,725.76,-0.0012465719,6.201093,266,0.94193554
17,4.0951347,0.056821413,-1.2122347,0.043940514,0.381,228.48,0.00088235294,5.200321,0.23118015,0.10958217,-0.535652,0.7652392,0.046,718.98,-0.0012635835,6.1937284,265,0.94516087
18,4.095255,0.056522865,-1.2120355,0.0419374,0.377,226.44,0.0008841733,5.191248,0.23034467,0.10960254,-0.5269684,0.7697077,0.046,721.74,-0.0012588383,6.194726,264,0.95161295
19,4.0954065,0.056771018,-1.2117306,0.044320375,0.379,227.52,0.0008832362,5.1955986,0.23043163,0.10960599,-0.5238281,0.77042323,0.046,720.48,-0.0012465304,6.1939597,263,0.95483875
20,4.0955935,0.056771934,-1.2121278,0.04161502,0.379,227.22,0.00088194077,5.1964207,0.23106037,0.10961881,-0.5246143,0.7689751,0.047,718.32,-0.0012781186,6.1914215,262,0.95806456
21,4.094965,0.05665863,-1.2117772,0.04092836,0.377,226.56,0.0008841355,5.19161,0.23085158,0.10988112,-0.5229226,0.7701457,0.046,718.32,-0.0012644982,6.191577,261,0.9612899
22,4.0952945,0.056911457,-1.2112247,0.04202849,0.379,227.22,0.00088458817,5.195683,0.2308341,0.10955362,-0.5251778,0.7690888,0.046,714.36,-0.0012730255,6.1804924,260,0.96451616
23,4.09532,0.05676525,-1.2124184,0.042845856,0.377,226.2,0.0008854167,5.19115,0.23112029,0.109911956,-0.5236906,0.76987195,0.046,713.4,-0.0012673743,6.185916,259,0.96774197
24,4.095241,0.056678914,-1.2112433,0.04024065,0.377,226.32,0.0008845339,5.1912313,0.23066667,0.10921803,-0.52597344,0.76769423,0.046,709.14,-0.0012833463,6.180834,258,0.97096777
25,4.095283,0.056564223,-1.2112472,0.040678684,0.376,225.54,0.00088633527,5.187489,0.2307078,0.109559014,-0.52113825,0.77047896,0.046,712.32,-0.0012838183,6.1831837,257,0.9741936
26,4.0952764,0.056489155,-1.2113863,0.040102456,0.376,225.42,0.00088502676,5.18809,0.23076095,0.109536804,-0.5228195,0.77058893,0.046,713.22,-0.0012843806,6.1852183,256,0.9741936
27,4.0950494,0.05672877,-1.2124492,0.04078158,0.378,226.5,0.0008872261,5.19146,0.23121376,0.10947806,-0.5257911,0.7675042,0.046,709.02,-0.0012886334,6.182401,255,0.9774189
28,4.0954366,0.05656107,-1.2122982,0.039693728,0.376,225.54,0.0008854445,5.188291,0.23088725,0.10941536,-0.52261466,0.76754296,0.045,709.56,-0.0012758446,6.180594,254,0.9774189
29,4.0953717,0.05655257,-1.2118839,0.037098426,0.376,225.3,0.0008850575,5.187833,0.2312492,0.109219335,-0.5305092,0.7643341,0.045,708.06,-0.0012814527,6.1825857,253,0.9806452
30,4.095522,0.056752536,-1.2109778,0.03672293,0.378,226.38,0.0008837045,5.1928988,0.230612,0.10934626,-0.5213785,0.7692588,0.045,710.04,-0.0012800819,6.1824803,252,0.9806452
31,4.095231,0.05670492,-1.211647,0.036034524,0.377,226.32,0.0008815208,5.192283,0.2307177,0.109407604,-0.52681977,0.76695395,0.046,714.12,-0.0012742842,6.186761,251,0.983871
32,4.095433,0.056652367,-1.2135584,0.036529414,0.375,225.48,0.0008845339,5.187268,0.23086287,0.10951817,-0.5254495,0.7682941,0.046,714.42,-0.0012742842,6.1809106,250,0.983871
33,4.0952463,0.056738786,-1.2118737,0.03661502,0.376,225.78,0.00088580576,5.187009,0.23023783,0.10930707,-0.5238713,0.76844656,0.046,717.0,-0.0012794613,6.1868377,249,0.983871
34,4.095228,0.056640714,-1.2123886,0.035440125,0.375,225.3,0.00088460854,5.1877656,0.23049554,0.109277464,-0.5228657,0.76876974,0.046,714.3,-0.0012771392,6.1864557,248,0.9870968
35,4.0956206,0.056494582,-1.2117038,0.033172462,0.374,224.52,0.000885918,5.183732,0.2303166,0.109153874,-0.52074355,0.7691898,0.045,711.72,-0.0012872313,6.183406,247,0.9870968
36,4.0951405,0.056681566,-1.2131416,0.03585931,0.375,225.42,0.0008841355,5.18753,0.23095253,0.10935811,-0.5244624,0.76779217,0.046,711.96,-0.0012882323,6.1796613,246,0.9870968
