Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,3.4589136,0.046677113,0.25476047,1.0146136,0.23361379,765.0,0.00061806454,4.722409,0.24832758,0.11520339,-0.8580114,0.5674661,0.019531222,285.0,-0.00249725,3.7315915,2041,1.0
2,3.4554198,0.044162136,0.75193197,1.1325308,0.24582691,805.0,0.000715,4.773945,0.2394435,0.11556256,-0.68601155,0.69615,0.012828933,195.0,-0.0041148,3.3106644,2040,0.99191093
3,3.4571378,0.04458643,0.4717396,1.0294632,0.24123943,790.0,0.0006689655,4.7701063,0.23991825,0.112682566,-0.73208416,0.6616579,0.012857666,195.0,-0.0039956,3.3289428,2039,0.9894488
4,3.456538,0.04433147,0.5038488,1.0463929,0.2397134,785.0,0.0006842857,4.762282,0.237922,0.112714276,-0.7324821,0.6640765,0.0127501115,195.0,-0.0039584,3.3308473,2038,0.9889641
5,3.4566102,0.044734716,0.5298887,1.0599741,0.23819774,780.0,0.0006841379,4.7519298,0.23614725,0.11224619,-0.72703505,0.6679055,0.012657155,195.0,-0.0039284,3.329271,2037,0.98815536
6,3.456763,0.045126975,0.5722791,1.0764625,0.23820677,780.0,0.00069655175,4.7492146,0.24291275,0.11543577,-0.7404997,0.661111,0.013019978,195.0,-0.0040104,3.3264697,2036,0.98648286
7,3.4563692,0.044900198,0.5191267,1.0623461,0.23668893,775.0,0.00069714285,4.740975,0.23983926,0.113020696,-0.7298782,0.6616897,0.012851067,195.0,-0.0039436,3.338637,2035,0.98448586
8,3.4566793,0.045104824,0.5300946,1.0718193,0.23513795,770.0,0.00070214283,4.727555,0.24113175,0.112690486,-0.75654584,0.65107185,0.0129315555,195.0,-0.0038392,3.3337607,2034,0.9845128
9,3.4566324,0.045518234,0.56055087,1.0829957,0.23514229,770.0,0.000715,4.730467,0.236487,0.11065275,-0.7534943,0.6509908,0.012677289,195.0,-0.003802,3.3244789,2033,0.9826007
10,3.4566188,0.04554181,0.5761764,1.091384,0.23361337,765.0,0.00071714283,4.7150407,0.23656875,0.11062959,-0.7433281,0.65012366,0.012682911,195.0,-0.0038764,3.3324716,2032,0.9825442
11,3.455609,0.044522192,0.50115705,1.0646212,0.2320837,760.0,0.000702963,4.7189026,0.23701175,0.11058068,-0.78210807,0.6340184,0.012706533,195.0,-0.0037352,3.3449016,2031,0.98253417
12,3.4556987,0.045149002,0.52892655,1.0781727,0.2320833,760.0,0.0007035714,4.711435,0.24293125,0.113974236,-0.7810316,0.63175285,0.013021511,195.0,-0.003854,3.3394053,2030,0.98070526
13,3.456147,0.045595955,0.5587777,1.092165,0.23207359,760.0,0.00071714283,4.7116914,0.23764952,0.11253829,-0.7441209,0.6611902,0.013061333,200.0,-0.0037948,3.3508232,2029,0.9794533
14,3.4562654,0.04569397,0.562829,1.0936408,0.23207235,760.0,0.00071714283,4.711894,0.23795854,0.11310423,-0.7553231,0.6517603,0.013084978,200.0,-0.0037948,3.3559508,2028,0.97944117
15,3.4553685,0.04466331,0.49370337,1.0683713,0.23054986,755.0,0.0007051852,4.7079144,0.2396665,0.11131046,-0.76821935,0.63899916,0.012851356,195.0,-0.0037352,3.3450415,2027,0.9786649
16,3.4559867,0.045184925,0.5074747,1.0730973,0.23054849,755.0,0.00070142857,4.707876,0.23490025,0.11058124,-0.7454746,0.6522965,0.0129145775,200.0,-0.0037352,3.3483999,2026,0.97757006
