Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,3.4482284,0.03828169,1.5238746,1.2732654,0.2518446,825.0,0.000937,4.812642,0.23211537,0.11133232,-0.5158735,0.76932555,0.0127370665,200.0,-0.0044124,3.3441541,2125,0.99295473
2,3.4478958,0.038637724,1.6881498,1.3243829,0.25185087,825.0,0.0009989474,4.8056173,0.23291902,0.11025934,-0.5377211,0.7584908,0.012788955,200.0,-0.0043376,3.3454158,2124,0.9929962
3,3.4477959,0.038493704,1.5936532,1.3007575,0.25032586,820.0,0.0009821053,4.7993574,0.2278322,0.10602687,-0.55822283,0.7455213,0.012519622,200.0,-0.004213,3.3492985,2123,0.99470973
4,3.4479146,0.038602762,1.7117813,1.3334488,0.2487938,815.0,0.0010021053,4.7953444,0.23526047,0.11219979,-0.5418451,0.75776833,0.013250178,205.0,-0.004308,3.3678856,2122,0.9947438
5,3.4480038,0.039193496,1.7958003,1.359311,0.24878512,815.0,0.000999,4.782206,0.23608404,0.11149329,-0.5439299,0.7541296,0.013298778,205.0,-0.0042708,3.3789866,2121,0.9947834
6,3.4479725,0.0390551,1.6959418,1.3322968,0.24878901,815.0,0.001011579,4.7884445,0.22924373,0.10795999,-0.54902494,0.75035006,0.013224178,210.0,-0.0042225,3.3994272,2120,0.99689245
7,3.448402,0.03909227,1.6345844,1.3107294,0.2503039,820.0,0.00097,4.7978654,0.23353954,0.10949648,-0.57870746,0.7420407,0.013478133,210.0,-0.0039804,3.4040513,2119,0.998312
8,3.4484916,0.039080203,1.7326211,1.3412378,0.2487661,815.0,0.000985,4.7901454,0.23175818,0.10963301,-0.56172055,0.7489354,0.013699067,215.0,-0.0039884,3.4125235,2118,0.99863815
9,3.4477494,0.038242076,1.5920036,1.3058752,0.24570769,805.0,0.00097157893,4.7795954,0.22777978,0.10684536,-0.5560879,0.7479935,0.013466311,215.0,-0.004046,3.4227304,2117,0.9964061
10,3.4475367,0.038326804,1.6377869,1.3209969,0.24417976,800.0,0.0009831579,4.770254,0.22840136,0.10695947,-0.5595492,0.7450037,0.013504111,215.0,-0.004055,3.4229302,2116,0.99645734
11,3.4472454,0.038244326,1.7399503,1.3455118,0.24418262,800.0,0.00103,4.774754,0.23415956,0.11280333,-0.5437704,0.7582416,0.014162933,220.0,-0.0040776,3.4335282,2115,0.99623823
12,3.446813,0.038221214,1.800697,1.3663435,0.24265613,795.0,0.00104,4.758429,0.23383667,0.11260869,-0.53339463,0.76336384,0.0141402,220.0,-0.0040924,3.4435737,2114,0.99596477
13,3.446444,0.03812077,1.7489041,1.3618782,0.24113283,790.0,0.0010222222,4.749137,0.22901666,0.108360425,-0.5553554,0.74889284,0.013850844,220.0,-0.0039436,3.4428656,2113,0.99769974
14,3.4469655,0.0388557,1.744122,1.3586082,0.24111466,790.0,0.0010466666,4.749333,0.230216,0.10793354,-0.5757507,0.73824596,0.013926178,220.0,-0.0038092,3.4504,2112,0.9977014
15,3.447217,0.038428858,1.6778343,1.3390691,0.24113289,790.0,0.00102,4.752993,0.23191631,0.11008337,-0.5625186,0.74670315,0.014352911,225.0,-0.0038692,3.4691732,2111,0.99985933
16,3.4471905,0.03848583,1.7194488,1.3455249,0.24265622,795.0,0.0010333334,4.7639246,0.23246956,0.11022911,-0.5628494,0.7441938,0.0143866,225.0,-0.0039064,3.4657946,2110,0.99998665
17,3.4469488,0.038367983,1.7557061,1.3560767,0.24264228,795.0,0.0010366667,4.7572546,0.23250175,0.11024482,-0.5796196,0.7411787,0.014392111,225.0,-0.003802,3.4698527,2109,1.0
18,3.4465888,0.03809591,1.8055193,1.367865,0.24111918,790.0,0.0010377778,4.7509837,0.23204891,0.110386886,-0.55366164,0.74885327,0.014352778,225.0,-0.0038916,3.4624052,2108,0.99971557
19,3.4465804,0.039076097,2.0269482,1.4363574,0.24112262,790.0,0.0010988889,4.7457404,0.23146,0.10711245,-0.59231263,0.72825587,0.0140028,220.0,-0.00375,3.442257,2107,0.997679
20,3.4466646,0.038870815,1.9230992,1.4077594,0.23959017,785.0,0.0010777778,4.741986,0.23004724,0.109786615,-0.5492613,0.7537695,0.014549622,230.0,-0.0037944,3.4773602,2106,0.99958396
21,3.4469323,0.03901269,1.9563477,1.4166622,0.23958194,785.0,0.0010844445,4.7377963,0.23345587,0.10923803,-0.5905214,0.73176944,0.014453756,225.0,-0.0036908,3.4689567,2105,0.9996605
22,3.4461937,0.03774486,1.7486115,1.3580117,0.23805991,780.0,0.0010505882,4.738603,0.2297037,0.1075617,-0.5796819,0.73790175,0.014217467,225.0,-0.0037128,3.4593878,2104,0.9977131
23,3.446329,0.038839806,2.0507753,1.4408878,0.23958604,785.0,0.0010955556,4.739832,0.23058213,0.109751195,-0.56621134,0.74735177,0.014583755,230.0,-0.0037576,3.4807348,2103,0.9994533
24,3.4454675,0.037983876,1.8289572,1.386427,0.23805396,780.0,0.0010717647,4.732311,0.22978869,0.107164346,-0.57830095,0.7355252,0.014224311,225.0,-0.0037128,3.4646194,2102,0.9975946
25,3.4458084,0.038166676,1.8570029,1.3912015,0.23653193,775.0,0.001082353,4.7277536,0.2298526,0.106750615,-0.585929,0.73279226,0.014226622,225.0,-0.0037128,3.4634683,2101,0.9973843
