Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,3.4525743,0.043794155,0.9308901,1.2237731,0.21227562,695.0,0.00087363634,4.60978,0.24133097,0.11264637,-0.80497277,0.61930966,0.009929022,150.0,-0.004734,3.0900998,1340,1.0
2,3.4522634,0.043408077,0.84699535,1.1995441,0.21073338,690.0,0.0008509091,4.6087193,0.23722516,0.1096944,-0.80915344,0.6130897,0.009763511,150.0,-0.004669,3.081649,1339,0.9978204
3,3.4526122,0.044439167,0.92530286,1.2311348,0.21223961,695.0,0.0008652174,4.606834,0.24212968,0.11438766,-0.79898703,0.6215777,0.010291111,155.0,-0.004715,3.1195824,1338,0.9956689
4,3.4532468,0.045080263,0.916204,1.2335411,0.21072596,690.0,0.0008756522,4.592954,0.24206063,0.11324238,-0.8095086,0.6139165,0.010291111,155.0,-0.004669,3.1153624,1337,0.9951997
5,3.45251,0.044214863,0.8406509,1.2064648,0.21072225,690.0,0.0008469565,4.6000824,0.23886937,0.11132304,-0.8047583,0.6159971,0.010163333,155.0,-0.0046315,3.118381,1336,0.99372387
6,3.4521396,0.044090454,0.8564408,1.2118809,0.21071985,690.0,0.00086545455,4.5973024,0.2382175,0.11126348,-0.78781664,0.62617815,0.010131911,155.0,-0.0046595,3.1186132,1335,0.99363947
7,3.4524028,0.044442624,0.86477274,1.217907,0.21071942,690.0,0.0008513043,4.5961447,0.2391425,0.110597625,-0.80651945,0.61567736,0.010169889,155.0,-0.004548,3.115424,1334,0.99355507
8,3.4527216,0.044782218,0.85103565,1.2144126,0.2107227,690.0,0.0008573913,4.594783,0.2397347,0.11060275,-0.8093285,0.6119863,0.010195244,155.0,-0.004511,3.119498,1333,0.9936104
9,3.4523957,0.044006467,0.7851475,1.1911845,0.20919077,685.0,0.0008304348,4.593748,0.24294303,0.114858754,-0.7945441,0.6249531,0.010665422,160.0,-0.0046505,3.1479847,1332,0.99140215
10,3.452703,0.04422687,0.7903633,1.1950132,0.20919588,685.0,0.0008356522,4.5889816,0.24399728,0.11488944,-0.7986754,0.62243295,0.010713889,160.0,-0.004494,3.1446579,1331,0.99157095
11,3.452777,0.044364806,0.7999439,1.2009087,0.20919643,685.0,0.00083826086,4.5888057,0.24425636,0.11435252,-0.8084,0.61310595,0.010722089,160.0,-0.0044792,3.152122,1330,0.9914274
12,3.453526,0.045191493,0.82458556,1.2104799,0.20918399,685.0,0.00086,4.586705,0.24000636,0.11190754,-0.8137891,0.6125607,0.010538777,160.0,-0.0044085,3.152774,1329,0.98934317
13,3.4530115,0.04510243,0.85147905,1.219118,0.21072406,690.0,0.00086,4.594427,0.23962364,0.11187726,-0.80236334,0.61832154,0.010518756,160.0,-0.0044645,3.1524425,1328,0.9893398
14,3.4530673,0.044962164,0.84052235,1.2180941,0.20919688,685.0,0.0008573913,4.584868,0.2392503,0.11209637,-0.8012551,0.6177588,0.010504933,160.0,-0.00452,3.1483333,1327,0.989501
15,3.4530196,0.04520389,0.85261613,1.2241101,0.20918427,685.0,0.0008652174,4.580823,0.23953333,0.111760415,-0.8020169,0.6188194,0.010520556,160.0,-0.004474,3.1433082,1326,0.98926544
16,3.4528081,0.044527385,0.7823744,1.1984637,0.20767267,680.0,0.00084086956,4.579249,0.2432,0.116225846,-0.7867189,0.63076174,0.011015178,165.0,-0.0045312,3.1734369,1325,0.98744965
17,3.4526153,0.044661276,0.80182195,1.2054075,0.20918606,685.0,0.00084347825,4.5879803,0.24398206,0.11598713,-0.7929316,0.62540483,0.011052645,165.0,-0.0044864,3.1802638,1324,0.98735666
18,3.4533238,0.04503787,0.7876445,1.2024899,0.2091916,685.0,0.00084608694,4.585895,0.24452353,0.11558212,-0.80135745,0.6202782,0.011076556,165.0,-0.00439,3.1776755,1323,0.98709583
19,3.453113,0.045053538,0.7722172,1.1976815,0.20917837,685.0,0.00084347825,4.588203,0.24547088,0.11596906,-0.8056411,0.61843926,0.011119,165.0,-0.0044644,3.1773055,1322,0.9873748
20,3.453221,0.045061894,0.78451926,1.2038406,0.20764932,680.0,0.00084869564,4.577301,0.24493529,0.11539219,-0.80107534,0.6194756,0.011094578,165.0,-0.0044496,3.1793032,1321,0.9871688
21,3.4531116,0.04556472,0.84286773,1.2231406,0.20917882,685.0,0.0008678261,4.5819488,0.24334334,0.11205535,-0.8192325,0.6053727,0.0106894,160.0,-0.0043995,3.153589,1320,0.9848728
22,3.4527016,0.044500828,0.7166715,1.1771965,0.20765354,680.0,0.00082695653,4.582023,0.23977558,0.11258752,-0.7960607,0.6242882,0.010861223,165.0,-0.0044175,3.177537,1319,0.9847956
23,3.452406,0.044552896,0.766976,1.1971517,0.20765068,680.0,0.0008356522,4.5790477,0.23967117,0.112265445,-0.8050419,0.6178539,0.010856511,165.0,-0.0044175,3.1763506,1318,0.98458004
24,3.4528766,0.044573035,0.7410222,1.1898854,0.20612761,675.0,0.0008330435,4.572015,0.2402997,0.11237369,-0.8064322,0.617334,0.010890289,165.0,-0.0043435,3.179318,1317,0.9847779
25,3.4526627,0.04447558,0.75347,1.1921415,0.20765667,680.0,0.0008330435,4.5837193,0.24026147,0.11258238,-0.8082704,0.616758,0.010883822,165.0,-0.0043895,3.1795728,1316,0.98481417
26,3.4528797,0.045010697,0.78390014,1.2046474,0.2076515,680.0,0.00084608694,4.5792475,0.247095,0.11616632,-0.81156796,0.61518276,0.011194933,165.0,-0.0044048,3.178406,1315,0.98291016
27,3.4530175,0.04510474,0.78463525,1.2050683,0.20764564,680.0,0.00084869564,4.5795636,0.24322371,0.117122605,-0.7881721,0.6322511,0.0113518,170.0,-0.0043824,3.1972232,1314,0.98265696
28,3.4531286,0.045160808,0.7777763,1.2035583,0.20764573,679.0,0.00084869564,4.5802503,0.24744,0.115923144,-0.8080548,0.61468357,0.011209378,165.0,-0.0044048,3.1830044,1313,0.9826255
29,3.4529154,0.04514596,0.7839508,1.2060045,0.20764674,680.0,0.00084869564,4.5777016,0.24724793,0.115860224,-0.80760056,0.6135464,0.011198555,165.0,-0.0043972,3.1773224,1312,0.98256207
30,3.4527795,0.045050155,0.80145746,1.2111315,0.20764227,680.0,0.0008513043,4.5777516,0.24700794,0.1158836,-0.8101864,0.61415297,0.011192289,165.0,-0.0043972,3.1750624,1311,0.9824743
31,3.4529657,0.045214858,0.80196124,1.2135127,0.20763738,680.0,0.0008521739,4.572079,0.24747793,0.11574236,-0.8101344,0.61254704,0.011208578,165.0,-0.0043972,3.1775267,1310,0.9824486
32,3.452568,0.044371367,0.7349309,1.1902328,0.20458692,670.0,0.0008330435,4.563878,0.24246646,0.11328059,-0.80898345,0.61496353,0.010983089,165.0,-0.0043228,3.1818323,1309,0.9802103
33,3.4523544,0.044502217,0.7351248,1.1886694,0.20611663,675.0,0.0008304348,4.5714025,0.24294265,0.11335542,-0.81132054,0.61455184,0.011002156,165.0,-0.0042484,3.1773062,1308,0.9803033
34,3.453097,0.04574154,0.85109234,1.2306608,0.20764297,680.0,0.0008730435,4.5725884,0.2426153,0.113381274,-0.80137205,0.61918837,0.0109930225,165.0,-0.0043452,3.179045,1307,0.98044014
35,3.4532044,0.04573017,0.8356551,1.2258766,0.20764127,680.0,0.0008704348,4.574318,0.24230236,0.11327221,-0.80974907,0.61547273,0.010975156,165.0,-0.0043995,3.182188,1306,0.98038006
36,3.4527898,0.045616586,0.865088,1.2354612,0.20762844,680.0,0.0008730435,4.5707736,0.24173412,0.11330035,-0.80269176,0.6181779,0.010952889,165.0,-0.004427,3.1799352,1305,0.9800768
37,3.4531405,0.045706853,0.85461915,1.2340765,0.20610008,675.0,0.0008756522,4.5614877,0.24220529,0.11327137,-0.8037091,0.6165914,0.010970866,165.0,-0.0043805,3.1780922,1304,0.9801965
38,3.4521067,0.04480312,0.8235541,1.2214713,0.20611352,675.0,0.0008521739,4.56585,0.23637265,0.11030767,-0.7905336,0.6242165,0.010710867,165.0,-0.0043155,3.1757178,1303,0.977798
39,3.4525757,0.045178916,0.8007815,1.21521,0.20610784,675.0,0.000853913,4.5661306,0.24511085,0.117063165,-0.79359365,0.63018423,0.0114372885,170.0,-0.004308,3.2035167,1302,0.9777608
