Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,3.4509656,0.039181408,1.2859024,1.1818554,0.2611214,855.0,0.0008709091,4.8612266,0.22655703,0.1066103,-0.49852607,0.7778586,0.011184378,180.0,-0.004855,3.2360594,2128,0.9858515
2,3.4510324,0.03898404,1.295675,1.1905633,0.25806597,845.0,0.0008681818,4.8495245,0.22898947,0.10887232,-0.4996331,0.77824795,0.011625355,185.0,-0.0048455,3.2640517,2127,0.98768425
3,3.4505913,0.03897444,1.2929653,1.1872035,0.25959444,850.0,0.0008672727,4.854469,0.23147923,0.1111409,-0.47885367,0.7878808,0.012070222,190.0,-0.004883,3.2902966,2126,0.9895835
4,3.4506888,0.03894381,1.2945744,1.1947469,0.25807148,845.0,0.00086454547,4.8463545,0.22724898,0.106247045,-0.5325575,0.75907785,0.0118552,190.0,-0.004548,3.2953017,2125,0.99153996
5,3.450403,0.03889924,1.2877698,1.1965683,0.25655127,840.0,0.0008590909,4.8431854,0.22917575,0.108430296,-0.52153176,0.7659193,0.012276311,195.0,-0.00452,3.3184485,2124,0.99338555
6,3.44968,0.039056372,1.4104328,1.2342318,0.2580704,845.0,0.0009066667,4.839635,0.230018,0.107823044,-0.5350335,0.7587174,0.012315044,195.0,-0.004464,3.3219318,2123,0.9934051
7,3.449573,0.039019004,1.5156409,1.2609365,0.2580745,845.0,0.00092666666,4.840202,0.22795928,0.108298026,-0.51440716,0.77074456,0.012516111,200.0,-0.0044645,3.3445961,2122,0.99357605
8,3.4495573,0.03889407,1.4620932,1.2489463,0.25654027,840.0,0.0009123809,4.835816,0.23012833,0.1104743,-0.5007799,0.77487415,0.012957244,205.0,-0.0043972,3.3634868,2121,0.99555206
9,3.4492977,0.038643062,1.4406545,1.2455893,0.25654078,840.0,0.0009,4.836601,0.23452905,0.112221405,-0.5116534,0.7726752,0.013210889,205.0,-0.0044124,3.3671978,2120,0.9973233
10,3.4493053,0.038863372,1.5222265,1.2683154,0.256542,840.0,0.00091809523,4.8342934,0.23554358,0.11180551,-0.5380148,0.7598669,0.013260511,205.0,-0.0042708,3.3641682,2119,0.99734354
11,3.4492319,0.039021216,1.6128825,1.2922558,0.25653288,840.0,0.0009380952,4.832275,0.23567618,0.11132108,-0.54539114,0.75185186,0.0132756885,205.0,-0.0042636,3.3771267,2118,0.9971976
12,3.4492567,0.038833134,1.5476801,1.2776703,0.25501078,835.0,0.000949,4.8291497,0.22846489,0.10779441,-0.53510976,0.75823754,0.013187134,210.0,-0.0042315,3.3941061,2117,0.99927545
13,3.4494174,0.039139032,1.6096553,1.2956895,0.25348872,830.0,0.000973,4.815993,0.22895418,0.107224695,-0.5508421,0.7508741,0.013218822,210.0,-0.004185,3.3999395,2116,0.9993007
14,3.4491005,0.03922155,1.6947346,1.3215077,0.25347424,830.0,0.000986,4.817816,0.22965814,0.107357845,-0.5706149,0.7413739,0.013257578,210.0,-0.0040925,3.4010794,2115,0.9993262
15,3.4490607,0.039199464,1.6937236,1.3161515,0.25500807,835.0,0.000983,4.82257,0.23148,0.10768961,-0.57373935,0.73768914,0.013362378,210.0,-0.0039884,3.4026387,2114,0.99999976
16,3.448309,0.038181767,1.4815073,1.2626607,0.2534863,830.0,0.000924,4.820518,0.22805841,0.106977515,-0.55962646,0.74686325,0.013482288,215.0,-0.004074,3.4208546,2113,0.9993074
17,3.4486144,0.038484648,1.519712,1.2776895,0.25195414,825.0,0.000936,4.8093724,0.22890386,0.106682695,-0.57363397,0.7374005,0.013532022,215.0,-0.003953,3.422265,2112,0.999383
18,3.4487593,0.038839515,1.6001246,1.2952186,0.25348434,830.0,0.000958,4.817615,0.23518467,0.11216588,-0.5461889,0.7550001,0.0142238885,220.0,-0.0040476,3.4372118,2111,0.99922967
19,3.4489377,0.039069,1.6525711,1.3094664,0.25347212,830.0,0.000973,4.8170843,0.23348022,0.11243507,-0.5361938,0.7609381,0.014443155,225.0,-0.0040176,3.4577284,2110,0.9993491
20,3.4491363,0.039264817,1.7171266,1.3295041,0.25194854,825.0,0.000986,4.8063912,0.2334037,0.11189158,-0.5392119,0.75870925,0.014447111,225.0,-0.0039808,3.4598434,2109,0.99925876
21,3.4487572,0.039350793,1.7596582,1.3423089,0.2519538,825.0,0.000998,4.806438,0.23365435,0.11171618,-0.5436511,0.7566589,0.0144551555,225.0,-0.003936,3.4599812,2108,0.999244
22,3.448022,0.038306303,1.5948378,1.3000289,0.25042075,820.0,0.00097263156,4.8055797,0.230395,0.1096672,-0.55277205,0.75277054,0.014255111,225.0,-0.0038764,3.4579022,2107,0.99734473
23,3.447689,0.037912823,1.5159806,1.2754651,0.25042418,820.0,0.0009494737,4.8056884,0.23454347,0.11162882,-0.5523004,0.7513252,0.0145098,225.0,-0.0039288,3.4597607,2106,0.9993527
24,3.4478872,0.038054872,1.5540922,1.2888945,0.24889295,815.0,0.00095894735,4.7954073,0.23458457,0.11116427,-0.5528354,0.7494855,0.014513911,225.0,-0.003936,3.4621458,2105,0.99919295
25,3.4476688,0.03807382,1.5901858,1.3021381,0.24889167,815.0,0.00096526317,4.79317,0.2322368,0.11181503,-0.5382151,0.7598863,0.014686822,230.0,-0.003906,3.478232,2104,0.99935794
26,3.4475043,0.038074747,1.6433257,1.3152494,0.2488851,815.0,0.00097157893,4.791492,0.23462,0.11089389,-0.5615881,0.7476649,0.014519977,225.0,-0.003854,3.4630737,2103,0.9991493
27,3.4475443,0.03863685,1.7939324,1.3548915,0.25041243,820.0,0.001011579,4.7966213,0.2313574,0.10900596,-0.56900775,0.7426076,0.014318934,225.0,-0.0038096,3.4634213,2102,0.99734855
28,3.4477983,0.0387629,1.8573228,1.3744309,0.24888797,815.0,0.0010242105,4.7878046,0.23152,0.108681895,-0.5722339,0.74050915,0.014329311,225.0,-0.00378,3.467992,2101,0.99724555
29,3.447539,0.03874629,1.8813938,1.3795683,0.24889337,815.0,0.0010273685,4.7844834,0.23206544,0.10888278,-0.575066,0.7394934,0.0143606,225.0,-0.0037796,3.4634504,2100,0.9974134
30,3.4476683,0.03874865,1.9108129,1.3860093,0.24889159,815.0,0.0010336842,4.786643,0.23184673,0.10880809,-0.583086,0.73691505,0.014347667,225.0,-0.0037276,3.4675016,2099,0.9973233
31,3.4479134,0.038964085,1.9342388,1.3911126,0.24889159,815.0,0.0010442105,4.786723,0.2323813,0.10867436,-0.584526,0.7347683,0.014380134,225.0,-0.0037648,3.4628603,2098,0.9972789
32,3.4479146,0.039016765,1.955735,1.3973423,0.24889271,815.0,0.0010505263,4.7863173,0.2294234,0.10898188,-0.5616234,0.7472673,0.014515355,230.0,-0.0037428,3.481363,2097,0.9972398
33,3.447792,0.039033625,1.9902667,1.4081541,0.24888936,815.0,0.0010568422,4.7851315,0.22983447,0.10883937,-0.5731157,0.7421654,0.014539022,230.0,-0.003728,3.4846964,2096,0.99734807
34,3.4479866,0.039286807,1.9809779,1.4032774,0.24889362,815.0,0.00106,4.7829194,0.23282978,0.10829737,-0.5949317,0.7283654,0.014415022,225.0,-0.0037576,3.4707112,2095,0.9972954
35,3.4470823,0.037718255,1.6541831,1.3142664,0.2473609,810.0,0.0010022222,4.791091,0.23023064,0.108729824,-0.5747509,0.74187917,0.014567933,230.0,-0.003698,3.4859774,2094,0.99728537
36,3.4468324,0.03776219,1.6985526,1.3304874,0.24736434,810.0,0.0010055555,4.7882943,0.2301866,0.10850586,-0.5777251,0.73775816,0.014569289,230.0,-0.003668,3.4865549,2093,0.9972861
37,3.4464288,0.037611403,1.7236922,1.3378369,0.24735546,810.0,0.0010055555,4.785602,0.23011106,0.10858579,-0.57719105,0.73691547,0.0145554,230.0,-0.003698,3.4851446,2092,0.997211
38,3.4471674,0.038346693,1.8495629,1.3710705,0.24736422,810.0,0.0010466666,4.7794194,0.23561192,0.11201541,-0.5693076,0.7421031,0.014905022,230.0,-0.0037323334,3.4891264,2091,0.99547386
39,3.4473343,0.03870349,1.8900518,1.3820854,0.24735011,810.0,0.001031579,4.782299,0.23580681,0.11156083,-0.5687438,0.74240464,0.014921555,230.0,-0.003751,3.4844136,2090,0.99522924
40,3.447245,0.038630735,1.8964618,1.383142,0.24736664,810.0,0.0010611111,4.782246,0.23540276,0.11140633,-0.57329404,0.7397147,0.014894512,230.0,-0.00372,3.4872692,2089,0.99516845
41,3.4475012,0.038622696,1.9160569,1.38924,0.24736333,810.0,0.0010677777,4.7807336,0.2356683,0.11156311,-0.57699144,0.7366226,0.014915556,230.0,-0.0037016666,3.492115,2088,0.99528384
