Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,3.460432,0.04496879,0.21168557,0.89589804,0.26559967,870.0,0.00056857144,4.8818197,0.23562683,0.11201528,-0.7139615,0.6766202,0.012955089,200.0,-0.0038244,3.3515792,2438,1.0
2,3.4579496,0.044360984,0.47395617,1.023255,0.26254722,860.0,0.0006125,4.861237,0.24070762,0.113320254,-0.7538519,0.65130794,0.013572534,205.0,-0.0036756,3.3813841,2437,0.9968946
3,3.4577837,0.044596773,0.51764476,1.0438199,0.26103052,855.0,0.00062375,4.8519583,0.23800166,0.11227818,-0.7481835,0.6541293,0.013427333,205.0,-0.0036828,3.3844109,2436,0.9958453
4,3.4569976,0.044097167,0.46574408,1.0272745,0.25798064,845.0,0.00062,4.842386,0.2410021,0.11617878,-0.73542386,0.6646029,0.0139142,210.0,-0.0036893333,3.403487,2435,0.99402285
5,3.45748,0.045014355,0.48368794,1.0387338,0.25798076,845.0,0.000625625,4.835482,0.24115905,0.11350604,-0.7595432,0.6458342,0.013605445,205.0,-0.0036583333,3.3818955,2434,0.9921684
6,3.4573107,0.044952586,0.50926006,1.0528532,0.2564483,840.0,0.00064,4.8251767,0.24142952,0.11342254,-0.77461016,0.64026904,0.013616756,205.0,-0.003584,3.3852918,2433,0.99218154
7,3.457236,0.04470075,0.4654364,1.0344296,0.25644678,840.0,0.0006277419,4.831214,0.23885691,0.1109369,-0.77912796,0.6344301,0.0134714,205.0,-0.0035416,3.386923,2432,0.9902742
8,3.4573007,0.045080364,0.45938632,1.0379984,0.2549172,835.0,0.0006322581,4.821206,0.23972523,0.11083512,-0.7880338,0.6292257,0.0135232,205.0,-0.0035492,3.388106,2431,0.99033046
9,3.4571826,0.045184303,0.5182987,1.0652201,0.25339174,830.0,0.00064387097,4.810036,0.2412093,0.114638075,-0.7627053,0.6462499,0.013938956,210.0,-0.0035836666,3.407918,2430,0.98835135
10,3.4572175,0.045191113,0.52735823,1.0667144,0.25338858,830.0,0.00064580643,4.8102713,0.2415079,0.11439639,-0.7574265,0.6469478,0.013957889,210.0,-0.00359,3.4116554,2429,0.9884305
11,3.4566138,0.0446431,0.48170698,1.0534221,0.2518564,825.0,0.00064266665,4.804403,0.23790023,0.112494014,-0.7582169,0.64609224,0.013744889,210.0,-0.0036084,3.408134,2428,0.9864385
12,3.4566102,0.04513675,0.48083553,1.0558197,0.25185657,825.0,0.0006380645,4.8023515,0.23910698,0.11226389,-0.7678143,0.64027053,0.013816111,210.0,-0.0035488,3.409324,2427,0.98654366
