Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,3.4553509,0.04324414,0.586784,1.0615839,0.26563618,870.0,0.000634,4.8618684,0.23949786,0.11426144,-0.7090406,0.6801336,0.0134988,205.0,-0.0038616,3.377973,2656,1.0
2,3.4551046,0.04401991,0.6809115,1.1010114,0.2641194,865.0,0.00065733335,4.849556,0.23566775,0.10955654,-0.7385408,0.65911233,0.012638178,195.0,-0.0037944,3.3366463,2655,0.9958925
3,3.4548059,0.043466687,0.6121619,1.0813911,0.25955606,850.0,0.00065655174,4.8309355,0.23956025,0.11437316,-0.7297567,0.66672486,0.0131692,200.0,-0.0039212,3.3584688,2654,0.99450207
4,3.4548159,0.044067446,0.67428344,1.1077123,0.25956547,850.0,0.0006710345,4.8238487,0.23929025,0.111494,-0.752402,0.6500309,0.012828089,195.0,-0.003802,3.338578,2653,0.9927957
5,3.4544165,0.04368828,0.61948556,1.0930545,0.25649697,840.0,0.00066068966,4.812213,0.2424639,0.11537235,-0.7398316,0.660289,0.013334355,200.0,-0.0038256666,3.3553855,2652,0.9910145
6,3.4546652,0.044149492,0.644047,1.1028533,0.2564928,840.0,0.0006710345,4.814408,0.23980074,0.11381505,-0.7418796,0.6578801,0.013183022,200.0,-0.0038392,3.3581636,2651,0.98961496
7,3.4544628,0.04441979,0.68009776,1.1198694,0.25648347,840.0,0.00068,4.8092065,0.23977804,0.11307693,-0.74820733,0.65499747,0.013184689,200.0,-0.0037872,3.360932,2650,0.9893687
8,3.454831,0.044861976,0.72547615,1.1380737,0.2549499,835.0,0.00069448276,4.7972093,0.23590805,0.11116382,-0.74662006,0.6549526,0.012972822,200.0,-0.0037128,3.36051,2649,0.9876263
9,3.454204,0.044695918,0.7503867,1.146144,0.2549454,835.0,0.00069655175,4.797652,0.23851325,0.110463776,-0.7637904,0.6419255,0.012794511,195.0,-0.0037204,3.3367186,2648,0.98746157
10,3.4543192,0.04446147,0.6832029,1.1273998,0.2518882,825.0,0.00069285714,4.7843585,0.24188341,0.11372507,-0.75747734,0.6486838,0.013302334,200.0,-0.0038024,3.3576381,2647,0.9855783
11,3.4540422,0.04438052,0.6902092,1.1307341,0.25188893,825.0,0.00069285714,4.787881,0.24206878,0.11393435,-0.75269717,0.6498826,0.013308689,200.0,-0.0038392,3.3582253,2646,0.9856684
12,3.4544995,0.04502631,0.70811707,1.1384251,0.25188753,825.0,0.00069655175,4.7844887,0.23860732,0.11193536,-0.7547644,0.6493994,0.013122356,200.0,-0.0037276,3.3625684,2645,0.98401356
13,3.453421,0.04395687,0.63878536,1.1162701,0.25035653,820.0,0.00067928573,4.7794347,0.23860756,0.11161635,-0.75749665,0.64795154,0.013127733,200.0,-0.0037428,3.3588881,2644,0.9838276
14,3.453792,0.04423198,0.67128646,1.1288695,0.24883072,815.0,0.0006907143,4.7694907,0.24091929,0.11582654,-0.74127984,0.66107714,0.013578822,205.0,-0.0037573334,3.3794124,2643,0.9822271
15,3.453827,0.04432518,0.6861689,1.1353649,0.2488299,815.0,0.000695,4.7691355,0.24058786,0.11534292,-0.7378555,0.6622436,0.013562244,205.0,-0.003739,3.3809185,2642,0.98203087
16,3.4536207,0.044346698,0.71210146,1.1465483,0.24883124,815.0,0.0006992857,4.7670293,0.241,0.115334034,-0.73791134,0.660475,0.013584511,205.0,-0.0037823333,3.3808067,2641,0.9820509
17,3.4542708,0.045128956,0.73996115,1.1547341,0.24882981,815.0,0.00071714283,4.769352,0.24056293,0.11212845,-0.76479936,0.64278805,0.013229311,200.0,-0.0037052,3.3606992,2640,0.9801779
18,3.4539115,0.04501893,0.7487661,1.1607038,0.24882782,815.0,0.000715,4.7671504,0.2416839,0.11252717,-0.7666842,0.6403714,0.013290178,200.0,-0.0037352,3.3631048,2639,0.9806235
19,3.4536154,0.044148482,0.6830208,1.1344997,0.24730597,810.0,0.0007051852,4.76279,0.23696074,0.11037596,-0.75417006,0.6465811,0.013029444,200.0,-0.0037056,3.3648493,2638,0.9786284
20,3.453479,0.044447213,0.69566435,1.142801,0.24730198,810.0,0.00071185187,4.762962,0.2371917,0.110071465,-0.7633647,0.641877,0.013048289,200.0,-0.0036684,3.3631349,2637,0.97850776
21,3.4537497,0.044693697,0.73939687,1.1566387,0.24731514,810.0,0.00071071426,4.7577877,0.2390338,0.11395647,-0.73802453,0.6613236,0.013473334,205.0,-0.0037724,3.3780484,2636,0.9768703
22,3.453481,0.04471471,0.73623675,1.1554769,0.24731007,810.0,0.0007237037,4.7593465,0.23891333,0.114126526,-0.7416074,0.6597156,0.013465,205.0,-0.0037724,3.3817625,2635,0.9768019
23,3.4535148,0.04467035,0.7562538,1.1658453,0.24578628,805.0,0.0007259259,4.7500434,0.23947667,0.11408559,-0.7440981,0.65649754,0.0134969335,205.0,-0.0037724,3.3826165,2634,0.9769223
24,3.4533594,0.04434929,0.6722578,1.135316,0.24577616,805.0,0.0007074074,4.7559276,0.23716024,0.111866444,-0.7462221,0.65319,0.013372555,205.0,-0.0036904,3.3832998,2633,0.97537374
