Cycle,slope,intercept,Tavg,IR,chargetime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
2.0,0.00998658752596597,0.010424697695783379,32.939408024702615,0.016575078,11.652421666666669,-0.14239318267419435,-6.888448424586428,3.481868411320207,786.0,0.9911022827416978
3.0,0.009967067032458607,0.010370990643685527,33.04455808545456,0.016582273,11.652196666666685,-0.1267499086375181,-6.674603439181366,3.46484926756109,785.0,0.9922815096135488
4.0,0.010044440276099206,0.010471362082298886,32.9960785625,0.016587827,11.735339999999997,-0.08381789811227748,-6.6574660373558165,3.4500165647946592,784.0,0.9930773795919826
5.0,0.010004327082480608,0.010391584964583872,33.034698610659404,0.016545463,11.652274999999948,-0.13116544170853442,-6.686237534919762,3.4519849666671893,783.0,0.9936099033237117
6.0,0.010056759216717476,0.010433876073915755,33.016690862005476,0.016491279,11.652146666666644,-0.13084212186812463,-6.794672949960028,3.530772942464355,782.0,0.9942066647291907
7.0,0.010011166245819618,0.010359908580991208,33.02619854136034,0.01641888,11.735541666666661,-0.12903606012770352,-6.629250861596138,3.4428972161861444,781.0,0.9946236923212937
8.0,0.009981689878138276,0.010297857555737927,32.996228958408544,0.01634066,11.652010000000034,-0.08430336861222082,-6.64203258206925,3.432018903695313,780.0,0.99479665437404
9.0,0.00985406101467579,0.010128829461592789,33.02155920606602,0.016249046,11.652061666666668,-0.08321017615782143,-6.595461491392182,3.477359971162358,779.0,0.9950202165270461
10.0,0.009841963104946762,0.010109548145620666,33.00305847166362,0.016196392,11.73505166666667,-0.13404592496553291,-6.519206566579778,3.407582742494409,778.0,0.995166938007353
11.0,0.009830840809670562,0.01008630559506872,32.96889221047792,0.016150188,11.652495000000028,-0.13360025116836619,-6.392896836657107,3.354957795240629,777.0,0.9952758504908116
12.0,0.009795352873052878,0.010027830320099258,32.526136111312326,0.0,11.651725000000079,-0.08457734692665728,-6.485502754875363,3.4601547222588516,776.0,1.0
13.0,0.009803542102516407,0.010054152590230903,32.393739916211324,0.016270947,11.735238333333351,-0.09534803417372625,-6.446951439424851,3.3559258585169274,775.0,0.9919430156343022
14.0,0.009848446357639127,0.010052751242458927,32.81967541296304,0.016120054,11.65196833333345,-0.1343921453265387,-6.522466984892812,3.3835639597363727,774.0,0.995252431485301
15.0,0.009797150847320121,0.009979439603377532,32.822313382727295,0.016096748,11.652171666666739,-0.133266952401438,-6.544945190540089,3.386635199837034,773.0,0.9962494791857709
16.0,0.009859026410386143,0.010082896153001116,32.68773510018549,0.016137289,11.652328333333328,-0.13280074611340967,-6.552234749856411,3.4129268147701426,772.0,0.9964214066639768
17.0,0.009855029223393003,0.010070647440916366,32.697389430894255,0.016119121,11.652194999999969,-0.1337947348248939,-6.4655827809018875,3.403077143869996,771.0,0.9967314028172405
18.0,0.009801292194814943,0.010001384945509551,32.69605374418598,0.016123168,11.735338333333493,-0.08152252567515597,-6.540365113270461,3.411294912370703,770.0,0.9968344840623792
19.0,0.009831333538978224,0.010050626793132442,32.700295984432266,0.016121097,11.736013333333297,-0.13436677090510674,-6.48379877862464,3.370305725301892,769.0,0.9969859081542344
20.0,0.009857541260237978,0.010080936703972289,32.648459298453226,0.016137872,11.73511833333323,-0.13292805422367224,-6.514865228561088,3.406640009924401,768.0,0.9970635952970122
21.0,0.009800531413191406,0.010009951953183717,32.679935791512946,0.016145784,11.735384999999951,-0.13380595961424072,-6.473929398057694,3.3901359831271756,767.0,0.9971455147901834
22.0,0.009818493911611733,0.010025145544885712,32.67690428467813,0.016130904,11.735359999999977,-0.13454319273162021,-6.350663779003292,3.352253590929351,766.0,0.9972597882508072
23.0,0.009832643155551562,0.01005341550966614,32.70484728818183,0.016130663,11.65181333333312,-0.13401868779398998,-6.487302984261474,3.3708462581210616,765.0,0.9973024879636656
24.0,0.009805300687411218,0.010018357281474313,32.687511292792784,0.016139584,11.735530000000047,-0.13506340557457727,-6.495785877668079,3.375443771067134,764.0,0.9973402029082831
25.0,0.0098340949503365,0.010067612408588032,32.724356215328484,0.016136453,11.652261666666648,-0.13586829977753195,-6.7613396663197065,3.424046139603723,763.0,0.9974213699836066
26.0,0.0098347468369982,0.010069242168856355,32.69477456749555,0.01612369,11.735414999999922,-0.1328856963517392,-6.510303599151796,3.3711178604303487,762.0,0.9975007500665418
27.0,0.009801569293984678,0.010033456429164278,32.7699047488909,0.016135296,11.735546666666778,-0.13373272379724416,-6.550034984403255,3.36330809211896,761.0,0.9975375244888495
28.0,0.009762060165441115,0.00999357564826144,32.75036418190122,0.01613226,11.652261666666892,-0.08676224496799105,-6.422705541538361,3.3501089809141487,760.0,0.9975788134182436
29.0,0.009762826280416192,0.010012252529995132,32.71539770566727,0.016137712,11.652123333333293,-0.13345644553960115,-6.61832016517775,3.3839616868393763,759.0,0.9975096850284836
30.0,0.009774621988217325,0.010032417596228438,32.63593903981904,0.01615157,11.652153333333263,-0.13293957834588307,-6.561895686062011,3.363896184379865,758.0,0.9975712892397663
31.0,0.009740054986289949,0.010001981696775068,32.60392271377135,0.016161004,11.652376666666775,-0.14529538704278094,-6.48417924075043,3.353815547791055,757.0,0.9976513276883183
32.0,0.009726527979388248,0.00999013076623376,32.66518624329338,0.016144108,11.652331666666578,-0.1337919189801406,-6.438352619909428,3.321095645293314,756.0,0.9976701381345117
33.0,0.009712095317143376,0.009987173761686348,32.59628749079196,0.016129872,11.652424999999978,-0.13286078645230262,-6.417771582431751,3.3356273598888015,755.0,0.9976391949505238
34.0,0.009725620477363328,0.010007047692839286,32.570470272317365,0.016155588,11.65208500000008,-0.1338344462042871,-6.490941982896059,3.320900281111442,754.0,0.9977207382347713
35.0,0.009728205452895588,0.010009683672865009,32.615230297272674,0.016127387,11.652556666666836,-0.13351133630568157,-6.535448568753516,3.359789297963908,753.0,0.997690923677555
36.0,0.009719760099627097,0.010018743560514501,32.617874288073374,0.01612686,11.652489999999913,-0.13459840207280532,-6.466998292660798,3.323967435153221,752.0,0.9976853745959281
