Cycle,slope,intercept,Tavg,IR,chargetime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
1.0,0.00970081960772348,0.009823901723464592,33.248221187500064,0.017688664,10.25699666666648,-0.094168078318115,-6.3623009824375005,3.306860405069171,486.0,0.9938249888020844
2.0,0.009503180565514557,0.009690165534366831,32.37512375122743,0.017536523,10.136645000000135,-0.10148173483902193,-6.145450749130387,3.1459874828173047,485.0,0.9964674346254351
3.0,0.010073498001157793,0.010213318198282634,32.486803531045794,0.017950749,10.232200000000011,-0.09638301133137193,-6.642174883682478,3.4678122940648444,484.0,0.9974119748289964
4.0,0.009839105776740294,0.009851245904459079,33.16856848464727,0.017520215,10.209760000000097,-0.13513044909950891,-6.475801705665561,3.3545871578028095,483.0,0.9985646435859407
5.0,0.00965749669267291,0.009842977628317888,32.66147246128227,0.017314211,10.127346666666805,-0.10417830068706244,-6.490159623924372,3.2798538110986244,482.0,0.9980706426901074
6.0,0.009938575563548546,0.01004074421853517,32.85784715627531,0.017555431,10.223920000000119,-0.09254459249294586,-6.529112021629194,3.382424953082653,481.0,0.9986547514474862
7.0,0.009860449202058797,0.00984064757617088,33.18449771705741,0.017381623,10.125095000000147,-0.1371843046957019,-6.402799960096925,3.3720746536393227,480.0,0.9992850381422269
8.0,0.00968879867355019,0.009858685817520705,32.32898884227648,0.017306957,10.20425166666658,-0.09318445264849269,-6.298960642149346,3.24222059332024,479.0,0.9984005386239574
9.0,0.009906113659793016,0.009996211362332912,32.572011472668784,0.017512644,10.13720000000006,-0.13405660526663266,-6.280311027304815,3.357129129103033,478.0,0.9990570521391062
10.0,0.009668461255086035,0.009655798841093485,32.90361116244067,0.017268233,10.207491666666465,-0.11400469085038348,-6.145787722766782,3.255906347873982,477.0,0.9994007171536705
11.0,0.009906196445259401,0.01020165360433944,32.05102301596177,0.017631648,10.143186666666589,-0.1297498455266312,-6.584611702613432,3.3508143706924987,476.0,0.9984048473158816
12.0,0.010107149459828385,0.010296727911099415,32.57877371178344,0.017395318,10.134653333333457,-0.1074475071704366,-6.596563645479706,3.4784326349125583,475.0,0.9991989579709584
13.0,0.010340861702032578,0.010479658691124112,32.843491923387084,0.017334122,10.213468333333246,-0.1330558251535447,-6.560399540680261,3.5527928523458305,474.0,0.9996536186361791
14.0,0.009975768927692145,0.010226550261723581,32.3110267201987,0.017495418,10.22400000000004,-0.09046544922678272,-6.420522676977855,3.364377473355054,473.0,0.9978845259324244
15.0,0.01006779108945314,0.010245471913745344,32.85094881153536,0.017258745,10.129916666666638,-0.09738361038350139,-6.57395470585999,3.459088714344212,472.0,0.9995032827549101
16.0,0.010278092699034973,0.01043677519515436,32.89999376275295,0.017272234,10.122848333333241,-0.09616264079337943,-6.4060767081856085,3.4881252640484033,471.0,0.9997107556377829
17.0,0.010064134110733407,0.010329214035309304,32.451389150200846,0.017486745,10.224776666666731,-0.0865935176411482,-6.676819536332439,3.43968776223216,470.0,0.9990651075196602
18.0,0.010150202688059422,0.010289115225341913,33.22698212418305,0.017098719,10.207693333333493,-0.13782768480486857,-6.411777064432028,3.4514606283457874,469.0,0.9996738507547797
19.0,0.009296012473707389,0.00939805836657829,32.9648551938111,0.017044747,10.198626666666435,-0.09145523152220593,-5.701649703694345,2.9641258810533424,468.0,1.0
20.0,0.00998463548821461,0.010193079476585286,32.69207384887459,0.017317804,10.14358666666667,-0.10986246038579522,-6.670489731635318,3.426828759177628,467.0,0.99948942000698
21.0,0.009811513435650945,0.009860607135870478,33.45682720692419,0.017018802,10.203373333333486,-0.13682132350819687,-6.240821077549938,3.3227957166603734,466.0,0.9999225372125797
22.0,0.009516570463739348,0.009651281421867138,32.87414531087667,0.01677506,10.116829999999997,-0.09600096625989944,-5.873013844896282,3.1020238926566837,465.0,0.9994764939312073
23.0,0.009803078711579778,0.010047950779667358,32.51453141181176,0.017269297,10.137021666666746,-0.13314526245266647,-6.265198511938725,3.28437353716588,464.0,0.9990989213845437
24.0,0.009674335563121595,0.009843650461116411,33.08564979433201,0.017030558,10.125196666666307,-0.13595656415572477,-6.207014050742708,3.2368668315042015,463.0,0.9994423053974608
25.0,0.009319697382470812,0.009673041194799692,32.31888575122352,0.016857166,10.207131666666829,-0.13368986948269415,-6.119256186142538,3.0388047712901245,462.0,0.9987770808312478
26.0,0.009696384127942872,0.009922092210983125,32.76943631506843,0.017125331,10.137116666666891,-0.09844613658417199,-6.20768298252133,3.225864812834247,461.0,0.9993069562707109
27.0,0.00970217377581566,0.0099568793781012,33.33167601233547,0.016907502,10.12682333333311,-0.09679357692580952,-6.313764295247885,3.250145363853672,460.0,0.999410083875245
28.0,0.009626428103193906,0.009996933416705234,32.64501221862354,0.017085774,10.12829666666706,-0.09311040330983611,-6.278065195841643,3.186809757204103,459.0,0.9987025217275156
29.0,0.009837843726508037,0.010092011862316242,33.11917919934909,0.017060544,10.21510500000004,-0.13623587179454621,-6.238402463877757,3.2694436232371893,458.0,0.9994204809361926
30.0,0.009572460709574664,0.009726904335243808,33.42246751663889,0.016953623,10.208719999999934,-0.13625067404729777,-6.04335684464088,3.1614315863198432,457.0,0.9993802040334228
31.0,0.009787464315966091,0.0102524568239212,32.291435536267336,0.017283611,10.23124000000001,-0.09544770702983596,-6.30536302891697,3.2286181334670307,456.0,0.9981006161991455
32.0,0.010001062878897769,0.010430912691090376,32.96945292098971,0.017058132,10.218359999999908,-0.13430357972106294,-6.6585963214070585,3.386377676443132,455.0,0.9987915055824723
33.0,0.010407655890798692,0.01080669188919373,33.06813268996717,0.017142097,10.131196666667044,-0.1325263013302315,-6.517158063522198,3.511589672618095,454.0,0.9990304506498351
34.0,0.010058159066027372,0.010646542103289677,32.22845076747966,0.01746154,10.160050000000046,-0.15342156282046238,-6.577672638589499,3.400803684435356,453.0,0.997927425517235
35.0,0.010508518683964341,0.011092170997180016,32.75733670645162,0.017230842,10.223638333333172,-0.09412791859089777,-6.812124799742265,3.5809816103851504,452.0,0.9985123772795556
