Cycle,slope,intercept,Tavg,IR,chargetime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
1.0,0.010498329813541126,0.010601236184345279,33.045901101243146,0.015937412,10.042158333333402,-0.13752462448227415,-6.858274616825994,3.698263556877825,1038.0,0.9953395411296396
2.0,0.010515812480291738,0.010599001098166475,32.999453451119706,0.015903223,10.042160000000148,-0.13852851955958576,-6.831123040576975,3.705344520176454,1037.0,0.996377672690339
3.0,0.010517267598906206,0.01056648845431675,32.986106158521984,0.015871447,10.041803333333275,-0.13799869896774647,-6.8343740625228,3.7009646567448344,1036.0,0.9971749741259008
4.0,0.010530833587051393,0.010575378088706728,32.96533906429843,0.015848698,10.042139999999927,-0.13942717986711015,-6.868770947983011,3.711657159611567,1035.0,0.9977058252102468
5.0,0.010526489095369978,0.010563942107340915,32.92438086431299,0.015835447,10.040763333333356,-0.13781984009446113,-6.805585583215516,3.698625040234917,1034.0,0.998186740144854
6.0,0.010575315945743163,0.010588699765547273,32.92017782496663,0.015834689,10.041879999999946,-0.13819079851969115,-6.864894621982619,3.7329810274135844,1033.0,0.9985532491244639
7.0,0.010597727777272555,0.010607556223871094,32.96112926278606,0.015814506,10.041746666666587,-0.13920995979826983,-6.839213229899002,3.744451494699484,1032.0,0.9988640457579103
8.0,0.010621889311788016,0.010627407918124629,32.98548822185499,0.01580755,10.04143166666666,-0.1390497148924344,-6.9241308442181095,3.7575086461654883,1031.0,0.998996432453392
9.0,0.010520153110549406,0.010496465747607882,33.02448068168433,0.01580194,10.04082500000004,-0.14015797062385002,-6.823437417442719,3.718374139852192,1030.0,0.9991781031474029
10.0,0.010496808247009137,0.010464568304974926,32.920152061027984,0.015798753,10.041381666666712,-0.13971629420074347,-6.814054401094195,3.7143079898478404,1029.0,0.9994472552679147
11.0,0.010503515000918534,0.010476236950160702,32.95559231205811,0.015783187,10.042146666666667,-0.13937666566013202,-6.812250607824426,3.7023352353100183,1028.0,0.999577965003144
12.0,0.010478790736073702,0.01047715734813177,32.96135123671469,0.015812909,10.042013333333307,-0.13896975001840187,-6.788714993814638,3.690966782423303,1027.0,0.9995993928285913
13.0,0.010471572922945921,0.010465805819418833,32.87884640065013,0.015814846,10.040509999999873,-0.13961365253709807,-6.794760064869583,3.6868627144786674,1026.0,0.9996451365776987
