Cycle,slope,intercept,Tavg,IR,chargetime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
1.0,0.010368794136583464,0.010608575618333557,32.35723458560524,0.0,10.051711666666666,-0.13051108182872537,-6.914275633767878,3.6067931163052345,771.0,0.9946000401138277
2.0,0.010376425451223465,0.010558479378755512,32.89082417263006,0.0,10.051235000000004,-0.1321502348229943,-6.919938375953831,3.6243320484961004,770.0,0.995510444721913
3.0,0.010396855099077389,0.010532003366930791,33.016157991163254,0.0,10.051200000000001,-0.1329274519915917,-6.931750542483327,3.6558692457168163,769.0,0.9963786439061157
4.0,0.010414673705137845,0.01054402977865727,33.046610328812115,0.0,10.052571666666669,-0.13319878325277298,-6.881915190487032,3.649878077329296,768.0,0.996052578994174
5.0,0.010408119150069511,0.010502922869423089,33.02909565983618,0.0,10.052623333333335,-0.13377424864267054,-6.915073514820348,3.6562375693202482,767.0,0.9970382437165276
6.0,0.010392295814264537,0.010460736704436636,32.96146025514756,0.0,10.051320000000002,-0.1348280756151557,-6.846622656798053,3.6388106664061652,766.0,0.9976894397920953
7.0,0.010372114800539012,0.010441063258842387,32.98762745721794,0.0,10.051638333333297,-0.13525662836974184,-6.890605501482845,3.6391788626099224,765.0,0.99782698091904
8.0,0.010364625622231586,0.01042916112745709,32.954322128144526,0.0,10.05256833333333,-0.1363120300616456,-6.885038535287423,3.644021479756365,764.0,0.9980012183548027
9.0,0.010360903863817538,0.010434487300588434,32.90814229178548,0.0,10.053136666666676,-0.13619940594436042,-6.824135395029279,3.6234437525570886,763.0,0.9980627523688262
10.0,0.010343903288567779,0.010407586741807327,32.870158782920946,0.0,10.052276666666694,-0.13459457576834905,-6.808902145568513,3.6197458310837596,762.0,0.9981694798013432
11.0,0.010338393606663719,0.010408643364573252,32.93025553867603,0.0,10.053103333333334,-0.13704503921742592,-6.843624982981764,3.623831720352286,761.0,0.9981643441856054
12.0,0.010337381252936548,0.010409500387547548,32.89959378151738,0.0,10.052550000000034,-0.13588175409673386,-6.8477510684381455,3.6201076273650994,760.0,0.9983233615238176
13.0,0.01032948299571582,0.010404193878621282,32.79069685791684,0.0,10.050983333333352,-0.13556416805765856,-6.798906261251251,3.6160614441771353,759.0,0.9984369053190413
14.0,0.010322243029307494,0.010402450884876388,32.78107761950196,0.0,10.051868333333429,-0.13610950233682279,-6.7855683729264396,3.6037519417382624,758.0,0.9985794886868923
15.0,0.01031118652045362,0.01039369804523533,32.85481740910652,0.0,10.052406666666624,-0.13686376539562628,-6.867531223529303,3.6133014841756745,757.0,0.9986957403522323
16.0,0.010303485081876585,0.010391895654429106,32.0540209196611,0.0,10.052830000000055,-0.1373443718449738,-6.816561487692986,3.6007039361070063,756.0,0.9987159093158575
17.0,0.010299640241878736,0.010392077397697635,31.34437770641733,0.0,10.051723333333333,-0.13672835856916954,-6.759649515083836,3.596904176424326,755.0,0.9988106847699302
18.0,0.010316477079043547,0.010402202125636644,31.430091166826855,0.0,10.051621666666687,-0.13648359474719982,-6.825737848117801,3.6143020879888996,754.0,0.9989733437265748
19.0,0.010324827478626519,0.01041141674949582,31.549030759868668,0.0,10.052241666666669,-0.13776707111356393,-6.791846655139087,3.611451720561744,753.0,0.9989748377238802
20.0,0.010352056223055787,0.010440737129599543,31.702230540810582,0.0,10.052013333333283,-0.13681948079146564,-6.840242812084414,3.6291583927992788,752.0,0.9989719431041006
21.0,0.010363314370532919,0.010438153434224627,31.87357503505372,0.0,10.052211666666699,-0.1370808251457362,-6.796161117512266,3.631469374169374,751.0,0.9991763406104698
22.0,0.010384784653430918,0.010446147193575925,31.924194534598666,0.0,10.051986666666684,-0.13857375645919404,-6.795731789982541,3.642019927308235,750.0,0.9993136016129195
23.0,0.010366750673297408,0.010429209914460696,32.03868098773669,0.0,10.051094999999986,-0.13841599327182283,-6.773864912459716,3.6267136173300365,749.0,0.9993214450987737
24.0,0.01036460977536768,0.010423425601108495,32.00676030683129,0.0,10.051691666666738,-0.13930810461139495,-6.82724404737007,3.6389529294646676,748.0,0.9993760693752589
25.0,0.010379300832266894,0.010442913362140984,32.04755117749707,0.0,10.051391666666555,-0.1393218423554608,-6.83753256014483,3.6482574011514317,747.0,0.9994785015655225
26.0,0.010376342054595577,0.010442266388793083,32.03002784648182,0.0,10.052441666666466,-0.13996250317632877,-6.808669062201776,3.642177559124089,746.0,0.9994765406940589
27.0,0.01037626744890391,0.010450347836637295,32.01933455755512,0.0,10.05210166666681,-0.14014553961708526,-6.818483388238924,3.6355022279861564,745.0,0.9995976478506421
28.0,0.01038567691664538,0.010472660910923286,32.004989234584045,0.0,10.050915000000048,-0.13910579394814332,-6.802192076227567,3.6357536021749723,744.0,0.9996109070767292
29.0,0.010364334751109334,0.010455025268166569,32.02128922886416,0.0,10.050875000000087,-0.1382962790557271,-6.77344245091814,3.623498107496286,743.0,0.9995045531435386
30.0,0.010373123871363969,0.010474970866138794,32.0146050948091,0.0,10.052146666666522,-0.13991334737478994,-6.782088403943275,3.619112797111311,742.0,0.9995466651925894
31.0,0.010336592977439657,0.01044591015772756,31.954660770914607,0.0,10.05150333333319,-0.13933657563136814,-6.781337407103854,3.6165785499675165,741.0,0.9995810271306176
32.0,1.4825099229954912,-0.07472009336433155,31.86741628454965,0.0,10.05213166666678,-0.13840426600958003,-6.785523838878192,3.6026319774886497,740.0,0.9995943797315363
33.0,0.010308701645108446,0.01044573968962555,31.769642976132975,0.0,10.051838333333338,-0.1396832057979065,-6.7855695638730955,3.592716130347327,739.0,0.9995814940047757
34.0,0.0103092082950773,0.010469692909020766,31.665433573398417,0.0,10.051166666666782,-0.13666326954194843,-6.791174433409944,3.58659604034681,738.0,0.9995823343782602
35.0,0.010279866593785908,0.010457777009212046,31.56144657615126,0.0,10.051036666666672,-0.13736182212765818,-6.74529514062547,3.5617456615815026,737.0,0.9995823343782602
36.0,0.010278901387967583,0.010482850352290346,31.511629157703922,0.0,10.051531666666657,-0.13758299064650995,-6.7486037640979815,3.5567128574633853,736.0,0.9994861583017135
37.0,0.010286112864318952,0.010506844612868821,31.44761797410988,0.0,10.051754999999927,-0.13725416755297182,-6.736610264432859,3.5512798086337267,735.0,0.9994849444289028
