Cycle,slope,intercept,Tavg,IR,chargetime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
1.0,0.009083700052337313,0.009752542255582192,30.456733564224862,0.0,10.052976666666666,-0.14998446194881226,-5.968195154468285,2.866187914325182,856.0,0.9963783010376795
2.0,0.009112334200860762,0.009732303395821953,30.785810086275497,0.0,10.052605000000002,-0.1329925588833876,-6.010466415413732,2.895662396462483,855.0,0.9971915642503327
3.0,0.009142248849228126,0.009729452659356352,30.897963874390957,0.0,10.05010833333334,-0.13441663001489912,-6.015724779283086,2.924100403055528,854.0,0.9975307991467876
4.0,0.009152656094165885,0.009716927251484974,30.96216757099022,0.0,10.051501666666688,-0.1345107120605461,-5.975012222666275,2.9205104386316765,853.0,0.9978867035919525
5.0,0.009151713951119791,0.009697919660215928,30.9889190456687,0.0,10.051901666666678,-0.13509991727982723,-6.038688857150016,2.938427779665629,852.0,0.998283802898873
6.0,0.009129608145555902,0.009653780030829721,30.954510199916303,0.0,10.051101666666666,-0.13741302121951465,-6.014793391568638,2.927975332278848,851.0,0.9982693367962566
7.0,0.009098493947882667,0.009618170862454003,30.956552329072426,0.0,10.051478333333337,-0.13695151474208295,-5.976877479196599,2.9081453770175085,850.0,0.9984512648020084
8.0,0.009093210491523748,0.009600447730710301,30.931595218524365,0.0,10.051719999999962,-0.13780091832288147,-5.9564287553653,2.9073144160520275,849.0,0.9985246491371355
9.0,0.009079491512353677,0.009587965551337386,30.944584871953932,0.0,10.051440000000003,-0.1367341256574905,-5.93289179002644,2.89469324663051,848.0,0.9985389236357437
10.0,0.009054591584914175,0.009553139512871003,30.904889977699455,0.0,10.050914999999986,-0.1379282418946664,-5.940509773958962,2.8898283686830104,847.0,0.9984837416813923
11.0,0.00903675115970371,0.009533649301417159,30.876821669011473,0.0,10.051183333333393,-0.13795488445606727,-5.9278336160907115,2.885358636705544,846.0,0.9986590593488627
12.0,0.009052804042146232,0.009557915193244896,30.874540374606994,0.0,10.052023333333333,-0.13751708694653286,-5.938879458265472,2.882479425523653,845.0,0.9988672371037332
