Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.095734,0.05721717,-1.211895,0.09274984,0.5848684,1202.034,0.00017290717,3.517124,0.29911247,0.09259345,-1.161854,0.3219199,0.08905546,1094.5381,-0.00032234835,2.0638592,188,1.0
2,4.0990257,0.059880458,-1.2251918,0.08203141,0.6022189,1237.682,0.00016897713,3.565308,0.2993355,0.09271533,-1.1609304,0.32263753,0.0890784,1093.734,-0.00032300397,2.0636973,187,0.9925375
3,4.0989766,0.058672898,-1.2183349,0.085395984,0.5936282,1220.0121,0.0001718537,3.5414653,0.29955494,0.09285039,-1.1613233,0.3219857,0.089271,1096.2401,-0.00032315584,2.0644672,186,0.9836769
4,4.0991054,0.059896834,-1.2248396,0.081080735,0.6000018,1233.1122,0.00017027222,3.5650623,0.29964817,0.09292434,-1.1600403,0.32331097,0.08929891,1096.3381,-0.00032375817,2.064319,185,0.9743595
5,4.096099,0.058534984,-1.2112691,0.08948846,0.5959094,1224.7141,0.00017310226,3.5415199,0.29939777,0.09291304,-1.1598884,0.3247043,0.08908263,1093.6421,-0.00032416516,2.0633538,184,0.96549606
6,4.0959415,0.05864116,-1.2128057,0.090536654,0.5961143,1225.1022,0.00017412993,3.5409112,0.29941148,0.09300205,-1.1589481,0.32596526,0.08903866,1092.8422,-0.000324959,2.06263,183,0.9557991
7,4.09847,0.059943937,-1.2226067,0.08093498,0.6004427,1233.9681,0.00017239188,3.5654345,0.2997996,0.093044065,-1.1588708,0.3251572,0.08924582,1094.5361,-0.00032480664,2.063635,182,0.9480953
8,4.098282,0.059975,-1.2230561,0.08052901,0.6006404,1234.3761,0.00017258468,3.5647461,0.29957816,0.09300205,-1.1581225,0.32774404,0.08904466,1092.0421,-0.00032508918,2.0622988,181,0.93839264
9,4.0972486,0.058714647,-1.2134063,0.088192716,0.59472185,1222.1941,0.00017400898,3.5409868,0.29958388,0.093087204,-1.1575395,0.32692057,0.08920123,1095.1342,-0.00032566668,2.0632362,180,0.9295387
10,4.099227,0.05998709,-1.2238137,0.07980028,0.5968241,1226.5142,0.00017256211,3.5654457,0.2997494,0.09304855,-1.1586546,0.32692388,0.08918246,1093.732,-0.0003250768,2.0626388,179,0.91992855
