Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.095436,0.058093548,-1.2069243,0.08841924,0.6032428,1242.774,0.00016622631,3.5432787,0.314639,0.09397754,-1.1320176,0.28498843,0.11713123,1342.8201,-0.00031374765,4.655121,337,1.0
2,4.095243,0.058377348,-1.2112489,0.09189054,0.60107565,1238.264,0.00016830045,3.5407841,0.31578675,0.094183065,-1.1347009,0.282868,0.116673194,1332.6161,-0.000314434,4.6490016,336,0.99937534
3,4.096472,0.05839569,-1.206415,0.092651084,0.6018641,1239.862,0.00016913393,3.542942,0.31487605,0.094195634,-1.1353108,0.284294,0.11634974,1332.916,-0.00031515682,4.6471586,335,0.9973426
4,4.0975804,0.05964402,-1.2137048,0.08663915,0.60988,1256.3961,0.00016778838,3.5663688,0.31535044,0.09441645,-1.1369928,0.28304628,0.116416745,1330.718,-0.0003151295,4.6457906,334,0.99530363
5,4.100418,0.059776966,-1.2271808,0.0777241,0.6002165,1236.488,0.00016824897,3.5663393,0.3156081,0.0944848,-1.1366656,0.2827374,0.11657168,1331.916,-0.00031537208,4.6477427,333,0.99254227
6,4.0991983,0.059726052,-1.2213907,0.08071777,0.6030352,1242.2542,0.00016697471,3.565835,0.31550825,0.094511665,-1.1367447,0.2840834,0.116603136,1333.3162,-0.0003150208,4.64779,332,0.9894252
7,4.097634,0.059840884,-1.2180165,0.08527178,0.6077819,1252.0042,0.00016791321,3.5658076,0.3152821,0.094543934,-1.1349276,0.28637174,0.116449386,1331.9161,-0.0003160507,4.6459656,331,0.9851165
8,4.0961328,0.058413614,-1.2096496,0.08784009,0.5971435,1230.0541,0.0001708527,3.542079,0.31536922,0.0947504,-1.1331924,0.28936163,0.11640289,1330.3141,-0.00031727686,4.6473393,330,0.98058987
9,4.0987706,0.059680652,-1.2180207,0.08265711,0.60217816,1240.4181,0.00016886936,3.5663402,0.31538698,0.09486402,-1.134834,0.28961545,0.11653042,1332.8141,-0.0003176857,4.645457,329,0.9766183
10,4.0989246,0.05984385,-1.2217543,0.080886744,0.6016656,1239.3641,0.00016954483,3.5656745,0.31642526,0.09451112,-1.1348108,0.2860514,0.116309404,1328.3141,-0.00031803056,4.6410704,328,0.9721794
11,4.0962987,0.058460843,-1.2082589,0.08784882,0.59616256,1228.0261,0.00017263138,3.541903,0.31545573,0.094941,-1.1328093,0.29036698,0.116467625,1331.0161,-0.0003183582,4.645456,327,0.96816826
12,4.098741,0.059899997,-1.2216265,0.08106185,0.60183936,1239.7281,0.00016876367,3.5656753,0.31539446,0.09492109,-1.1321286,0.29097244,0.116483495,1331.8141,-0.00031866427,4.64513,326,0.96425104
