Cycle,SOH
0.0,0.9733395525820742
0.001145475372279496,0.9801961308443616
0.002290950744558992,0.9835379425577232
0.003436426116838488,0.9865246563743244
0.004581901489117984,0.987636431676668
0.0057273768613974796,0.989025475199769
0.006872852233676976,0.9909663527450855
0.008018327605956471,0.9915095390255206
0.009163802978235968,0.9924467380407191
0.010309278350515464,0.9925148390072212
0.011454753722794959,0.9929461451284017
0.012600229095074456,0.9931980106076879
0.013745704467353952,0.9939390139812962
0.014891179839633447,0.9939649572066295
0.016036655211912942,0.9943260004258644
0.01718213058419244,0.9949243160601337
0.018327605956471937,0.9952264465385056
0.019473081328751432,0.9955134434687651
0.020618556701030927,0.9958096286246657
0.021764032073310423,0.9959852858795307
0.022909507445589918,0.996828440702894
0.024054982817869417,0.9971057089236521
0.025200458190148912,0.9983028806760551
0.026345933562428408,0.9978029331045086
0.027491408934707903,0.9981569500335495
0.0286368843069874,0.9993995224302856
0.029782359679266894,0.9991357663060536
0.030927835051546393,0.9984271919641137
0.032073310423825885,0.9991617095313887
0.033218785796105384,0.9992422416266974
0.03436426116838488,0.9994260061394802
0.035509736540664374,0.992478626588525
0.03665521191294387,0.9793983766653354
0.037800687285223365,0.9987390511519846
0.038946162657502864,0.9983763864811671
0.04009163802978236,0.9981547880981058
0.041237113402061855,0.9982607229348863
0.042382588774341354,0.9985088050271435
0.043528064146620846,0.9976721360101154
0.044673539518900345,0.9973348740807719
0.045819014891179836,0.9977451013313695
0.046964490263459335,0.9979791308432375
0.048109965635738834,0.9973781127896619
0.049255441008018326,0.9975943063341132
0.050400916380297825,0.9979564305210706
0.05154639175257732,0.9975445818188893
0.052691867124856816,0.9979991287460993
0.053837342497136315,0.996948968603925
0.054982817869415807,0.9974494566593315
0.056128293241695305,0.9975905229470856
0.0572737686139748,0.9974154061760793
0.058419243986254296,0.9980515556806283
0.05956471935853379,0.9984682687375599
0.06071019473081329,0.9978780603612057
0.061855670103092786,0.9985704201873128
0.06300114547537228,0.9984520542217256
0.06414662084765177,1.0
0.06529209621993128,0.9983823318036399
0.06643757159221077,0.9988709292141009
0.06758304696449026,0.9980780393898241
0.06872852233676977,0.9983785484166122
0.06987399770904926,0.9984525947055869
0.07101947308132875,0.9983769269650297
0.07216494845360824,0.9976434903654758
0.07331042382588775,0.997707267461089
0.07445589919816724,0.9980266934230176
0.07560137457044673,0.9973948677893562
0.07674684994272624,0.9976202495594477
0.07789232531500573,0.9971132756977072
0.07903780068728522,0.9972575848886296
0.08018327605956473,0.9962998474867093
0.08132875143184422,0.9966452166739712
0.08247422680412371,0.9963528149050983
0.0836197021764032,0.9961749957147882
0.08476517754868271,0.9961841839404258
0.0859106529209622,0.9951361857336967
0.08705612829324169,0.9954507473408746
0.0882016036655212,0.9955437105649891
0.08934707903780069,0.995145914443197
0.09049255441008018,0.9934758193123078
0.09163802978235967,0.9951199712178638
0.09278350515463918,0.9948000047720751
0.09392898052691867,0.9952091510549501
0.09507445589919816,0.9952637399249229
0.09621993127147767,0.9954253445994027
0.09736540664375716,0.9956496454017697
0.09851088201603665,0.9953431910525102
0.09965635738831616,0.995686938788187
0.10080183276059565,0.9953864297613989
0.10194730813287514,0.9957420681420237
0.10309278350515463,0.995292926053425
0.10423825887743414,0.9952150963774228
0.10538373424971363,0.9950107934779149
0.10652920962199312,0.9950426820257221
0.10767468499427263,0.9953194097626196
0.10882016036655212,0.9952064486356438
0.10996563573883161,0.9948032476752414
0.1111111111111111,0.9954696642760139
0.11225658648339061,0.9942600613948062
0.1134020618556701,0.9937806522099855
0.1145475372279496,0.9935066268923924
0.1156930126002291,0.9926088831990564
0.11683848797250859,0.9929764122246245
0.11798396334478808,0.992599154489556
0.11912943871706758,0.9919332783726448
0.12027491408934708,0.9919846243394513
0.12142038946162657,0.9918170743425021
0.12256586483390607,0.9915500753151043
0.12371134020618557,0.99178734773014
0.12485681557846506,0.9911722770961752
0.12600229095074456,0.9913825253181539
0.12714776632302405,0.9912014632246747
0.12829324169530354,0.9918354507937801
0.12943871706758306,0.9914100899950727
0.13058419243986255,0.9915360227347164
0.13172966781214204,0.9915646683793548
0.13287514318442153,0.9919500333723403
0.13402061855670103,0.9911203906455075
0.13516609392898052,0.9912544306430663
0.13631156930126,0.9912674022557342
0.13745704467353953,0.9908009646835788
0.13860252004581902,0.9907409709749946
0.13974799541809851,0.9907906954902173
0.140893470790378,0.9905534230751816
0.1420389461626575,0.9891438411653575
0.143184421534937,0.9900199655042466
0.14432989690721648,0.9899767267953566
0.145475372279496,0.9893454416455577
0.1466208476517755,0.9897481021221001
0.14776632302405499,0.9898837635712427
0.14891179839633448,0.9894502955146157
0.15005727376861397,0.9888719777832096
0.15120274914089346,0.9889438621367391
0.15234822451317298,0.9891011429403275
0.15349369988545247,0.9888665729445969
0.15463917525773196,0.988649838916285
0.15578465063001146,0.9881250290871278
0.15693012600229095,0.9881963729567962
0.15807560137457044,0.9878045221574785
0.15922107674684993,0.9880099060247083
0.16036655211912945,0.9876256219994453
0.16151202749140894,0.9874240215192431
0.16265750286368844,0.9874975273243565
0.16380297823596793,0.9867176091127469
0.16494845360824742,0.987116486202261
0.1660939289805269,0.9863554849257907
0.1672394043528064,0.9870532495905092
0.16838487972508592,0.9870159562040905
0.16953035509736541,0.986578164276576
0.1706758304696449,0.9867857100792502
0.1718213058419244,0.9858031104197166
0.1729667812142039,0.9857398738079648
0.17411225658648338,0.9858117581614944
0.17525773195876287,0.9849869797894116
0.1764032073310424,0.9850831859166925
0.1775486827033219,0.9847113330202361
0.17869415807560138,0.9846308009249263
0.17983963344788087,0.9844297409285873
0.18098510882016036,0.9838157512623438
0.18213058419243985,0.9834806512684447
0.18327605956471935,0.9831633872419604
0.18442153493699887,0.9831147436944591
0.18556701030927836,0.9829174670851477
0.18671248568155785,0.9826661420897216
0.18785796105383734,0.9830633977276526
0.18900343642611683,0.9822569958068479
0.19014891179839633,0.9829126027303963
0.19129438717067582,0.9822580767745704
0.19243986254295534,0.9822596982261529
0.19358533791523483,0.9821067412934534
0.19473081328751432,0.9816921901719671
0.1958762886597938,0.9818229872663609
0.1970217640320733,0.9809074076056074
0.1981672394043528,0.9809149743796632
0.19931271477663232,0.9814116790480407
0.2004581901489118,0.981359792597373
0.2016036655211913,0.9810668503446407
0.2027491408934708,0.9810549596996967
0.20389461626575028,0.9798113063352374
0.20504009163802978,0.9804128648726735
0.20618556701030927,0.9804247555176183
0.2073310423825888,0.9801280298778584
0.20847651775486828,0.980092357943025
0.20962199312714777,0.9795832221458407
0.21076746849942726,0.9796394324673986
0.21191294387170675,0.9789470726412903
0.21305841924398625,0.9789324795770399
0.21420389461626574,0.97865413038856
0.21534936998854526,0.9779412321757298
0.21649484536082475,0.978120672817625
0.21764032073310424,0.97732399960632
0.21878579610538373,0.9776369397619141
0.21993127147766323,0.9773450784769044
0.22107674684994272,0.9777807084689752
0.2222222222222222,0.9777569271790845
0.22336769759450173,0.977391560088962
0.22451317296678122,0.9773796694440167
0.2256586483390607,0.9771105084811744
0.2268041237113402,0.9772926515423741
0.2279495990836197,0.9769159342911689
0.2290950744558992,0.9765840772004348
0.23024054982817868,0.9760003546304147
0.2313860252004582,0.9759295512446063
0.2325315005727377,0.9746161754620626
0.23367697594501718,0.9751101777111337
0.23482245131729668,0.9746480640098691
0.23596792668957617,0.9743286380479417
0.23711340206185566,0.973834095315008
0.23825887743413515,0.9737951804770069
0.23940435280641467,0.9727266438835545
0.24054982817869416,0.9736384401572797
0.24169530355097366,0.9730222885555925
0.24284077892325315,0.9735146693530805
0.24398625429553264,0.9733168522599086
0.24513172966781213,0.9730984967800123
0.24627720504009165,0.9720267172833916
0.24742268041237114,0.9730774179094271
0.24856815578465064,0.9724807237267404
0.24971363115693013,0.9713278716509519
0.2508591065292096,0.9716051398717106
0.2520045819014891,0.9710122290760528
0.2531500572737686,0.9714732618095949
0.2542955326460481,0.9711608621378633
0.2554410080183276,0.9694064515246367
0.2565864833906071,0.9709646664962727
0.25773195876288657,0.9708003594024898
0.2588774341351661,0.970662536017902
0.2600229095074456,0.9706079471479279
0.2611683848797251,0.9703933750550597
0.2623138602520046,0.9714278611652618
0.2634593356242841,0.9706268640830672
0.2646048109965636,0.9705495748909262
0.26575028636884307,0.9704344518285054
0.26689576174112256,0.9690297342734301
0.26804123711340205,0.9694691476525286
0.26918671248568155,0.9686405858934182
0.27033218785796104,0.9687308466982258
0.27147766323024053,0.9681773912244304
0.27262313860252,0.9680714563876472
0.27376861397479957,0.9674980030109886
0.27491408934707906,0.9681876604177907
0.27605956471935855,0.967402877851431
0.27720504009163804,0.9662575925496989
0.27835051546391754,0.9669061731830522
0.27949599083619703,0.9666240406075446
0.2806414662084765,0.9663575820640068
0.281786941580756,0.9664132519017035
0.2829324169530355,0.9661651698094443
0.284077892325315,0.9659808648128002
0.2852233676975945,0.965425787887421
0.286368843069874,0.9656203620774266
0.28751431844215347,0.964376708712968
0.28865979381443296,0.9657019751404571
0.2898052691867125,0.9657090014306523
0.290950744558992,0.964837741446512
0.2920962199312715,0.9649107067677641
0.293241695303551,0.9642248327479911
0.2943871706758305,0.9642194279093796
0.29553264604810997,0.9641291671045701
0.29667812142038946,0.964649653062839
0.29782359679266895,0.9643469821006059
0.29896907216494845,0.9647112682230071
0.30011454753722794,0.9642215898448234
0.30126002290950743,0.9641697033941558
0.3024054982817869,0.9643545488746623
0.3035509736540664,0.9639929651715662
0.30469644902634596,0.9630995453491189
0.30584192439862545,0.9632935790552652
0.30698739977090495,0.9625990572937144
0.30813287514318444,0.9620769498838624
0.30927835051546393,0.96118082764211
0.3104238258877434,0.9614137761862568
0.3115693012600229,0.9609640936137969
0.3127147766323024,0.9607868149073467
0.3138602520045819,0.959531270897944
0.3150057273768614,0.9610602997410791
0.3161512027491409,0.9603036223354983
0.3172966781214204,0.9602992984646094
0.31844215349369986,0.9600566212109611
0.31958762886597936,0.9595815358970292
0.3207331042382589,0.9588697186519209
0.3218785796105384,0.9595350542849715
0.3230240549828179,0.9594901941244978
0.3241695303550974,0.9590772644545952
0.32531500572737687,0.958545428335244
0.32646048109965636,0.958613529301746
0.32760595647193586,0.9580433188282551
0.32875143184421535,0.957723892866329
0.32989690721649484,0.9572104331982546
0.33104238258877433,0.9571277391675022
0.3321878579610538,0.957267724487535
0.3333333333333333,0.9569780251379678
0.3344788087056128,0.9562699912798898
0.3356242840778923,0.9564353793413952
0.33676975945017185,0.9561229796696618
0.33791523482245134,0.9563451185365863
0.33906071019473083,0.9566656254662356
0.3402061855670103,0.9560608240256324
0.3413516609392898,0.9552982012975796
0.3424971363115693,0.9550711980759049
0.3436426116838488,0.9548787858213431
0.3447880870561283,0.95458043873
0.3459335624284078,0.954439912926106
0.3470790378006873,0.9542048024465154
0.34822451317296677,0.9538010610022517
0.34936998854524626,0.9539940137406748
0.35051546391752575,0.9538983480972546
0.3516609392898053,0.9531227537565332
0.3528064146620848,0.9539934732568136
0.3539518900343643,0.9533184089142633
0.3550973654066438,0.9525049807032634
0.35624284077892326,0.9526022677982663
0.35738831615120276,0.9522671678043665
0.35853379152348225,0.9524109365114256
0.35967926689576174,0.95204394796972
0.36082474226804123,0.9508943387970985
0.3619702176403207,0.9515034641085905
0.3631156930126002,0.9512797037900841
0.3642611683848797,0.9511132347608554
0.3654066437571592,0.9509678446022118
0.3665521191294387,0.9507894849280378
0.36769759450171824,0.9505084333202523
0.36884306987399773,0.9497976970428665
0.3699885452462772,0.949190193182957
0.3711340206185567,0.9495588031762471
0.3722794959908362,0.9492031647956236
0.3734249713631157,0.9493490954381292
0.3745704467353952,0.9483227165858443
0.3757159221076747,0.9480832822353649
0.3768613974799542,0.9472763398306976
0.37800687285223367,0.9468553029028786
0.37915234822451316,0.9465034479092833
0.38029782359679265,0.9462456371075252
0.38144329896907214,0.9463958916209189
0.38258877434135163,0.9458764866303732
0.3837342497136312,0.9457846043739812
0.3848797250859107,0.9452722256736306
0.38602520045819017,0.9445831087506912
0.38717067583046966,0.9445604084285243
0.38831615120274915,0.945044141484234
0.38946162657502864,0.944627968911165
0.39060710194730813,0.9441961223061218
0.3917525773195876,0.9434778192546815
0.3928980526918671,0.9433886394175952
0.3940435280641466,0.9430627276493339
0.3951890034364261,0.9426692553984324
0.3963344788087056,0.9425438631426507
0.3974799541809851,0.9422520018576409
0.39862542955326463,0.9421212047632465
0.3997709049255441,0.9414018207440837
0.4009163802978236,0.9414785694523634
0.4020618556701031,0.9403343651183539
0.4032073310423826,0.9403051789898531
0.4043528064146621,0.9402922073771852
0.4054982817869416,0.9395512040035767
0.4066437571592211,0.9387847978884958
0.40778923253150057,0.9385550922475153
0.40893470790378006,0.9385453635380163
0.41008018327605955,0.9375341182338431
0.41122565864833904,0.9380794664497234
0.41237113402061853,0.9381583770934468
0.413516609392898,0.9382697167688389
0.4146620847651776,0.9377665262941286
0.41580756013745707,0.9379016472594113
0.41695303550973656,0.937719504198211
0.41809851088201605,0.9371757774339133
0.41924398625429554,0.9370114703401311
0.42038946162657503,0.9370509256619922
0.4215349369988545,0.9366817751848421
0.422680412371134,0.9365655711546987
0.4238258877434135,0.9364823366400863
0.424971363115693,0.935989955842595
0.4261168384879725,0.9365731379287552
0.427262313860252,0.9367033945392864
0.4284077892325315,0.9361910158389372
0.42955326460481097,0.9356191839138625
0.4306987399770905,0.9351624750512073
0.43184421534937,0.9350095181185079
0.4329896907216495,0.9341074505542829
0.434135166093929,0.9340420520070859
0.4352806414662085,0.933539402016237
0.436426116838488,0.9335139992747638
0.43757159221076747,0.9332529455698386
0.43871706758304696,0.9327405668694868
0.43986254295532645,0.9324287076816159
0.44100801832760594,0.9316606801149517
0.44215349369988544,0.9315147494724456
0.44329896907216493,0.9308894096451193
0.4444444444444444,0.9303343327197401
0.44558991981672397,0.9298565449865005
0.44673539518900346,0.9293684880599019
0.44788087056128295,0.9289652870994997
0.44902634593356244,0.9293106562867616
0.45017182130584193,0.9286890998464615
0.4513172966781214,0.9291387824189216
0.4524627720504009,0.9293852430595961
0.4536082474226804,0.929527930798934
0.4547537227949599,0.9292074238692848
0.4558991981672394,0.9290928412907252
0.4570446735395189,0.9286799116208239
0.4581901489117984,0.9290317666144184
0.45933562428407787,0.929121486935366
0.46048109965635736,0.9288263827471893
0.4616265750286369,0.9288220588763004
0.4627720504009164,0.9285928937191813
0.4639175257731959,0.9284307485608422
0.4650630011454754,0.928203745339168
0.4662084765177549,0.9277129859932619
0.46735395189003437,0.9269990068127119
0.46849942726231386,0.9263796123078563
0.46964490263459335,0.9258731789299784
0.47079037800687284,0.9256548234500821
0.47193585337915234,0.9246587116940206
0.47308132875143183,0.9247981565301909
0.4742268041237113,0.9239236536428862
0.4753722794959908,0.9238252855801607
0.4765177548682703,0.9231761644629431
0.47766323024054985,0.9228464693076536
0.47880870561282934,0.9221935648034095
0.47995418098510884,0.9216184899751685
0.48109965635738833,0.9211277306292636
0.4822451317296678,0.9206488619283028
0.4833906071019473,0.9194414209825389
0.4845360824742268,0.9194560140467893
0.4856815578465063,0.91926414227609
0.4868270332187858,0.9194630403369846
0.4879725085910653,0.919305219049535
0.48911798396334477,0.9191273998592235
0.49026345933562426,0.9191138877626956
0.49140893470790376,0.9183663985827539
0.4925544100801833,0.9190809182471665
0.4936998854524628,0.9191517216329742
0.4948453608247423,0.9192749519533115
0.4959908361970218,0.919160369374752
0.49713631156930127,0.9187036605120981
0.49828178694158076,0.9192182011478924
0.49942726231386025,0.9187939213169057
0.5005727376861397,0.9186744743835973
0.5017182130584192,0.9184361210008384
0.5028636884306987,0.9172535423126879
0.5040091638029782,0.9174513594058623
0.5051546391752577,0.9172330039259647
0.5063001145475372,0.9164817313589954
0.5074455899198167,0.9163974158766591
0.5085910652920962,0.9156196596004947
0.5097365406643757,0.9152434828331494
0.5108820160366552,0.9145792281678207
0.5120274914089347,0.9145532849424874
0.5131729667812142,0.9135993309275935
0.5143184421534936,0.9130366872281577
0.5154639175257731,0.9124291833682482
0.5166093928980527,0.9117649287029201
0.5177548682703322,0.912178398856684
0.5189003436426117,0.9110639211350353
0.5200458190148912,0.9104023688890143
0.5211912943871707,0.9099629555099158
0.5223367697594502,0.9100618640565025
0.5234822451317297,0.9097921626097983
0.5246277205040092,0.9091111529447754
0.5257731958762887,0.9091814158467225
0.5269186712485682,0.9086830897267612
0.5280641466208477,0.9083512326360271
0.5292096219931272,0.908612826824814
0.5303550973654066,0.9086955208555665
0.5315005727376861,0.9085928289219516
0.5326460481099656,0.9088609089170725
0.5337915234822451,0.9081620632846329
0.5349369988545246,0.9071740587864892
0.5360824742268041,0.9074534889426923
0.5372279495990836,0.9066119555709135
0.5383734249713631,0.9063481994466813
0.5395189003436426,0.9050661717280828
0.5406643757159221,0.9050613073733327
0.5418098510882016,0.9046337846391797
0.5429553264604811,0.9033431091788027
0.5441008018327605,0.9028399187040912
0.54524627720504,0.9021843117805428
0.5463917525773195,0.900452061005623
0.5475372279495991,0.9008914743847215
0.5486827033218786,0.9005028664885683
0.5498281786941581,0.8999953521429691
0.5509736540664376,0.899886714886881
0.5521191294387171,0.8991262540942726
0.5532646048109966,0.8990873392562715
0.5544100801832761,0.8983495787858307
0.5555555555555556,0.8984030866880822
0.5567010309278351,0.89759830621886
0.5578465063001146,0.8972134817097364
0.5589919816723941,0.8969767497785627
0.5601374570446735,0.8968027139752776
0.561282932416953,0.896124406729561
0.5624284077892325,0.8956509428672128
0.563573883161512,0.8944629593404495
0.5647193585337915,0.8952763875514488
0.565864833906071,0.8955509533529025
0.5670103092783505,0.8949385851382433
0.56815578465063,0.8947272559485422
0.5693012600229095,0.8951109994899428
0.570446735395189,0.894529979339229
0.5715922107674685,0.8947413085289301
0.572737686139748,0.8942786543438048
0.5738831615120275,0.8940316532192676
0.5750286368843069,0.8939786858008774
0.5761741122565864,0.8936079138721434
0.5773195876288659,0.8930458106565677
0.5784650630011455,0.892657202760417
0.579610538373425,0.8924345234096318
0.5807560137457045,0.8918907966453353
0.581901489117984,0.8910071055323884
0.5830469644902635,0.890678491344822
0.584192439862543,0.8897348065232902
0.5853379152348225,0.8892845834669703
0.586483390607102,0.888730047025451
0.5876288659793815,0.8880371467154833
0.588774341351661,0.8879063496210908
0.5899198167239404,0.8866091883543806
0.5910652920962199,0.8861789632009212
0.5922107674684994,0.8848142414515696
0.5933562428407789,0.8845910216169218
0.5945017182130584,0.883241433415682
0.5956471935853379,0.8828528255195314
0.5967926689576174,0.8831738729330426
0.5979381443298969,0.8829403839050339
0.5990836197021764,0.8821939756928153
0.6002290950744559,0.8814102740941769
0.6013745704467354,0.8817826674744952
0.6025200458190149,0.8816421416706012
0.6036655211912944,0.8813092036121458
0.6048109965635738,0.8805682002385374
0.6059564719358533,0.8808422255561298
0.6071019473081328,0.8804941539495628
0.6082474226804123,0.8801158152467724
0.6093928980526919,0.8796661326743124
0.6105383734249714,0.878888376398148
