1,0.28991352727272723
2,2.215147428775948
3,4.397761279169648
4,4.805141265569076
5,4.801553749463135
6,4.801953272011453
7,4.8015087916964925
8,4.801840277738009
9,4.80153075948461
10,4.801618790264854
11,4.801536639942734
12,4.801282760916248
13,4.801293266284895
14,4.800962050107372
15,4.8008010751610595
16,1.1951240632784523
17,5.151089146027202
18,5.2016157494631345
19,5.200798130994988
20,5.200634866857552
21,5.200388901216893
22,0.7244988440837568
23,4.888531535433067
24,5.200161989978525
25,5.2001967215461695
26,5.200177007874015
27,5.2002552942018605
28,1.338670332891844
29,4.16057557337151
30,4.161272029348604
31,4.161086811739441
32,4.161404906943449
33,4.161444457408733
34,4.16178072369363
35,0.0
36,1.0001039305654973
37,1.0001126191839655
38,1.0002060293486041
39,1.0000726764495347
40,0.9999861073729419
41,1.000145394416607
42,1.0000508969219757
43,1.0001573235504653
44,1.0002032827487473
45,1.0001597050823192
46,1.0001529219756622
47,1.0001302891911237
48,1.0000494345025053
49,1.00004201789549
50,0.8770435765211176
51,0.6552557832498198
52,0.4815749621331424
53,0.3876410251968503
54,0.31901831746599874
55,0.2613280280601287
56,0.21856014667143872
57,0.18744509348604155
58,0.1616091211882606
59,0.14084730415175375
60,0.12505546449534713
61,0.11197312906227629
62,0.1009772159627774
63,0.09229969670722975
64,0.08364281279885466
65,0.07758510591267002
66,0.07124757544738727
67,0.06663753467430208
68,0.06209467080887619
69,0.057797013851109476
70,0.054306667866857526
71,0.051346001889763765
72,0.0
73,-1.8514417086614263
74,-3.96109699928418
75,-4.0003277967072295
76,-4.000399452397996
77,-4.000182980672871
78,-4.000101450250536
79,-4.000159068002864
80,-4.000195304223335
81,-4.00003388904796
82,-4.000117245526127
83,-4.000004493199714
84,-3.99998581460272
85,-3.999867304223335
86,-3.999915292770222
87,-4.000004481746599
88,-3.9999727924123123
89,-3.9999901782390834
90,-4.000053367931281
91,-4.000008506084466
92,-4.0002073851109525
93,-4.000032652111668
94,-4.000002373657838
95,-4.000014978525412
96,-3.9999564402290617
97,-4.0000472977809585
98,-4.000076392984967
99,-4.000032590551181
100,-4.000076457408733
101,-4.00021585182534
102,-4.000131368647101
103,-4.000109455977093
104,-4.000076580529706
105,-4.000084500357909
106,-4.000027508947745
107,-3.999960508947745
108,-3.999961765926986
109,-4.000123021474588
110,-3.999988726556907
111,-4.000065806012884
112,-3.999969987831066
113,-4.00017779455977
114,-4.000021397279886
115,-4.000022643521833
116,-4.000037033643522
117,-3.999996921259842
118,-4.000355405869721
119,-1.1083109964209021
120,-0.5336784032927688
121,-0.3227787290622761
122,-0.20520271682176136
123,-0.1431640586256267
124,-0.10131313922691493
125,-0.07645149110952028
126,-0.061333704352183264
127,-0.050482385912669986
128,0.0
