X_scaled,Y_normalized
0.0,0.0017510691347242518
0.002004008016032047,0.002017102538706366
0.004008016032064094,0.0023181529378430966
0.006012024048096219,0.0026579037432200776
0.008016032064128266,0.003040137591360363
0.010020040080160313,0.0034686708210781136
0.012024048096192359,0.003947277365521817
0.014028056112224485,0.004479603692622599
0.016032064128256533,0.0050690771172608754
0.018036072144288578,0.005718810465999631
0.020040080160320627,0.006431506652578529
0.022044088176352672,0.00720936717045849
0.024048096192384797,0.008054008780645315
0.026052104208416846,0.008966392728020429
0.02805611222444889,0.009946770626829521
0.030060120240480936,0.010994650698986419
0.032064128256513065,0.012108787327431392
0.03406813627254511,0.013287195919642109
0.036072144288577156,0.01452719390157054
0.0380761523046092,0.015825467336154433
0.04008016032064125,0.017178161255281793
0.0420841683366733,0.01858099039353597
0.044088176352705344,0.0200293657063912
0.04609218436873755,0.021518530935017113
0.048096192384769594,0.023043702628170463
0.05010020040080164,0.0246002065194071
0.05210420841683369,0.02618360303682231
0.05410821643286574,0.027789795021170866
0.05611222444889778,0.02941511144875502
0.05811623246492983,0.031056362073016236
0.06012024048096187,0.03271085936236189
0.062124248496993925,0.03437640584737808
0.06412825651302596,0.03605124690578293
0.06613226452905817,0.03773399100324631
0.06813627254509022,0.03942350136158351
0.07014028056112227,0.04111876483275384
0.07214428857715431,0.042818745314775246
0.07414829659318636,0.044522230264477526
0.0761523046092184,0.04622767966995436
0.07815631262525045,0.04793308719178
0.0801603206412825,0.04963586303862138
0.08216432865731471,0.05133274750571845
0.08416833667334675,0.05301976299302459
0.0861723446893788,0.054692210774661264
0.08817635270541084,0.05634471687371755
0.09018036072144289,0.057971329184353215
0.09218436873747494,0.05956566556882071
0.09418837675350698,0.0611211101433588
0.09619238476953904,0.06263105246389335
0.09819639278557107,0.06408916194335952
0.10020040080160313,0.06548968768931164
0.10220440881763533,0.06682777214990622
0.10420841683366738,0.06809976559465433
0.10621242484969942,0.06930352761479433
0.10821643286573147,0.07043870156843039
0.11022044088176351,0.0715069482556755
0.11222444889779556,0.07251212609984832
0.11422845691382762,0.07346040671405153
0.11623246492985966,0.07436031690019468
0.11823647294589186,0.075222700782699
0.12024048096192391,0.07606059881886724
0.12224448897795595,0.07688904372748995
0.124248496993988,0.0777247767964705
0.12625250501002006,0.078585891420065
0.1282565130260521,0.07949141392674446
0.13026052104208413,0.08046083464633148
0.1322645290581162,0.08151360460046414
0.13426853707414824,0.08266861507414641
0.13627254509018027,0.08394367855372131
0.13827655310621234,0.08535503004167408
0.14028056112224455,0.086916867554626
0.14228456913827658,0.08864094968061341
0.14428857715430862,0.09053626644633522
0.14629258517034066,0.09260879748099267
0.14829659318637273,0.09486136863948234
0.15030060120240477,0.09729361496136148
0.1523046092184368,0.09990205420549035
0.15430861723446887,0.10268027133708123
0.15631262525050107,0.10561921038561889
0.1583166332665331,0.10870756617510277
0.16032064128256515,0.11193226469047042
0.16232464929859722,0.11527901742263517
0.16432865731462926,0.11873293206131043
0.1663326653306613,0.12227915950291396
0.16833667334669333,0.12590355542045015
0.1703406813627254,0.12959333369544518
0.17234468937875744,0.13333768890745945
0.17434869739478948,0.13712836585473231
0.17635270541082168,0.14096015574705278
0.17835671342685375,0.14483130123875348
0.18036072144288579,0.14874379578589997
0.18236472945891782,0.1527035668072641
0.1843687374749499,0.15672053665513197
0.18637274549098193,0.1608085602767555
0.18837675350701397,0.16498524346053586
0.19038076152304617,0.16927165048469228
0.1923847695390782,0.1736919145849753
0.19438877755511028,0.17827276870189307
0.19639278557114231,0.18304301724489266
0.19839679358717435,0.18803297193938015
0.20040080160320642,0.193273876062899
0.20240480961923846,0.1987973414406004
0.2044088176352705,0.20463482142668016
0.20641282565130256,0.2108171407781552
0.2084168336673346,0.2173740999214532
0.21042084168336664,0.2243341667697764
0.21242484969939868,0.23172426416915498
0.21442885771543088,0.23956965547373965
0.21643286573146295,0.24789392494517706
0.218436873747495,0.25671904392152023
0.22044088176352702,0.26606550829442943
0.2224448897795591,0.27595252804377707
0.22444889779559113,0.28639824565559346
0.22645290581162317,0.29741995740565486
0.22845691382765537,0.3090343098945432
0.23046092184368744,0.32125744398480927
0.23246492985971948,0.33410505947394553
0.23446893787575152,0.34759237643416446
0.23647294589178355,0.3617339730975678
0.23847695390781562,0.3765434853400411
0.24048096192384766,0.3920331590415401
0.2424849699398797,0.408213253647207
0.24448897795591176,0.4250913028540649
0.2464929859719438,0.4426712461986745
0.24849699398797584,0.4609524530965676
0.25050100200400804,0.47992866824468655
0.2525050100200401,0.4995869139055745
0.2545090180360721,0.519906390119692
0.2565130260521042,0.5408574180411014
0.25851703406813625,0.5624004741036355
0.26052104208416826,0.5844853633940347
0.26252505010020033,0.6070505792995985
0.26452905811623256,0.6300228931494201
0.2665330661322646,0.6533172122069124
0.26853707414829664,0.6768367371133135
0.27054108216432865,0.7004734409341018
0.2725450901803607,0.7241088816158916
0.2745490981963928,0.7476153482918625
0.2765531062124248,0.770857329912325
0.27855711422845686,0.7936932826022917
0.2805611222444889,0.8159776604616785
0.28256513026052094,0.8375631637261785
0.284569138276553,0.858303148772241
0.28657314629258523,0.8780541368029402
0.28857715430861725,0.8966783525456204
0.2905811623246493,0.9140462211919856
0.2925851703406813,0.9300387512791117
0.2945891783567134,0.9445497332997005
0.29659318637274545,0.9574876884859701
0.2985971943887774,0.9687775092715672
0.3006012024048097,0.9783617421422283
0.30260521042084176,0.9862014745957047
0.3046092184368738,0.9922768003368818
0.30661322645290584,0.9965868501756824
0.3086172344689379,0.9991493898837819
0.3106212424849699,1.0
0.312625250501002,0.9991908657553895
0.314629258517034,0.9967892174446422
0.31663326653306606,0.9928754722612355
0.3186372745490981,0.9875411374584624
0.32064128256513014,0.9808865413753617
0.3226452905811622,0.9730184631378366
0.32464929859719444,0.9640477335575997
0.32665330661322645,0.9540868788488416
0.3286573146292585,0.9432478753137138
0.3306613226452906,0.931640077259917
0.3326653306613226,0.9193683723601562
0.33466933867735466,0.9065316087870597
0.33667334669338683,0.8932213271822904
0.3386773547094189,0.8795208183304165
0.34068136272545096,0.8655045148322431
0.342685370741483,0.8512377126456426
0.34468937875751504,0.8367766066089602
0.3466933867735471,0.8221686134644437
0.3486973947895791,0.8074529468710686
0.3507014028056112,0.7926614017658141
0.35270541082164325,0.7778193004195522
0.35470941883767526,0.7629465497511072
0.3567134268537073,0.7480587589027148
0.35871743486973934,0.733168367630612
0.3607214428857714,0.7182857395146932
0.36272545090180364,0.7034201790520033
0.36472945891783565,0.688580838025934
0.3667334669338677,0.6737774837558103
