X_scaled,Y_normalized
0.0,0.0006143701224536005
0.0020040080160320267,0.0006128692195307637
0.004008016032064053,0.0006083884677966999
0.006012024048096253,0.0006009932038679566
0.00801603206412828,0.0005907905586681929
0.010020040080160308,0.000577926875126899
0.012024048096192333,0.0005625842158499292
0.014028056112224532,0.0005449760772338961
0.01603206412825656,0.0005253424509850147
0.018036072144288585,0.0005039443925430115
0.020040080160320616,0.00048105826784567324
0.022044088176352637,0.00045696985487584686
0.02404809619238484,0.00043196847452782
0.026052104208416867,0.0004063413168596747
0.02805611222444889,0.0003803681144060682
0.03006012024048092,0.00035431629480714395
0.03206412825651295,0.0003284367216518673
0.034068136272545145,0.00030296010635270183
0.03607214428857717,0.00027809414633407203
0.038076152304609194,0.0002540214170877126
0.04008016032064123,0.00023089801890557356
0.04208416833667342,0.00020885295439470266
0.044088176352705455,0.00018798819108247064
0.04609218436873748,0.00016837934520137947
0.048096192384769504,0.00015007690854448028
0.050100200400801535,0.00013310793032234494
0.05210420841683373,0.00011747806023213542
0.05410821643286576,0.00010317385727441192
0.05611222444889778,9.016527086427273e-05
0.058116232464929814,7.840820599070445e-05
0.06012024048096184,6.784709200081604e-05
0.062124248496994036,5.8417384392062654e-05
0.06412825651302606,5.004794013976605e-05
0.06613226452905809,4.266321894377425e-05
0.06813627254509012,3.6185274770381205e-05
0.07014028056112231,3.053551368806324e-05
0.07214428857715434,2.563620482924362e-05
0.07414829659318638,2.1411741031243734e-05
0.07615230460921839,1.7789654091450225e-05
0.07815631262525041,1.4701396482157622e-05
0.08016032064128263,1.2082906763639629e-05
0.08216432865731466,9.87497983884228e-06
0.08416833667334668,8.023465700467517e-06
0.0861723446893787,6.4793215690484365e-06
0.08817635270541091,5.198542479296598e-06
0.09018036072144293,4.141994630690117e-06
0.09218436873747496,3.275174372374568e-06
0.09418837675350698,2.567913733225761e-06
0.09619238476953901,1.994051114025762e-06
0.09819639278557121,1.5310832900880052e-06
0.10020040080160324,1.1598123665077281e-06
0.10220440881763526,8.639988968476846e-07
0.10420841683366729,6.300301065486389e-07
0.10621242484969949,4.4661011734308233e-07
0.10821643286573152,3.044772886213909e-07
0.11022044088176354,1.9615229626274653e-07
0.11222444889779556,1.1571936204935185e-07
0.1142284569138276,5.864211649529803e-08
0.11623246492985978,2.161490259412002e-08
0.1182364729458918,2.449876860880648e-09
0.12024048096192386,0.0
0.12224448897795588,1.4117890961384522e-08
0.12424849699398807,4.5650500444932116e-08
0.1262525050100201,9.646959663376076e-08
0.12825651302605212,1.6953809972860653e-07
0.13026052104208416,2.6901230525509143e-07
