X_scaled,Y_normalized
0.0,0.16373557766659458
0.0020040080160321438,0.17351287023205597
0.004008016032064068,0.18338838861937712
0.006012024048096211,0.19331402344340992
0.008016032064128355,0.20323858277656331
0.01002004008016028,0.21310818148409422
0.012024048096192423,0.22286668779340074
0.01402805611222435,0.23245622280808928
0.01603206412825649,0.2418177074653447
0.018036072144288637,0.2508914502841528
0.02004008016032056,0.2596177681933001
0.022044088176352703,0.26793763179164665
0.024048096192384846,0.2757933256070637
0.02605210420841677,0.28312911330990254
0.028056112224448915,0.2898918974228699
0.030060120240481058,0.2960318628690209
0.03206412825651298,0.3015030937245586
0.034068136272545124,0.3062641527993577
0.03607214428857705,0.3102786141554692
0.038076152304609194,0.313515539386132
0.040080160320641336,0.3159498894025282
0.042084168336673264,0.3175628645943859
0.044088176352705406,0.31834216751976013
0.04609218436873755,0.3182821837100883
0.04809619238476947,0.3173840777162491
0.05010020040080162,0.3156558031335252
0.05210420841683376,0.3131120269900624
0.05410821643286569,0.30977397052494265
0.05611222444889783,0.30566916997903937
0.05811623246492976,0.30083116253607306
0.0601202404809619,0.29529910394640296
0.062124248496994036,0.2891173256093347
0.06412825651302596,0.282334839952094
0.06613226452905811,0.2750048038010893
0.06813627254509025,0.2671839500752549
0.07014028056112218,0.2589319985293405
0.07214428857715433,0.25031105643056417
0.07414829659318647,0.24138501996481052
0.07615230460921839,0.2322189868440973
0.07815631262525054,0.22287869003712749
0.08016032064128267,0.21342996178587192
0.0821643286573146,0.20393823612496645
0.08416833667334675,0.19446809701259965
0.08617234468937866,0.1850828779400929
0.08817635270541081,0.1758443175434505
0.09018036072144298,0.16681227432622175
0.09218436873747488,0.1580445021518276
0.09418837675350702,0.14959648670798545
0.09619238476953917,0.14152134171752417
0.09819639278557109,0.13386976229869083
0.10020040080160324,0.12669003159186237
0.10220440881763516,0.12002807559301358
0.1042084168336673,0.11392756008924526
0.10621242484969945,0.10843002269636393
0.10821643286573138,0.1035750322675513
0.11022044088176353,0.09940036738669535
0.11222444889779566,0.09594220528725142
0.11422845691382759,0.09323531235154782
