Cycle,SOH
0.0,0.812665
0.0015479876160990713,0.8390498
0.0030959752321981426,0.8469658
0.0046439628482972135,0.8575196
0.006191950464396285,0.8654351
0.007739938080495356,0.8733506
0.009287925696594427,0.8812666
0.010835913312693499,0.8865433
0.01238390092879257,0.89182043
0.01393188854489164,0.8997359
0.015479876160990712,0.9076514
0.017027863777089782,0.9129286
0.018575851393188854,0.91820574
0.020123839009287926,0.9234829
0.021671826625386997,0.92876005
0.02321981424148607,0.9313984
0.02476780185758514,0.93667555
0.02631578947368421,0.9393139
0.02786377708978328,0.9419522
0.029411764705882353,0.94459105
0.030959752321981424,0.9472294
0.032507739938080496,0.9498682
0.034055727554179564,0.95250654
0.03560371517027864,0.9551449
0.03715170278637771,0.9577837
0.03869969040247678,0.96306086
0.04024767801857585,0.9656992
0.04179566563467492,0.9656992
0.043343653250773995,0.96833754
0.04489164086687306,0.97097635
0.04643962848297214,0.97097635
0.047987616099071206,0.9736147
0.04953560371517028,0.9736147
0.05108359133126935,0.97097635
0.05263157894736842,0.9736147
0.05417956656346749,0.9736147
0.05572755417956656,0.9736147
0.05727554179566564,0.9894457
0.058823529411764705,0.98680735
0.06037151702786378,0.97889185
0.06191950464396285,0.97889185
0.06346749226006192,0.97625303
0.06501547987616099,0.97625303
0.06656346749226007,0.97625303
0.06811145510835913,0.97625303
0.0696594427244582,0.9815302
0.07120743034055728,0.98680735
0.07275541795665634,0.9815302
0.07430340557275542,0.9894457
0.07585139318885449,0.9920845
0.07739938080495357,0.9894457
0.07894736842105263,0.9894457
0.0804953560371517,0.9815302
0.08204334365325078,0.9815302
0.08359133126934984,0.9815302
0.08513931888544891,0.97889185
0.08668730650154799,0.97625303
0.08823529411764706,0.97625303
0.08978328173374613,0.984169
0.0913312693498452,0.9920845
0.09287925696594428,0.9894457
0.09442724458204334,0.9894457
0.09597523219814241,0.9894457
0.09752321981424149,0.98680735
0.09907120743034056,0.984169
0.10061919504643962,0.984169
0.1021671826625387,0.984169
0.10371517027863777,0.9815302
0.10526315789473684,0.9815302
0.10681114551083591,0.97889185
0.10835913312693499,0.9815302
0.10990712074303406,0.984169
0.11145510835913312,1.0
0.1130030959752322,0.99472284
0.11455108359133127,0.98680735
0.11609907120743033,0.9815302
0.11764705882352941,0.97889185
0.11919504643962849,0.97625303
0.12074303405572756,0.9736147
0.12229102167182662,0.9736147
0.1238390092879257,0.97097635
0.12538699690402477,0.97097635
0.12693498452012383,0.96833754
0.12848297213622292,0.97097635
0.13003095975232198,0.96833754
0.13157894736842105,0.97097635
0.13312693498452013,0.97097635
0.1346749226006192,0.97097635
0.13622291021671826,0.96833754
0.13777089783281735,0.9656992
0.1393188854489164,0.96306086
0.14086687306501547,0.96042204
0.14241486068111456,0.9577837
0.14396284829721362,0.9551449
0.14551083591331268,0.96042204
0.14705882352941177,0.9656992
0.14860681114551083,0.9656992
0.15015479876160992,0.9656992
0.15170278637770898,0.9656992
0.15325077399380804,0.96306086
0.15479876160990713,0.96042204
0.1563467492260062,0.9577837
0.15789473684210525,0.9577837
0.15944272445820434,0.9551449
0.1609907120743034,0.95250654
0.16253869969040247,0.9498682
0.16408668730650156,0.95250654
0.16563467492260062,0.9577837
0.16718266253869968,0.96042204
0.16873065015479877,0.9577837
0.17027863777089783,0.96042204
0.17182662538699692,0.9577837
0.17337461300309598,0.9577837
0.17492260061919504,0.9551449
0.17647058823529413,0.95250654
0.1780185758513932,0.95250654
0.17956656346749225,0.9498682
0.18111455108359134,0.9498682
0.1826625386996904,0.9472294
0.18421052631578946,0.9472294
0.18575851393188855,0.9472294
0.1873065015479876,0.9472294
0.18885448916408668,0.9498682
0.19040247678018576,0.9472294
0.19195046439628483,0.9472294
0.19349845201238391,0.94459105
0.19504643962848298,0.9419522
0.19659442724458204,0.9393139
0.19814241486068113,0.93667555
0.1996904024767802,0.93403673
0.20123839009287925,0.9313984
0.20278637770897834,0.93667555
0.2043343653250774,0.9419522
0.20588235294117646,0.9393139
0.20743034055727555,0.9393139
0.2089783281733746,0.93667555
0.21052631578947367,0.93403673
0.21207430340557276,0.93403673
0.21362229102167182,0.92876005
0.21517027863777088,0.92876005
0.21671826625386997,0.92612123
0.21826625386996903,0.9234829
0.21981424148606812,0.9208441
0.22136222910216719,0.9234829
0.22291021671826625,0.93403673
0.22445820433436534,0.9419522
0.2260061919504644,0.9419522
0.22755417956656346,0.93667555
0.22910216718266255,0.93403673
0.2306501547987616,0.9313984
0.23219814241486067,0.92876005
0.23374613003095976,0.92876005
0.23529411764705882,0.92612123
0.23684210526315788,0.9234829
0.23839009287925697,0.9234829
0.23993808049535603,0.9208441
0.24148606811145512,0.9234829
0.24303405572755418,0.9208441
0.24458204334365324,0.9208441
0.24613003095975233,0.9208441
0.2476780185758514,0.9155674
0.24922600619195046,0.9129286
0.25077399380804954,0.91029024
0.25232198142414863,0.91029024
0.25386996904024767,0.9076514
0.25541795665634676,0.9050131
0.25696594427244585,0.90237474
0.2585139318885449,0.90237474
0.26006191950464397,0.8997359
0.26160990712074306,0.8970976
0.2631578947368421,0.8970976
0.2647058823529412,0.89445925
0.26625386996904027,0.89445925
0.2678018575851393,0.89182043
