Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.1087184,0.056782305,-1.0925286,-0.32562426,0.508243,1465.0201,0.00015545102,4.828825,0.24051535,0.108873025,-0.6485357,0.69674176,0.049322814,741.8301,-0.0011090378,4.665376,954,1.0
2,4.1082935,0.05613034,-1.1012524,-0.33033732,0.5030315,1450.0001,0.00015455832,4.8151207,0.23867941,0.109481335,-0.62994736,0.70936084,0.0499824,758.4341,-0.0011043996,4.6821713,953,0.99875855
3,4.1082883,0.056708604,-1.101165,-0.32529297,0.50650436,1460.0001,0.00015509306,4.821381,0.23884952,0.10870817,-0.64094007,0.7022902,0.049934477,755.32806,-0.0010829878,4.703202,952,0.9966459
4,4.108434,0.056405548,-1.1031415,-0.32560983,0.50300324,1450.0001,0.00015297307,4.8142986,0.23742053,0.109742954,-0.62136155,0.713799,0.05100582,777.4261,-0.0010837561,4.707455,951,0.995126
5,4.109009,0.056366608,-1.0964574,-0.32491618,0.5027974,1449.3162,0.00015591031,4.815229,0.24047145,0.10954239,-0.6398449,0.7022894,0.051016837,768.0241,-0.0010774282,4.6974006,950,0.9925542
6,4.109104,0.056932744,-1.1011033,-0.31979826,0.5037754,1452.1661,0.00015552789,4.821629,0.23632501,0.10935594,-0.6210315,0.7143496,0.051417384,787.1261,-0.001069417,4.7175627,949,0.99127436
7,4.108454,0.057136845,-1.1076031,-0.3178321,0.5049815,1455.6981,0.00015322331,4.8197026,0.23793326,0.10973867,-0.62287384,0.71349955,0.051823486,789.0241,-0.001064231,4.719094,948,0.9895308
8,4.1075687,0.056660846,-1.1202679,-0.3182994,0.49955145,1440.0001,0.00015292165,4.80582,0.2363486,0.10870145,-0.6231051,0.7120174,0.051813044,794.2301,-0.0010639335,4.726051,947,0.98775625
9,4.1090508,0.05682847,-1.1067306,-0.31886527,0.5013458,1445.0802,0.00015392432,4.814105,0.23713693,0.108994335,-0.62028927,0.7131573,0.052008886,795.00006,-0.0010539646,4.7257123,946,0.98601246
10,4.1077185,0.05673732,-1.1205755,-0.32003742,0.49959424,1440.0001,0.00015024382,4.805421,0.23730926,0.10999231,-0.6141417,0.71980274,0.052685566,804.4281,-0.0010560025,4.736303,945,0.984359
11,4.1082916,0.056616295,-1.1135811,-0.31884888,0.49954346,1440.0001,0.00015206306,4.806231,0.238465,0.10870038,-0.6236724,0.7118913,0.052194808,791.32806,-0.0010518413,4.727245,944,0.9812293
12,4.109246,0.056747824,-1.1096811,-0.31595525,0.49801618,1435.6122,0.00015390008,4.8062496,0.23724177,0.10922633,-0.6225091,0.71302575,0.052947935,807.5281,-0.0010418767,4.7434726,943,0.9803574
13,4.1084275,0.057010777,-1.1209695,-0.31272224,0.49928772,1439.2882,0.00015153277,4.8048053,0.2366505,0.11037733,-0.6058831,0.7243996,0.05383384,823.8261,-0.0010366321,4.758772,942,0.979161
14,4.108333,0.056641493,-1.122146,-0.31333083,0.4960077,1430.0001,0.0001523646,4.7985888,0.23905711,0.109957956,-0.62356323,0.71194416,0.053622417,810.2261,-0.0010312195,4.769504,941,0.97721076
