Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.108179,0.056100335,-1.096394,-0.3341916,0.50650835,1460.0001,0.00015456665,4.822395,0.2389244,0.10958033,-0.6312828,0.707383,0.04932079,746.7261,-0.0011144395,4.672647,918,1.0
2,4.107838,0.05634305,-1.1035211,-0.33047122,0.5064622,1460.0001,0.00015358081,4.821691,0.23861098,0.10923586,-0.6371416,0.7040251,0.04965251,753.9241,-0.0011015948,4.67574,917,0.9978776
3,4.1082635,0.05634489,-1.1000974,-0.32881558,0.5065518,1460.0001,0.0001520669,4.8219824,0.23876144,0.10949536,-0.63144034,0.7071272,0.049952738,756.82806,-0.0011028973,4.68116,916,0.9959161
4,4.108448,0.056565534,-1.10191,-0.3260456,0.5065356,1460.0001,0.00015479614,4.8210354,0.23715779,0.10907537,-0.62178206,0.71085125,0.050658688,773.7281,-0.0010877899,4.701468,915,0.9924562
5,4.1091332,0.056584056,-1.0975969,-0.32366315,0.50517315,1456.1082,0.00015507978,4.82146,0.23887993,0.10983818,-0.62693495,0.7111378,0.05105024,774.5281,-0.001085801,4.7007947,914,0.99022126
6,4.107978,0.05649502,-1.1117659,-0.32500157,0.5030204,1450.0001,0.00015237152,4.8132286,0.24060765,0.108595856,-0.65064234,0.6954367,0.05069743,762.4201,-0.0010777413,4.6940684,913,0.9878328
7,4.1087084,0.056455184,-1.1057718,-0.32327622,0.5030446,1450.0001,0.00015358152,4.8145614,0.23669067,0.10968908,-0.61481714,0.7184224,0.05178202,790.62006,-0.0010641683,4.728342,912,0.9865601
8,4.1080055,0.056673665,-1.1137651,-0.321803,0.50302726,1450.0001,0.0001520669,4.813443,0.23732798,0.1102483,-0.6116295,0.72034967,0.052324522,798.22406,-0.0010653476,4.73059,911,0.98460793
9,4.1087327,0.056676682,-1.1090842,-0.3185186,0.50285405,1449.5001,0.00015447644,4.8135552,0.23830065,0.108864926,-0.63036937,0.7077788,0.0517992,785.2261,-0.0010561172,4.736269,910,0.9825444
10,4.107984,0.056839533,-1.1171454,-0.31952712,0.5030426,1450.0001,0.00015085691,4.81339,0.23747982,0.10951018,-0.6214007,0.712928,0.05231018,796.4241,-0.001058164,4.7402096,909,0.98100877
11,4.108112,0.056545403,-1.1192636,-0.32116264,0.49956486,1440.0001,0.0001499469,4.806689,0.23763797,0.1097576,-0.6098022,0.7195224,0.05306284,808.52606,-0.0010543616,4.7436094,908,0.9793019
12,4.1093755,0.05690346,-1.1091523,-0.31528547,0.500252,1441.9441,0.00015340748,4.8129587,0.23530945,0.10941806,-0.5888638,0.7296993,0.05345103,821.1261,-0.0010448659,4.760715,907,0.9780457
13,4.108017,0.05681572,-1.123308,-0.31531808,0.49959084,1440.0001,0.00015145844,4.805682,0.23770224,0.109481625,-0.6162915,0.7166733,0.05340932,813.5241,-0.0010399912,4.750435,906,0.97562313
14,4.10899,0.056852855,-1.1162025,-0.31520817,0.49899748,1438.4082,0.00015079473,4.806,0.23658502,0.10907158,-0.6122337,0.719457,0.053730916,820.6241,-0.0010265355,4.76366,905,0.97384596
15,4.1080775,0.056983355,-1.1257318,-0.3133253,0.49955487,1440.0001,0.00015115691,4.805268,0.2354633,0.10920468,-0.60938084,0.7211286,0.05379413,825.32806,-0.0010211208,4.77203,904,0.97218347
16,4.1088862,0.05701473,-1.12171,-0.31001863,0.4984512,1436.8801,0.00015219169,4.8053665,0.23706135,0.109984174,-0.6075047,0.72173125,0.054575596,833.4261,-0.0010229455,4.772576,903,0.9706135
17,4.108858,0.056729455,-1.1234281,-0.31081498,0.49601933,1430.0001,0.0001496457,4.79908,0.23643956,0.10913891,-0.61992335,0.7146241,0.05439223,831.9241,-0.0010142433,4.7729597,902,0.96860695
18,4.108259,0.05691048,-1.1317904,-0.31043658,0.49607232,1430.0001,0.00014964229,4.797657,0.23770197,0.10960358,-0.61620986,0.7163396,0.055006918,836.7261,-0.0010083718,4.78063,901,0.9669843
19,4.10814,0.057417322,-1.1348603,-0.3048058,0.49918094,1439.0161,0.00015042008,4.803579,0.23857048,0.10984769,-0.61379135,0.7180538,0.05520495,836.6281,-0.001013377,4.7797713,900,0.96495533
20,4.1080866,0.057136193,-1.1354086,-0.30445343,0.49607518,1430.0001,0.00015085614,4.7971873,0.23471645,0.109511964,-0.5986947,0.7289995,0.05558868,855.8261,-0.0009988939,4.7967505,899,0.9639127
21,4.108161,0.056826547,-1.136342,-0.3081695,0.49259222,1420.0001,0.00014934152,4.789644,0.23904772,0.10904065,-0.6263993,0.7113713,0.05541067,839.7261,-0.0009964468,4.781994,898,0.9617677
22,4.1079755,0.05734539,-1.1399096,-0.30289066,0.4960842,1430.0001,0.00015237152,4.796417,0.23601912,0.11025521,-0.5971886,0.727815,0.056208655,860.1261,-0.0009993288,4.8225327,897,0.96023726
23,4.108955,0.057325475,-1.1357422,-0.30147892,0.49428898,1425.0442,0.00015047242,4.796997,0.23609953,0.10872589,-0.600255,0.7252113,0.055624086,851.9241,-0.0009963389,4.795248,896,0.9581759
24,4.107568,0.057189897,-1.1468662,-0.3026368,0.49259654,1420.0001,0.00014722152,4.789089,0.23828314,0.10941349,-0.62619597,0.7099779,0.056224257,854.72406,-0.0009837656,4.8005195,895,0.9567063
25,4.107963,0.057197288,-1.1450106,-0.30153927,0.49261817,1420.0001,0.0001499469,4.7897377,0.2375931,0.109405674,-0.61433494,0.7177995,0.056639973,862.0221,-0.0009855729,4.806298,894,0.9555254
26,4.108667,0.05722052,-1.1432798,-0.30017075,0.4926188,1420.0001,0.00014711141,4.788893,0.23724574,0.10895354,-0.61614674,0.71693075,0.05657011,862.4261,-0.0009788345,4.8091826,893,0.95408463
27,4.108503,0.057363838,-1.145605,-0.29618293,0.49249056,1419.7322,0.00014880198,4.7889895,0.2372482,0.109995656,-0.60327524,0.72470754,0.057885002,882.4281,-0.0009677966,4.830842,892,0.95011735
28,4.108593,0.057143237,-1.1479362,-0.29679322,0.48912984,1410.0001,0.00014851784,4.7814617,0.2351605,0.109058574,-0.5989435,0.72583646,0.058004882,891.62213,-0.0009628008,4.8417854,891,0.9485662
29,4.107934,0.057401855,-1.1571463,-0.29361492,0.4891294,1410.0001,0.00014813076,4.7806497,0.23684196,0.109379254,-0.5995855,0.7264438,0.05839258,890.6241,-0.0009589164,4.84661,890,0.94670844
30,4.10787,0.05703557,-1.1548823,-0.2937994,0.48565292,1400.0001,0.00014782691,4.773787,0.23446141,0.109448895,-0.59567434,0.731128,0.05878077,905.72614,-0.0009498786,4.852179,889,0.94525313
31,4.107797,0.05758268,-1.158898,-0.29011327,0.48915032,1410.0001,0.00014683141,4.779698,0.23638819,0.10902124,-0.6021891,0.7254667,0.05861524,895.8281,-0.0009462222,4.8490825,888,0.94323087
