Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.108612,0.056265898,-1.0944724,-0.33296302,0.5104906,1470.0001,0.00015328152,4.8284917,0.23625867,0.10998019,-0.6241759,0.71151996,0.048774116,747.02606,-0.0011250734,4.6663523,902,1.0
2,4.108633,0.056809008,-1.0972227,-0.32832542,0.5129411,1477.1282,0.00015674358,4.8354225,0.23576203,0.10926915,-0.6322444,0.70913154,0.0486994,747.9261,-0.0011181519,4.668059,901,0.9976592
3,4.108887,0.05646194,-1.0953261,-0.33034143,0.51022977,1469.4781,0.00015450655,4.8288665,0.23543186,0.10962484,-0.6241734,0.7133909,0.049314037,759.0281,-0.0011058768,4.6810317,900,0.99683213
4,4.1090455,0.05635914,-1.0935793,-0.3290457,0.5100476,1468.8162,0.00015468651,4.828723,0.23684496,0.10975753,-0.637164,0.70723873,0.04888011,746.4261,-0.0011095657,4.665034,899,0.9942546
5,4.1085362,0.056757297,-1.1008724,-0.32469696,0.5100539,1468.8982,0.00015338304,4.8279376,0.23731884,0.10902639,-0.64437515,0.6997617,0.049394697,754.3241,-0.001095385,4.677361,898,0.9924867
6,4.1086454,0.056371614,-1.1004976,-0.32834914,0.5070612,1460.0001,0.00015479229,4.821516,0.23595841,0.10910519,-0.62928134,0.7086126,0.049771972,764.62805,-0.0011087782,4.6886587,897,0.9899523
7,4.10834,0.05666744,-1.108581,-0.32443875,0.50704,1460.0001,0.00015236768,4.82087,0.23594408,0.11089073,-0.6168992,0.7179643,0.050998554,782.0241,-0.0010889475,4.706663,896,0.9882791
8,4.1086607,0.0562947,-1.107934,-0.32663292,0.50356174,1450.0001,0.0001499469,4.81398,0.23520488,0.10981446,-0.6203233,0.71504694,0.050895296,783.92206,-0.0010829912,4.711745,895,0.9862149
9,4.1090956,0.05709515,-1.106043,-0.31836498,0.5073245,1460.9441,0.00015457904,4.827383,0.23563702,0.11012936,-0.61376894,0.72031754,0.0512867,787.9261,-0.0010836328,4.7145348,894,0.98487115
10,4.1084375,0.056494996,-1.1137707,-0.32266212,0.5034742,1450.0001,0.00015146153,4.8132224,0.2360812,0.10941161,-0.6283676,0.71107304,0.051100235,784.3381,-0.001071801,4.712842,893,0.9844754
11,4.1086364,0.056414105,-1.1120942,-0.3226494,0.50348556,1450.0001,0.0001529769,4.8133664,0.23577124,0.10992819,-0.61155915,0.71926105,0.051678903,794.1321,-0.0010686307,4.724819,892,0.9820914
12,4.1080246,0.056796413,-1.1222935,-0.3198815,0.50349754,1450.0001,0.00015176306,4.8126163,0.2353391,0.110122144,-0.6204459,0.714746,0.051831268,796.3301,-0.0010609162,4.7311397,891,0.98045397
13,4.108763,0.05676756,-1.1162645,-0.3155833,0.50347835,1449.7422,0.0001513303,4.813194,0.23641269,0.11027583,-0.61256796,0.719067,0.0524355,802.7281,-0.0010618775,4.736631,890,0.97768474
14,4.1083574,0.057010684,-1.1220626,-0.3156147,0.50353694,1450.0001,0.00015267229,4.812216,0.23542014,0.109735824,-0.6129959,0.71930504,0.052590944,809.43207,-0.0010527449,4.742679,889,0.97642374
15,4.1083817,0.056688007,-1.1242298,-0.31625128,0.5000586,1440.0001,0.0001499469,4.804832,0.2377236,0.11017542,-0.6250921,0.71132904,0.05308865,808.7281,-0.001046627,4.7437572,888,0.9746351
16,4.108158,0.05720739,-1.1276164,-0.3119818,0.50350714,1450.0001,0.00015327768,4.811112,0.23537078,0.11042372,-0.5968416,0.72795147,0.05381839,827.13007,-0.001043653,4.7627034,887,0.9741473
17,4.1079016,0.056876704,-1.1316062,-0.31444636,0.50001365,1440.0001,0.00014903767,4.8042293,0.23561054,0.10939591,-0.6178439,0.715057,0.05324101,817.7301,-0.0010348754,4.754613,886,0.97333574
18,4.1087723,0.05719367,-1.1244804,-0.3105735,0.5020242,1445.7582,0.00015112772,4.8121233,0.23435217,0.10941156,-0.6036282,0.7238518,0.053570222,826.5241,-0.0010316925,4.764117,885,0.97166634
19,4.1087947,0.05702699,-1.1280907,-0.31114724,0.49986807,1439.2842,0.00015041424,4.804893,0.23689221,0.11032989,-0.61751574,0.71716785,0.053850062,822.4261,-0.0010287606,4.7602677,884,0.9691427
20,4.1088986,0.05746732,-1.1272173,-0.30261958,0.50015926,1440.2222,0.00015109182,4.810636,0.23500922,0.10978064,-0.6060726,0.72375065,0.054346018,835.53406,-0.001024017,4.7806034,883,0.967592
21,4.10915,0.05719948,-1.1275692,-0.30616197,0.49775282,1433.5442,0.0001515695,4.8042555,0.2357426,0.110378936,-0.605861,0.7233024,0.05484817,840.7261,-0.0010196206,4.790287,882,0.96610117
22,4.107538,0.057083804,-1.1433719,-0.30623263,0.49651408,1430.0001,0.0001487369,4.796966,0.23468073,0.10919755,-0.6144951,0.71893424,0.05460485,840.8261,-0.0010075341,4.7808084,881,0.96462584
23,4.1088586,0.057358265,-1.1333749,-0.30365217,0.49807212,1434.5421,0.00014986099,4.8038697,0.23537274,0.10952037,-0.60661477,0.7231407,0.05517265,848.6261,-0.0010019733,4.789701,880,0.9634049
24,4.1081166,0.05679106,-1.1425719,-0.30656198,0.49307805,1420.0001,0.0001487369,4.789387,0.23587342,0.11024752,-0.60870236,0.7206249,0.0555196,850.32806,-0.0010048435,4.7936134,879,0.963022
25,4.1093354,0.05715534,-1.1274407,-0.30561522,0.49725363,1432.1282,0.00015200334,4.8037596,0.23518279,0.109449826,-0.59721166,0.72741294,0.055447523,853.4261,-0.0010070187,4.795312,878,0.9607327
26,4.108702,0.05761263,-1.1397433,-0.29939964,0.4976689,1433.0502,0.00015095,4.802553,0.23571251,0.11042494,-0.5975903,0.72880286,0.05587525,857.6361,-0.0010082202,4.799128,877,0.95937824
27,4.1088443,0.057407778,-1.1409578,-0.30004424,0.49512804,1425.6681,0.00014919655,4.796361,0.23560037,0.11014306,-0.59755594,0.7267778,0.0565178,868.1241,-0.0009979222,4.811623,876,0.9572599
28,4.107661,0.057259884,-1.1515471,-0.3013301,0.49313164,1420.0001,0.00014782691,4.788559,0.23403554,0.10947161,-0.602717,0.72652256,0.056479488,873.52606,-0.0009789441,4.816838,875,0.955868
29,4.107402,0.05735407,-1.159151,-0.29616556,0.49313492,1420.0001,0.0001457069,4.7878118,0.23600447,0.1096931,-0.5982081,0.7254156,0.057321396,879.8321,-0.0009803387,4.825502,874,0.95236254
30,4.108809,0.057816863,-1.1495163,-0.29302585,0.49370176,1421.6721,0.00014759936,4.7950263,0.2340238,0.10932464,-0.60477334,0.7235236,0.05769814,890.72614,-0.00095809967,4.840249,873,0.9519694
31,4.1084657,0.057468563,-1.1523381,-0.29549763,0.49298456,1419.6682,0.00014774392,4.7884455,0.23602459,0.10987144,-0.6209324,0.7149081,0.057330526,879.9321,-0.00097097416,4.8254457,872,0.94987416
32,4.108326,0.05718058,-1.1549586,-0.2927711,0.48969716,1410.0001,0.00014873306,4.7803144,0.23489007,0.11003492,-0.5959748,0.72876805,0.058292534,897.72614,-0.0009625718,4.8448343,871,0.94845915
33,4.1075344,0.057478525,-1.1637323,-0.29409868,0.48971826,1410.0001,0.00014540229,4.779374,0.23551933,0.109705746,-0.59692585,0.72904366,0.058166422,894.2301,-0.0009603043,4.838604,870,0.9458146
34,4.1084504,0.057472166,-1.1579021,-0.287902,0.48926356,1408.9602,0.00014877805,4.78019,0.23532256,0.10955084,-0.59741735,0.72477853,0.058754638,903.6281,-0.0009534694,4.8524036,869,0.9443474
35,4.1077957,0.05765491,-1.1627966,-0.28905252,0.4897068,1410.0001,0.0001471107,4.7801704,0.23521629,0.11003186,-0.5872315,0.73357266,0.05938466,913.83014,-0.0009511201,4.862951,868,0.9430909
36,4.108451,0.057657294,-1.1609039,-0.28579608,0.48904175,1408.2601,0.00014696874,4.7805557,0.23482887,0.11042216,-0.58372,0.7374363,0.05984091,920.4281,-0.0009415161,4.8716016,867,0.94145966
37,4.1082735,0.05812779,-1.1634147,-0.28375337,0.49087912,1413.5742,0.00014701545,4.7858176,0.23483352,0.10885862,-0.59252465,0.7305663,0.059186287,910.02814,-0.00093875965,4.880237,866,0.9404478
38,4.1079984,0.05785679,-1.1670555,-0.28309962,0.48963627,1409.9521,0.0001468782,4.778874,0.23584509,0.11049691,-0.6001242,0.7262844,0.059834983,917.5321,-0.00093857525,4.8681846,865,0.940511
