Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.1073766,0.056104545,-1.0951754,-0.3277138,0.50764006,1460.0001,0.00015980749,4.8212175,0.23484334,0.11036812,-0.6002502,0.7275621,0.04714882,726.2261,-0.0011797384,4.6330743,871,1.0
2,4.108352,0.05651446,-1.0864495,-0.32126433,0.50947905,1465.1962,0.00016104027,4.8288035,0.23477556,0.10948449,-0.6073731,0.722485,0.047515564,733.02606,-0.0011597823,4.6446,870,0.9958472
3,4.1078095,0.05586161,-1.0946069,-0.32702053,0.5040892,1450.0001,0.00015980832,4.8150373,0.23448159,0.1101456,-0.6045528,0.72493,0.048031114,740.4241,-0.0011563337,4.654893,869,0.9940393
4,4.108434,0.056630816,-1.0899689,-0.318222,0.50864005,1463.0461,0.00016193617,4.828291,0.23516002,0.11006767,-0.6101301,0.7226589,0.048271343,743.9281,-0.0011447778,4.6580586,868,0.99182343
5,4.1085696,0.05625376,-1.0879505,-0.3219563,0.5066011,1457.3202,0.00016083017,4.8220387,0.23520495,0.110675305,-0.59308046,0.73003876,0.048541643,746.7281,-0.0011522672,4.662146,867,0.9901867
6,4.107865,0.05642931,-1.0966734,-0.32111585,0.5075117,1460.0001,0.00015963076,4.8209343,0.23334779,0.10917413,-0.5978899,0.7283938,0.04814033,746.0301,-0.001142118,4.6625075,866,0.98799324
7,4.108121,0.056094505,-1.095581,-0.32306167,0.5041891,1450.0001,0.00016112332,4.815199,0.23396493,0.10998652,-0.5965496,0.72884876,0.048909947,755.8241,-0.0011403218,4.67214,865,0.98608136
8,4.1075034,0.05630098,-1.1038524,-0.3207826,0.50408906,1450.0001,0.00015915248,4.813888,0.23483448,0.11057132,-0.5983123,0.7280266,0.049463335,762.4261,-0.0011323501,4.68098,864,0.98471427
9,4.108698,0.05659306,-1.0931287,-0.31577927,0.50497925,1452.7222,0.00015992072,4.820621,0.23416509,0.109174564,-0.6021995,0.7254116,0.049020484,758.1221,-0.0011227336,4.677187,863,0.9825518
10,4.1080885,0.056751538,-1.1007389,-0.31524333,0.50631046,1456.7802,0.00015934058,4.8201647,0.2341851,0.10942575,-0.5997706,0.727725,0.049348917,763.1261,-0.0011221302,4.6822343,862,0.9809282
11,4.10884,0.05673652,-1.0951331,-0.31283993,0.50405866,1450.0221,0.00015899846,4.820303,0.2347309,0.110351935,-0.59475076,0.729745,0.05009391,772.4261,-0.001115717,4.6951447,861,0.979002
12,4.1081944,0.05691712,-1.1021556,-0.3128125,0.505493,1454.0962,0.0001579868,4.820287,0.23308013,0.10942449,-0.59733576,0.7287569,0.050045986,776.73206,-0.0011104445,4.700448,860,0.9775727
13,4.108174,0.05661327,-1.1054904,-0.31363502,0.50379175,1449.1182,0.0001582831,4.8129935,0.23357156,0.10975749,-0.58951974,0.7337696,0.050508805,782.9261,-0.0011012432,4.7079206,859,0.97534895
14,4.1075063,0.056752414,-1.1136756,-0.3125684,0.50405484,1450.0001,0.00015751076,4.812117,0.23474959,0.11001967,-0.60261846,0.72413343,0.05079393,783.9281,-0.001101231,4.7097926,858,0.97365403
15,4.107532,0.056462757,-1.1141884,-0.31467825,0.50052804,1440.0001,0.00015849665,4.806064,0.23364891,0.1091292,-0.60229075,0.7255105,0.050553992,783.8321,-0.0010904325,4.7087946,857,0.9720721
16,4.108141,0.056432005,-1.1088938,-0.31305176,0.50046724,1440.0001,0.0001578146,4.8055243,0.23360309,0.10909335,-0.59863883,0.72796965,0.050856825,788.4241,-0.0010842574,4.714107,856,0.9702716
17,4.1075277,0.056605306,-1.1170415,-0.31182736,0.5005072,1440.0001,0.0001566046,4.805964,0.23379888,0.10989819,-0.58935976,0.73329395,0.05145897,795.3261,-0.0010865551,4.7285714,855,0.9680762
18,4.108318,0.056589764,-1.1109517,-0.31069592,0.5003731,1439.6681,0.0001576125,4.8058367,0.23574086,0.10998052,-0.5995446,0.72629946,0.051687267,794.7261,-0.0010835383,4.7230244,854,0.96620846
19,4.1082397,0.05708029,-1.1135134,-0.30671808,0.50175774,1443.4882,0.0001578239,4.812263,0.23278125,0.10938504,-0.58776987,0.7344857,0.05187791,805.22406,-0.0010723737,4.7379346,853,0.96448326
20,4.1077156,0.056446843,-1.1206802,-0.31109047,0.49700916,1430.0001,0.00015652999,4.7983646,0.23304795,0.10978524,-0.58103514,0.7382336,0.052310605,812.0241,-0.0010714782,4.744151,852,0.9631748
21,4.1088395,0.05678294,-1.1100518,-0.30700034,0.4979525,1432.8102,0.00015744069,4.805675,0.23405619,0.110045396,-0.58567643,0.7352262,0.052585628,813.72406,-0.0010657399,4.744252,851,0.96139884
22,4.1074576,0.05659384,-1.1240166,-0.30809057,0.49697322,1430.0001,0.00015554416,4.797682,0.23430225,0.110380456,-0.5800844,0.73870957,0.052937105,817.7261,-0.0010672375,4.7496834,850,0.95977783
23,4.1087866,0.056920078,-1.1142551,-0.3033343,0.4977327,1432.2241,0.00015635359,4.8049746,0.23396672,0.10909225,-0.5989695,0.7276068,0.052600905,814.8261,-0.0010574536,4.7495613,849,0.9582555
24,4.1079836,0.057104427,-1.1229893,-0.30232936,0.49947435,1437.2201,0.00015611353,4.80437,0.23299311,0.10976372,-0.58461,0.73721844,0.053251725,826.4261,-0.0010470428,4.7602243,848,0.95698905
25,4.107923,0.056766212,-1.1239955,-0.30468997,0.49694723,1430.0001,0.00015811922,4.7976236,0.23251349,0.10970099,-0.5601305,0.74792063,0.053839076,838.3241,-0.0010507336,4.773845,847,0.95552564
26,4.1079745,0.056439366,-1.126194,-0.30618548,0.493507,1420.0001,0.0001535746,4.7907467,0.23421505,0.11064428,-0.5745827,0.74178594,0.054177184,836.32806,-0.0010524649,4.7699327,846,0.95377374
27,4.108491,0.057268497,-1.1234444,-0.2997345,0.49767485,1432.0361,0.00015568102,4.804198,0.2337292,0.10941143,-0.585727,0.7355114,0.05384827,835.00006,-0.0010382887,4.7697678,845,0.95265985
28,4.1075983,0.056578968,-1.1317997,-0.3048502,0.4934303,1420.0001,0.00015423249,4.7902412,0.23422901,0.10954484,-0.60119,0.72439724,0.053513385,825.5321,-0.001040851,4.7654853,844,0.95084476
29,4.108132,0.057326112,-1.1278092,-0.30251908,0.49871922,1434.9922,0.00015343723,4.803179,0.23558679,0.10962943,-0.60188484,0.72384053,0.053828508,825.63806,-0.0010401154,4.769689,843,0.9463606
30,4.1083236,0.057403076,-1.1274407,-0.29786244,0.4974904,1431.5802,0.00015502126,4.80393,0.23377973,0.110402,-0.5747379,0.7439598,0.054477774,844.0361,-0.0010429397,4.777199,842,0.9451103
31,4.1078615,0.057127837,-1.1309389,-0.29682106,0.49619353,1428.0521,0.00015714318,4.7965746,0.23248552,0.10988193,-0.5662114,0.7463301,0.05471419,850.2281,-0.0010350929,4.7902975,841,0.943671
32,4.1074414,0.056609962,-1.1382263,-0.29716542,0.49006963,1410.0001,0.00015521832,4.781824,0.23246782,0.10972272,-0.5647224,0.74739605,0.055353858,860.1341,-0.0010230402,4.804632,840,0.9415536
33,4.108088,0.057554644,-1.1374007,-0.29065475,0.49454495,1422.7141,0.0001551803,4.795425,0.23310196,0.11060954,-0.5601096,0.75,0.056180544,871.23413,-0.0010161239,4.8101563,839,0.93990755
