Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.108081,0.056410804,-1.0970914,-0.32937005,0.5029502,1450.0001,0.0001544846,4.8155823,0.2400298,0.110068865,-0.6446234,0.69958717,0.049246304,742.72406,-0.0011170373,4.665603,919,1.0
2,4.1087804,0.056430027,-1.09416,-0.32426128,0.50272393,1449.3322,0.0001574127,4.814932,0.24103945,0.108963475,-0.67100686,0.68291295,0.048847273,734.62805,-0.0011041146,4.6565895,918,0.99745226
3,4.108136,0.05660481,-1.101787,-0.3259873,0.5029968,1450.0001,0.00015387921,4.8143945,0.2375283,0.10975466,-0.6392635,0.70398676,0.049330372,750.6341,-0.0011058447,4.6792936,917,0.9960048
4,4.1082644,0.056320984,-1.1019984,-0.32564077,0.49952605,1440.0001,0.0001535746,4.807509,0.238349,0.11030222,-0.6362962,0.7057948,0.050286714,765.00006,-0.0011085678,4.688816,916,0.99426866
5,4.10825,0.056826554,-1.1037904,-0.32163835,0.5029754,1450.0001,0.00015508922,4.8140264,0.23978151,0.108651005,-0.6597345,0.6885599,0.049468443,745.43207,-0.001083492,4.6854334,915,0.9910836
6,4.1085224,0.056533683,-1.1040998,-0.32123452,0.49951553,1440.0001,0.00015327382,4.807364,0.23942187,0.10993948,-0.64532435,0.6997935,0.050468687,763.3301,-0.0010839644,4.688791,914,0.98955417
7,4.10862,0.056335125,-1.1051595,-0.32291073,0.49601087,1430.0001,0.00015296921,4.800681,0.23931243,0.108699225,-0.6518518,0.6939263,0.050382443,761.02606,-0.0010799555,4.694452,913,0.9867315
8,4.108542,0.056972343,-1.1068847,-0.31750315,0.4986194,1437.5621,0.00015372194,4.8067,0.23977338,0.10988545,-0.6491239,0.69692576,0.051143147,771.02606,-0.0010687273,4.707449,912,0.98454905
9,4.108472,0.05649806,-1.111329,-0.31346217,0.49601895,1430.0001,0.00015418383,4.7995744,0.24016297,0.10950127,-0.6526804,0.6950887,0.050993722,769.4261,-0.0010699119,4.697318,911,0.9831898
10,4.1081414,0.056720458,-1.1101229,-0.31091565,0.4994828,1440.0001,0.00015721306,4.805928,0.23775014,0.10901972,-0.6343247,0.7050734,0.051144052,779.6261,-0.0010685152,4.710316,910,0.98201084
11,4.1086807,0.05656702,-1.1030445,-0.32142517,0.49946207,1440.0001,0.00015539383,4.80707,0.23956232,0.109392814,-0.6348213,0.70534366,0.050840177,768.6241,-0.0010818607,4.697475,909,0.9792993
12,4.107997,0.056667548,-1.1179876,-0.32356238,0.49599564,1430.0001,0.00014963922,4.799951,0.24394506,0.109078966,-0.688269,0.6727429,0.050325487,745.0281,-0.0010628039,4.7054887,908,0.97704005
13,4.10878,0.056888334,-1.1161188,-0.31170642,0.49550495,1428.6742,0.00015135063,4.79892,0.24129544,0.110075034,-0.6623407,0.6864787,0.052549377,788.5301,-0.001035756,4.727072,907,0.97584224
14,4.108837,0.057370055,-1.1165382,-0.308702,0.49623623,1430.7401,0.00015451429,4.8052616,0.23783271,0.10939389,-0.628702,0.70792264,0.053432114,813.2281,-0.0010293229,4.7558184,906,0.9747813
15,4.108207,0.05678505,-1.1234183,-0.31159544,0.4925339,1420.0001,0.00015206306,4.791867,0.23766762,0.110509865,-0.62219757,0.7155321,0.053655457,815.9281,-0.0010340711,4.763538,905,0.97253275
16,4.108239,0.056446817,-1.125971,-0.3123433,0.48907602,1410.0001,0.00015259249,4.784346,0.23937076,0.10875974,-0.65158904,0.69605935,0.05283586,799.9261,-0.0010296198,4.7415047,904,0.9700997
