Cycle,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,RUL,SOH
1,4.1072936,0.056142412,-1.0959724,-0.32719654,0.5073766,1460.0001,0.00016112332,4.8216743,0.23723133,0.10920119,-0.6416197,0.7017491,0.046075013,704.12006,-0.0011832447,4.6090407,948,1.0
2,4.108367,0.056229778,-1.0883458,-0.32333407,0.507164,1459.5302,0.00015991197,4.8221793,0.23709151,0.110613555,-0.6209093,0.7149935,0.046957854,716.6221,-0.0011824567,4.6253157,947,0.9986901
3,4.107647,0.056378763,-1.0963706,-0.32185245,0.5072829,1460.0001,0.00015948166,4.8216734,0.23625892,0.11016327,-0.6374578,0.7063789,0.046843026,718.3221,-0.0011639798,4.625151,946,0.99649334
4,4.1078143,0.05599632,-1.0962467,-0.3245704,0.503796,1450.0001,0.00015751582,4.814831,0.23702028,0.10977374,-0.6245745,0.71071166,0.047231887,720.0281,-0.0011660455,4.6458306,945,0.99419665
5,4.1085677,0.056796085,-1.0917056,-0.31668687,0.5072923,1460.3121,0.00016136732,4.827886,0.23575477,0.11099585,-0.6123967,0.72143316,0.048340686,742.13007,-0.0011501359,4.6563997,944,0.99291086
6,4.1087255,0.05647465,-1.0930811,-0.3155269,0.50512165,1453.8641,0.00015855643,4.8209367,0.23557836,0.10940315,-0.62231046,0.712439,0.04771512,734.2261,-0.0011509457,4.6466117,943,0.99073935
7,4.1074634,0.05634992,-1.1064484,-0.3201331,0.5037213,1450.0001,0.00015882998,4.8134828,0.237769,0.10993708,-0.63439935,0.7067081,0.048183925,735.00006,-0.0011359807,4.647787,942,0.9886906
8,4.1082253,0.056313746,-1.1006285,-0.31998655,0.50371933,1450.0001,0.00015842383,4.81403,0.23885444,0.109735034,-0.6339045,0.7059946,0.048310086,731.72406,-0.0011364429,4.6454954,941,0.98658323
9,4.1075783,0.05651562,-1.1077675,-0.31916872,0.5037964,1450.0001,0.00015948665,4.8133774,0.23691721,0.109404124,-0.63023424,0.7089534,0.048577767,741.8301,-0.001130856,4.6592975,940,0.9850414
10,4.108603,0.056751683,-1.0987549,-0.31482252,0.5047702,1452.7501,0.00015899961,4.820372,0.2356685,0.109173395,-0.6239245,0.7131287,0.048699215,748.6361,-0.0011263926,4.6643095,939,0.9836981
11,4.1073856,0.056592904,-1.1136477,-0.31565702,0.5037788,1450.0001,0.00015915665,4.812935,0.23589525,0.10990464,-0.61215156,0.71870756,0.049370136,757.62805,-0.0011176374,4.680675,938,0.9818125
12,4.107811,0.056357205,-1.1098465,-0.31984553,0.50022787,1440.0001,0.00015685915,4.806457,0.23709454,0.109765515,-0.61948407,0.71770996,0.049282808,752.2261,-0.0011143367,4.6736407,937,0.9794309
13,4.1083307,0.05715247,-1.1083616,-0.30986583,0.50415796,1451.3402,0.00015890588,4.8189793,0.2368578,0.10957542,-0.6285064,0.7106753,0.049528565,756.0241,-0.0011034351,4.678299,936,0.9774382
14,4.1078534,0.056509003,-1.1136167,-0.31356385,0.5003175,1440.0001,0.00015690844,4.8058405,0.23681071,0.110470146,-0.6123813,0.7180106,0.050584655,773.9261,-0.0011067393,4.6980357,935,0.9761298
15,4.107797,0.056159638,-1.1127735,-0.31782094,0.4968745,1430.0001,0.00015850081,4.798722,0.23559538,0.10980215,-0.6331467,0.71004295,0.050313044,773.4281,-0.0010884423,4.699327,934,0.97387886
16,4.1083016,0.056887656,-1.1102127,-0.3093049,0.5020516,1444.8302,0.00015858783,4.8122315,0.2348555,0.10919605,-0.6158187,0.7162438,0.050423507,776.4281,-0.0010866681,4.704508,933,0.9732158
17,4.108204,0.05663836,-1.1133198,-0.31129998,0.50033736,1440.0001,0.0001560023,4.8060455,0.23499078,0.109711796,-0.5973477,0.7273137,0.05080987,782.6261,-0.00110006,4.7087255,932,0.9713216
18,4.1075497,0.056677677,-1.1185073,-0.31244394,0.500244,1440.0001,0.00015817498,4.805357,0.23549816,0.109885745,-0.6153901,0.7227891,0.050539702,775.7281,-0.0010905062,4.699759,931,0.9694028
19,4.1083584,0.05680576,-1.1169472,-0.30771494,0.49935952,1437.5721,0.00015742482,4.8052907,0.23446907,0.10969356,-0.60964936,0.7211885,0.051286224,790.4261,-0.0010764316,4.720283,930,0.967685
20,4.1082826,0.057309244,-1.1189924,-0.30426857,0.5009061,1441.9381,0.0001560968,4.8117504,0.23474242,0.109846175,-0.5961232,0.72837204,0.05203362,801.7221,-0.0010707759,4.733858,929,0.9665668
21,4.1080256,0.05701452,-1.1233051,-0.30492613,0.49993634,1438.8562,0.00015707765,4.8043594,0.2326985,0.11057011,-0.57848644,0.7436321,0.052592896,818.5221,-0.0010700495,4.7309017,928,0.96484494
22,4.1086087,0.05698142,-1.1198772,-0.30357426,0.49821687,1433.8481,0.00015475239,4.8047385,0.23145124,0.11067582,-0.54229915,0.7739356,0.05351272,835.8221,-0.0010670518,4.7470083,927,0.9643464
23,4.1071734,0.056855027,-1.1339161,-0.30661914,0.49688965,1430.0001,0.00015587415,4.7964115,0.23000266,0.10911061,-0.5225236,0.7863049,0.053589907,844.0201,-0.0010663361,4.7600207,926,0.96276426
24,4.107837,0.05687835,-1.129535,-0.30443338,0.49687237,1430.0001,0.00015751767,4.796408,0.23010676,0.10953728,-0.50486815,0.7951432,0.05450212,856.6221,-0.0010546368,4.7787523,925,0.96212435
25,4.108405,0.05686762,-1.1257937,-0.3037304,0.49632943,1428.6661,0.00015639406,4.79748,0.23425205,0.109673746,-0.554364,0.7574607,0.05387745,831.9261,-0.0010556907,4.762279,924,0.95884633
26,4.1079082,0.056548595,-1.1313016,-0.30638373,0.49347016,1420.0001,0.00015521832,4.7900944,0.23401982,0.10915414,-0.5873975,0.734195,0.053238634,824.0221,-0.0010470984,4.756794,923,0.9548168
27,4.1084146,0.05747323,-1.128705,-0.29836428,0.497315,1431.0481,0.00015535604,4.803963,0.2354029,0.110027306,-0.6011759,0.7253396,0.053895473,829.5301,-0.0010422516,4.765244,922,0.9532795
28,4.108398,0.057175815,-1.1312124,-0.299229,0.49530217,1425.3162,0.00015539993,4.7968464,0.23366722,0.10872142,-0.58401906,0.73237073,0.054353483,840.3221,-0.0010294087,4.792197,921,0.9520688
29,4.108318,0.056877665,-1.1342074,-0.3005329,0.49348047,1420.0001,0.00015387921,4.7900844,0.23375438,0.10943095,-0.5917158,0.7316554,0.05413486,838.4281,-0.0010280961,4.775411,920,0.9498582
